"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"SKAP2"	2.72440589093665e-12	0.548386124254753	0.173	0.075	6.30645475634017e-08	"Mig"	"SKAP2"	"male"
"NHSL1"	2.88242623989777e-12	-0.849979180116569	0.102	0.199	6.67224026011537e-08	"Mig"	"NHSL1"	"male"
"TUBAP2"	3.58228590412545e-12	0.278157245265453	0.121	0.039	8.29227541086958e-08	"Mig"	"TUBAP2"	"male"
"STK17B"	3.84618050443278e-12	-1.10140701594996	0.057	0.134	8.903138631661e-08	"Mig"	"STK17B"	"male"
"CD47"	4.92398068469874e-12	-1.61349624383329	0.084	0.171	1.13980304889406e-07	"Mig"	"CD47"	"male"
"TOB1"	5.23248939519435e-12	-0.97790897894139	0.065	0.146	1.21121664519959e-07	"Mig"	"TOB1"	"male"
"ND2"	6.26334397825867e-12	0.78551652691673	0.408	0.288	1.44983886408732e-07	"Mig"	"ND2"	"male"
"CTBP1"	6.90513664364158e-12	-1.07608102080014	0.246	0.36	1.59840103027015e-07	"Mig"	"CTBP1"	"male"
"CALR"	7.11519677952748e-12	-0.884020671684763	0.606	0.603	1.64702575052502e-07	"Mig"	"CALR"	"male"
"RNA5-8SN1"	7.45030988090509e-12	0.432003145139697	0.171	0.075	1.72459773123191e-07	"Mig"	"RNA5-8SN1"	"male"
"THRAP3"	8.86395263883073e-12	-0.91413349228062	0.254	0.377	2.05182775683654e-07	"Mig"	"THRAP3"	"male"
"RACK1"	9.17800611515271e-12	0.833030880950474	0.18	0.084	2.12452485553555e-07	"Mig"	"RACK1"	"male"
"TMEM33"	9.23808977437108e-12	-0.845910570052699	0.163	0.274	2.13843302097142e-07	"Mig"	"TMEM33"	"male"
"CCNL1"	9.36524332583584e-12	1.0148877329171	0.108	0.034	2.16786652506448e-07	"Mig"	"CCNL1"	"male"
"GOLGA4"	1.06626073007196e-11	1.34064759625465	0.166	0.075	2.46818033797058e-07	"Mig"	"GOLGA4"	"male"
"HS3ST1"	1.25676295435783e-11	-1.15599657695955	0.071	0.151	2.9091548867475e-07	"Mig"	"HS3ST1"	"male"
"ADAM28"	1.30126902518159e-11	0.56877816431256	0.308	0.19	3.01217753949035e-07	"Mig"	"ADAM28"	"male"
"WIPF3"	1.32413948413889e-11	-1.03166026311161	0.041	0.108	3.0651180778847e-07	"Mig"	"WIPF3"	"male"
"RUNX1"	1.56768280398386e-11	1.00322852702533	0.117	0.04	3.62887215466183e-07	"Mig"	"RUNX1"	"male"
"LOC100506403"	1.56768280398386e-11	1.00322852702533	0.117	0.04	3.62887215466183e-07	"Mig"	"LOC100506403"	"male"
"HSPA1A"	1.69012486448294e-11	-1.13045732594362	0.072	0.154	3.91230103630511e-07	"Mig"	"HSPA1A"	"male"
"RNA5-8SN2"	2.08153432409852e-11	0.501222953192501	0.169	0.076	4.81833565342326e-07	"Mig"	"RNA5-8SN2"	"male"
"PDCD4"	2.09881388680417e-11	-0.928489433316324	0.145	0.25	4.8583343851743e-07	"Mig"	"PDCD4"	"male"
"RNA5-8SN5"	2.51917849147388e-11	0.465718031941464	0.17	0.076	5.83139437206373e-07	"Mig"	"RNA5-8SN5"	"male"
"CD81"	2.70859578783604e-11	0.881289245548295	0.207	0.108	6.26985752968286e-07	"Mig"	"CD81"	"male"
"BAZ2B"	3.2882662675735e-11	0.702473316898823	0.31	0.193	7.61167875617913e-07	"Mig"	"BAZ2B"	"male"
"TLE3"	3.30267371460148e-11	-1.0029971941351	0.138	0.241	7.64502911455951e-07	"Mig"	"TLE3"	"male"
"SMAP2"	3.73371883812719e-11	0.741567491320483	0.153	0.066	8.64281236649681e-07	"Mig"	"SMAP2"	"male"
"THAP5"	4.0598111509607e-11	-0.784819954249167	0.074	0.156	9.39765085224383e-07	"Mig"	"THAP5"	"male"
"RNF149"	6.03548426416159e-11	0.533774372176213	0.261	0.153	1.39709389746812e-06	"Mig"	"RNF149"	"male"
"UQCR10"	6.33107614633523e-11	0.583563958115056	0.161	0.073	1.46551750635368e-06	"Mig"	"UQCR10"	"male"
"CTSD"	6.5671435514757e-11	0.467413997976382	0.118	0.042	1.52016238929559e-06	"Mig"	"CTSD"	"male"
"ZC3H4"	6.61584351202729e-11	-1.0815417793333	0.15	0.253	1.53143545616408e-06	"Mig"	"ZC3H4"	"male"
"NACA2"	6.90842905074305e-11	0.391174531845003	0.103	0.033	1.599163156666e-06	"Mig"	"NACA2"	"male"
"PPP1CB"	7.36332138454034e-11	-0.600303190535858	0.435	0.569	1.7044616340934e-06	"Mig"	"PPP1CB"	"male"
"OGFRL1"	7.53672758795849e-11	0.344886801074539	0.175	0.083	1.74460170206063e-06	"Mig"	"OGFRL1"	"male"
"HLA-E"	7.71343433504085e-11	0.610829702521837	0.313	0.202	1.78550577987526e-06	"Mig"	"HLA-E"	"male"
"SERPINB9"	8.02132287443351e-11	-0.676219160812479	0.579	0.669	1.85677581897387e-06	"Mig"	"SERPINB9"	"male"
"RNA5-8SP10"	9.28749428219473e-11	0.403570309721867	0.17	0.079	2.14986917644244e-06	"Mig"	"RNA5-8SP10"	"male"
"ARGLU1"	9.31253110311057e-11	-0.499948833222612	0.372	0.493	2.15566469974803e-06	"Mig"	"ARGLU1"	"male"
"IL17RA"	1.02559759945198e-10	0.206148239338803	0.151	0.066	2.37405332321143e-06	"Mig"	"IL17RA"	"male"
"LHFPL2"	1.06930880868533e-10	0.673110713721764	0.15	0.066	2.4752360303448e-06	"Mig"	"LHFPL2"	"male"
"LPAR6"	1.14491352377688e-10	0.646322392898138	0.346	0.227	2.65024582483872e-06	"Mig"	"LPAR6"	"male"
"SET"	1.27745593899234e-10	-0.818109328720152	0.434	0.542	2.95705500757946e-06	"Mig"	"SET"	"male"
"RNA5-8SN3"	1.41996658594423e-10	0.47104597158712	0.17	0.08	3.2869386531437e-06	"Mig"	"RNA5-8SN3"	"male"
"RNA5-8SN4"	1.47264232772518e-10	0.494578440954311	0.171	0.081	3.40887246021825e-06	"Mig"	"RNA5-8SN4"	"male"
"SIGLEC8"	1.59287004470947e-10	0.912583466354984	0.113	0.041	3.68717557949348e-06	"Mig"	"SIGLEC8"	"male"
"PLEKHA1"	1.72137352552335e-10	-0.265999797741594	0.039	0.1	3.98463543688145e-06	"Mig"	"PLEKHA1"	"male"
"SLA"	1.90841097811802e-10	0.972180113193754	0.133	0.055	4.4175897321476e-06	"Mig"	"SLA"	"male"
"ARHGDIB"	1.9254311385883e-10	0.579850807760572	0.248	0.145	4.45698799960419e-06	"Mig"	"ARHGDIB"	"male"
"KCNMB1"	2.00035382269633e-10	0.617321871623354	0.22	0.12	4.63041902877747e-06	"Mig"	"KCNMB1"	"male"
"ZC3HAV1"	2.01356670400987e-10	-1.06158044581678	0.113	0.203	4.66100420644206e-06	"Mig"	"ZC3HAV1"	"male"
"ATXN7"	2.06366996265485e-10	-0.617866893525783	0.22	0.333	4.77698322955345e-06	"Mig"	"ATXN7"	"male"
"ITGB2"	2.77760000916813e-10	0.596945511284156	0.237	0.135	6.42958850122238e-06	"Mig"	"ITGB2"	"male"
"OLFML3"	2.80843082500807e-10	-0.762611609806423	0.282	0.395	6.50095567372867e-06	"Mig"	"OLFML3"	"male"
"SPATA13"	3.04155966840921e-10	0.745189229509098	0.167	0.08	7.04060232043364e-06	"Mig"	"SPATA13"	"male"
"YBX1"	3.43994826518147e-10	0.146393115613986	0.279	0.169	7.96279224424207e-06	"Mig"	"YBX1"	"male"
"EEF1A1P25"	3.99312324964322e-10	-0.133700123003557	0.21	0.107	9.24328169827412e-06	"Mig"	"EEF1A1P25"	"male"
"EEF1B2"	4.11756030424306e-10	0.778437810987788	0.125	0.05	9.53132859226184e-06	"Mig"	"EEF1B2"	"male"
"CBWD2"	4.24698709511899e-10	0.125532277351889	0.235	0.129	9.83092572778144e-06	"Mig"	"CBWD2"	"male"
"PRDM1"	4.6312473309257e-10	-0.878357950793201	0.08	0.158	1.07204113216268e-05	"Mig"	"PRDM1"	"male"
"DAAM1"	5.7193848506482e-10	-1.01286029916641	0.054	0.122	1.32392320522804e-05	"Mig"	"DAAM1"	"male"
"EIF3A"	6.677752530128e-10	0.872583487777804	0.107	0.039	1.54576615567403e-05	"Mig"	"EIF3A"	"male"
"NCL"	7.71359401240147e-10	0.550229471866744	0.194	0.102	1.78554274199069e-05	"Mig"	"NCL"	"male"
"LILRB4"	7.98853225764985e-10	0.840072209896646	0.127	0.053	1.84918544700079e-05	"Mig"	"LILRB4"	"male"
"SEC22B"	8.4817481121146e-10	-0.980655823697553	0.166	0.262	1.96335505299229e-05	"Mig"	"SEC22B"	"male"
"PTEN"	9.65570826639845e-10	-0.845816776199328	0.223	0.327	2.23510334950591e-05	"Mig"	"PTEN"	"male"
"PDZD8"	9.69070622145352e-10	-1.10171959854153	0.11	0.189	2.24320467614206e-05	"Mig"	"PDZD8"	"male"
"TREM2"	1.02333732831512e-09	0.88126465013524	0.161	0.08	2.36882124758383e-05	"Mig"	"TREM2"	"male"
"MTND2P28"	1.11008499435519e-09	0.673056354368326	0.299	0.192	2.56962474493339e-05	"Mig"	"MTND2P28"	"male"
"IL13RA1"	1.25424051679757e-09	0.837260280738143	0.187	0.1	2.90331594828302e-05	"Mig"	"IL13RA1"	"male"
"TMEM176B"	1.2917120142394e-09	0.880110045059645	0.118	0.047	2.99005497056135e-05	"Mig"	"TMEM176B"	"male"
"ITPR2"	1.45919931264211e-09	0.533559648639967	0.287	0.181	3.37775456890395e-05	"Mig"	"ITPR2"	"male"
"NUDT19"	1.46420180409146e-09	-0.618288670025578	0.043	0.103	3.38933433611092e-05	"Mig"	"NUDT19"	"male"
"IRF2"	1.48545660933867e-09	0.658703071316798	0.133	0.058	3.43853495929716e-05	"Mig"	"IRF2"	"male"
"GPX1"	1.53039915553884e-09	0.303683352653593	0.185	0.096	3.5425679652413e-05	"Mig"	"GPX1"	"male"
"CEBPB"	1.90263891610853e-09	0.00310237348715825	0.131	0.056	4.40422856300802e-05	"Mig"	"CEBPB"	"male"
"CTSS"	2.89104566013404e-09	0.664810521962317	0.18	0.095	6.69219249407827e-05	"Mig"	"CTSS"	"male"
"HSPA4"	3.14859245771597e-09	-1.34069220280694	0.135	0.216	7.28836182112093e-05	"Mig"	"HSPA4"	"male"
"TPR"	3.38088794687733e-09	1.14823109225235	0.1	0.037	7.82607941943163e-05	"Mig"	"TPR"	"male"
"ACTR2"	3.39399397375801e-09	0.475027339390569	0.176	0.092	7.85641725045504e-05	"Mig"	"ACTR2"	"male"
"MYL6"	3.54494887640676e-09	0.830632984159701	0.202	0.113	8.20584765910638e-05	"Mig"	"MYL6"	"male"
"SAMHD1"	3.61811983493417e-09	0.565194642308184	0.134	0.06	8.37522379390563e-05	"Mig"	"SAMHD1"	"male"
"RNF213"	3.79267070548226e-09	1.00759481350535	0.202	0.115	8.77927414905034e-05	"Mig"	"RNF213"	"male"
"DNAJC3"	4.20020917645403e-09	-0.553892988647623	0.227	0.338	9.72264420165579e-05	"Mig"	"DNAJC3"	"male"
"CX3CR1"	4.48916036414124e-09	0.621486515239187	0.348	0.245	0.000103915084109141	"Mig"	"CX3CR1"	"male"
"GLDN"	4.59713205555937e-09	0.737957379605579	0.243	0.148	0.000106414412822088	"Mig"	"GLDN"	"male"
"TUBA1A"	5.66358051906131e-09	0.0306628586425139	0.147	0.069	0.000131100561855231	"Mig"	"TUBA1A"	"male"
"PRMT2"	5.75371050476467e-09	0.495719107919507	0.147	0.071	0.000133186890764293	"Mig"	"PRMT2"	"male"
"GNAQ"	5.86250683737233e-09	0.948870887624882	0.13	0.058	0.000135705308271495	"Mig"	"GNAQ"	"male"
"LCP1"	6.41251722537922e-09	0.709796107951159	0.112	0.046	0.000148436948733078	"Mig"	"LCP1"	"male"
"IFI16"	6.78540208251645e-09	0.401312478329777	0.277	0.179	0.000157068487406091	"Mig"	"IFI16"	"male"
"COTL1"	7.87760401826078e-09	0.628741322122972	0.136	0.064	0.000182350777814701	"Mig"	"COTL1"	"male"
"MARCHF1"	9.66816196341318e-09	1.00673777735653	0.132	0.061	0.000223798613129088	"Mig"	"MARCHF1"	"male"
"NPIPB13"	9.90151376813678e-09	0.391589006715484	0.176	0.093	0.00022920024070483	"Mig"	"NPIPB13"	"male"
"HLA-DQB1"	1.2817952121502e-08	-0.0590708806778477	0.129	0.058	0.000296709955708528	"Mig"	"HLA-DQB1"	"male"
"FAU"	1.28250958540842e-08	0.454041173942275	0.111	0.046	0.000296875318830342	"Mig"	"FAU"	"male"
"RBM39"	1.34082659476121e-08	-0.567333776534685	0.258	0.362	0.000310374540155325	"Mig"	"RBM39"	"male"
"C3AR1"	1.35825556349195e-08	0.820127924559876	0.155	0.08	0.000314408997837116	"Mig"	"C3AR1"	"male"
"ARHGAP26"	1.39422793059834e-08	0.745964980386466	0.103	0.041	0.000322735881374904	"Mig"	"ARHGAP26"	"male"
"ABCA1"	1.4164854157694e-08	-0.77017981782878	0.116	0.199	0.0003278880440423	"Mig"	"ABCA1"	"male"
"HNRNPA2B1"	1.41696598462789e-08	0.581749865189304	0.269	0.178	0.000327999286121665	"Mig"	"HNRNPA2B1"	"male"
"SHTN1"	1.44870951261949e-08	0.601176588151692	0.179	0.097	0.000335347277981159	"Mig"	"SHTN1"	"male"
"RAP2B"	1.5006746322755e-08	-0.753318666422892	0.161	0.251	0.000347376163879132	"Mig"	"RAP2B"	"male"
"RRBP1"	1.69133322871198e-08	0.811592773452318	0.103	0.041	0.000391509815782249	"Mig"	"RRBP1"	"male"
"AFMID"	2.20225411403976e-08	-0.816283156881781	0.092	0.165	0.000509777782317925	"Mig"	"AFMID"	"male"
"SETX"	2.51642063307856e-08	0.580584447519231	0.138	0.068	0.000582501048145026	"Mig"	"SETX"	"male"
"VSIR"	2.61857775579195e-08	0.830757990209209	0.168	0.09	0.00060614837891072	"Mig"	"VSIR"	"male"
"ST6GAL1"	3.00261296758499e-08	0.223038630969644	0.21	0.125	0.000695044849736573	"Mig"	"ST6GAL1"	"male"
"IFITM2"	3.44831438726703e-08	0.865590362850333	0.101	0.041	0.000798215814364572	"Mig"	"IFITM2"	"male"
"EPM2AIP1"	3.50291245400185e-08	-0.624750056704765	0.064	0.127	0.000810854174852348	"Mig"	"EPM2AIP1"	"male"
"NACA"	3.57543483435589e-08	0.570330567832498	0.169	0.091	0.000827641655456701	"Mig"	"NACA"	"male"
"SSH2"	3.65006993462097e-08	0.19401888951637	0.274	0.181	0.000844918188466061	"Mig"	"SSH2"	"male"
"GNAI2"	3.93303145344916e-08	0.592717560308883	0.143	0.072	0.000910418120844411	"Mig"	"GNAI2"	"male"
"GAPVD1"	4.10467068731495e-08	0.262295519531575	0.117	0.052	0.000950149170699666	"Mig"	"GAPVD1"	"male"
"INPP5D"	4.13591308136454e-08	0.804900109826548	0.169	0.094	0.000957381160074264	"Mig"	"INPP5D"	"male"
"TBL1XR1"	4.13828927260847e-08	-0.578753859600325	0.196	0.291	0.000957931200823409	"Mig"	"TBL1XR1"	"male"
"TGOLN2"	4.35023363558853e-08	0.653436812393198	0.127	0.06	0.00100699208196603	"Mig"	"TGOLN2"	"male"
"MARCKS"	5.20089035841829e-08	-0.506497185965883	0.758	0.797	0.00120390210016667	"Mig"	"MARCKS"	"male"
"PRPF4B"	5.25062784396672e-08	0.86789196500032	0.16	0.087	0.00121541533332142	"Mig"	"PRPF4B"	"male"
"CPSF6"	5.84614043510808e-08	-0.826414318792025	0.161	0.246	0.00135326458791882	"Mig"	"CPSF6"	"male"
"HNRNPA3"	6.27671659856802e-08	0.228135303549517	0.166	0.09	0.00145293435823652	"Mig"	"HNRNPA3"	"male"
"CYBA"	6.53037842909745e-08	0.337405567128343	0.213	0.129	0.00151165199876748	"Mig"	"CYBA"	"male"
"EEF1B2P3"	6.5753103691936e-08	0.374999677769053	0.1	0.041	0.00152205284426093	"Mig"	"EEF1B2P3"	"male"
"CBWD6"	7.04913364789499e-08	0.038901699376428	0.269	0.17	0.00163173345681473	"Mig"	"CBWD6"	"male"
"ITM2B"	7.8713211719224e-08	0.315493566700649	0.495	0.397	0.0018220534248766	"Mig"	"ITM2B"	"male"
"TNFRSF1B"	8.07743994769713e-08	0.706128544324897	0.102	0.043	0.00186976579909293	"Mig"	"TNFRSF1B"	"male"
"TXNIP"	8.72677577223446e-08	0.70736270616409	0.161	0.088	0.00202007405575683	"Mig"	"TXNIP"	"male"
"NBPF19"	9.05561633817374e-08	0.114326589641196	0.143	0.073	0.00209619406996046	"Mig"	"NBPF19"	"male"
"NPIPB12"	9.40899844335238e-08	0.580001856656534	0.171	0.096	0.00217799495966721	"Mig"	"NPIPB12"	"male"
"APLP2"	9.87293297147186e-08	0.435325749368891	0.226	0.139	0.00228538652423631	"Mig"	"APLP2"	"male"
"WWTR1"	9.96118999454662e-08	-0.680016584331805	0.108	0.179	0.00230581625993765	"Mig"	"WWTR1"	"male"
"TNRC6B"	1.0173062331151e-07	-0.606268921840055	0.404	0.502	0.00235486046841483	"Mig"	"TNRC6B"	"male"
"SRSF11"	1.09918320498871e-07	0.331422712350574	0.195	0.114	0.00254438928290788	"Mig"	"SRSF11"	"male"
"NPM1"	1.1347068472362e-07	0.653905169485915	0.104	0.045	0.00262661940998235	"Mig"	"NPM1"	"male"
"SLC39A11"	1.23906718305743e-07	-0.829299549059667	0.058	0.116	0.00286819271534133	"Mig"	"SLC39A11"	"male"
"PTPRE"	1.47184664417563e-07	0.928830525122049	0.131	0.066	0.00340703061193775	"Mig"	"PTPRE"	"male"
"ZNF638"	1.48321177344596e-07	0.361713600386734	0.11	0.05	0.00343333861317271	"Mig"	"ZNF638"	"male"
"ALDH2"	1.48553990465712e-07	-0.167992514990033	0.061	0.121	0.00343872777130029	"Mig"	"ALDH2"	"male"
"PPIA"	1.49928482896103e-07	0.360874976300754	0.123	0.059	0.003470544522079	"Mig"	"PPIA"	"male"
"SSR4"	1.5205306508401e-07	0.562367370087839	0.101	0.044	0.00351972435056467	"Mig"	"SSR4"	"male"
"GLS"	1.68817812772646e-07	0.258308431190941	0.207	0.127	0.00390779473006121	"Mig"	"GLS"	"male"
"USP15"	1.70086125682515e-07	0.358840660247917	0.242	0.156	0.00393715363729886	"Mig"	"USP15"	"male"
"FCER1G"	1.84848432540905e-07	0.289861303962176	0.242	0.155	0.00427887151645687	"Mig"	"FCER1G"	"male"
"RIT1"	1.9380227320527e-07	-1.0679723121737	0.067	0.126	0.00448613502015559	"Mig"	"RIT1"	"male"
"PCMTD1"	2.13719394728391e-07	-1.06268238947674	0.22	0.308	0.0049471765491728	"Mig"	"PCMTD1"	"male"
"SKIL"	2.17978130078686e-07	-0.517754804203935	0.364	0.469	0.00504575775506142	"Mig"	"SKIL"	"male"
"NPIPB11"	2.26834409096208e-07	0.399890859415694	0.153	0.083	0.00525076290175902	"Mig"	"NPIPB11"	"male"
"HNRNPL"	2.27659821515642e-07	-0.719435850904556	0.698	0.726	0.00526986954844407	"Mig"	"HNRNPL"	"male"
"EIF4B"	2.38552197461106e-07	-0.826760504039595	0.084	0.148	0.00552200626682968	"Mig"	"EIF4B"	"male"
"OGT"	2.39842467955753e-07	-0.768176190136509	0.176	0.26	0.00555187344823978	"Mig"	"OGT"	"male"
"HSP90AB1"	2.63871231856084e-07	0.195209941326116	0.248	0.16	0.00610809127500462	"Mig"	"HSP90AB1"	"male"
"UPF2"	2.64527499151346e-07	1.03323675995079	0.133	0.07	0.00612328255035535	"Mig"	"UPF2"	"male"
"BAG4"	2.67846490421148e-07	-0.948099339031626	0.074	0.134	0.00620011056026873	"Mig"	"BAG4"	"male"
"SEC62"	2.71750719085738e-07	0.224265188664984	0.138	0.073	0.00629048564539666	"Mig"	"SEC62"	"male"
"CRIPT"	2.73365793147715e-07	-0.837373396574767	0.054	0.107	0.00632787137978332	"Mig"	"CRIPT"	"male"
"PLSCR1"	2.78764249404258e-07	0.747587365307913	0.113	0.054	0.00645283484520976	"Mig"	"PLSCR1"	"male"
"ATM"	3.0678777964168e-07	0.531605940649214	0.283	0.199	0.0071015235231456	"Mig"	"ATM"	"male"
"PKM"	3.28311272922638e-07	0.522926415319657	0.192	0.116	0.00759974934561323	"Mig"	"PKM"	"male"
"CRLF3"	3.29589742352531e-07	-0.708262364510622	0.094	0.16	0.00762934335597639	"Mig"	"CRLF3"	"male"
"NPIPB4"	3.4870346637884e-07	0.51419371876929	0.175	0.101	0.00807178783973738	"Mig"	"NPIPB4"	"male"
"ZNF557"	4.35311938312657e-07	-1.04095170739099	0.055	0.106	0.0100766007480614	"Mig"	"ZNF557"	"male"
"ATP1B1"	4.59565964407478e-07	-0.969298723920826	0.097	0.16	0.0106380329441043	"Mig"	"ATP1B1"	"male"
"WSB1"	5.27890147436188e-07	-0.514203335199996	0.366	0.462	0.0122196011328529	"Mig"	"WSB1"	"male"
"PIK3R1"	5.64530800148364e-07	0.883119209412975	0.111	0.054	0.0130677589618343	"Mig"	"PIK3R1"	"male"
"PFKFB3"	6.1136892120291e-07	0.705621993957513	0.104	0.049	0.014151967788005	"Mig"	"PFKFB3"	"male"
"NBPF8"	6.20827842851197e-07	0.156841146621127	0.116	0.057	0.0143709229063195	"Mig"	"NBPF8"	"male"
"DNMT3A"	6.22214299949059e-07	-1.33998709949846	0.826	0.846	0.0144030166152208	"Mig"	"DNMT3A"	"male"
"LAT2"	6.30917123618289e-07	0.901338423716709	0.11	0.053	0.0146044695775162	"Mig"	"LAT2"	"male"
"TIAL1"	6.30960377688597e-07	-0.731190554820417	0.168	0.248	0.0146054708227357	"Mig"	"TIAL1"	"male"
"IL6ST"	6.46376090798802e-07	-0.722351221787168	0.364	0.46	0.0149623137498107	"Mig"	"IL6ST"	"male"
"NBPF10"	6.69829446817052e-07	0.443425915047565	0.101	0.046	0.0155052120349211	"Mig"	"NBPF10"	"male"
"NFIA"	7.16114641624442e-07	-0.822620286708069	0.067	0.124	0.0165766217243226	"Mig"	"NFIA"	"male"
"GIMAP4"	7.56205024927792e-07	0.639961335238647	0.118	0.059	0.0175046339170285	"Mig"	"GIMAP4"	"male"
"LOC100652833"	7.66048007687287e-07	0.0692773718835406	0.11	0.052	0.0177324792819453	"Mig"	"LOC100652833"	"male"
"HNRNPDL"	7.66077320778197e-07	-0.614576773011726	0.186	0.269	0.0177331578213737	"Mig"	"HNRNPDL"	"male"
"PDIA3"	7.77307505440016e-07	0.765275256400787	0.108	0.052	0.0179931141359255	"Mig"	"PDIA3"	"male"
"NAIP"	7.88509664190562e-07	0.530491389953625	0.185	0.113	0.0182524217066831	"Mig"	"NAIP"	"male"
"TMA7"	8.76994263399335e-07	0.269161946174851	0.18	0.106	0.0203006632091678	"Mig"	"TMA7"	"male"
"CBWD1"	8.85554837197827e-07	0.139437957903136	0.259	0.173	0.0204988233714553	"Mig"	"CBWD1"	"male"
"STAT3"	9.66443418576369e-07	0.197798995843443	0.42	0.306	0.0223712322532058	"Mig"	"STAT3"	"male"
"GRN"	9.96551470839011e-07	0.609764152598334	0.116	0.058	0.0230681734469814	"Mig"	"GRN"	"male"
"NOP10"	1.31239179106241e-06	0.624374497950888	0.104	0.05	0.0303792451795128	"Mig"	"NOP10"	"male"
"HLA-DQA1"	1.485354066904e-06	0.111833682401672	0.207	0.133	0.0343829759406938	"Mig"	"HLA-DQA1"	"male"
"NBPF12"	1.52012221114748e-06	0.462072695162308	0.113	0.056	0.035187788943642	"Mig"	"NBPF12"	"male"
"POMP"	1.57839854932562e-06	0.334488977812274	0.111	0.055	0.0365367696197893	"Mig"	"POMP"	"male"
"BRWD1"	1.81681804799587e-06	0.518919330912171	0.117	0.06	0.0420557041750085	"Mig"	"BRWD1"	"male"
"UBE2W"	1.82010661461501e-06	-0.652444651712349	0.127	0.197	0.0421318279151082	"Mig"	"UBE2W"	"male"
"ARPC3"	1.93955686178473e-06	0.424974386441088	0.133	0.073	0.0448968622365929	"Mig"	"ARPC3"	"male"
"PPIG"	2.23114118652465e-06	-0.338193860965361	0.122	0.064	0.0516464561856727	"Mig"	"PPIG"	"male"
"CEP350"	2.64024070227738e-06	0.524296276173236	0.143	0.082	0.0611162917763167	"Mig"	"CEP350"	"male"
"ND6"	2.67279646601111e-06	1.11106468317815	0.199	0.131	0.0618698925952253	"Mig"	"ND6"	"male"
"PTAFR"	2.69518613859503e-06	0.323052298117793	0.113	0.057	0.0623881687361977	"Mig"	"PTAFR"	"male"
"KIF5B"	2.73505632257435e-06	0.682131448493341	0.1	0.049	0.063311083754951	"Mig"	"KIF5B"	"male"
"CBWD3"	2.73660251132057e-06	0.0706588524860381	0.273	0.187	0.0633468749320486	"Mig"	"CBWD3"	"male"
"CTSC"	2.9405986904385e-06	0.353924198458052	0.187	0.117	0.0680689784862705	"Mig"	"CTSC"	"male"
"NPIPB5"	3.30390346592378e-06	0.4100634667097	0.199	0.129	0.0764787574292036	"Mig"	"NPIPB5"	"male"
"BMP2K"	3.62176508149852e-06	0.335540637378287	0.199	0.129	0.0838366181065278	"Mig"	"BMP2K"	"male"
"ENO1"	3.69867609339857e-06	0.662705785798989	0.117	0.062	0.0856169542099901	"Mig"	"ENO1"	"male"
"LPCAT2"	3.79371404971828e-06	0.224805619445717	0.182	0.116	0.0878168928228788	"Mig"	"LPCAT2"	"male"
"BPTF"	3.94873134595702e-06	0.717375305079486	0.127	0.07	0.0914052331962131	"Mig"	"BPTF"	"male"
"ADORA3"	4.12544707595261e-06	0.0898532047678757	0.104	0.052	0.095495848914151	"Mig"	"ADORA3"	"male"
"TMIGD3"	4.1268573819534e-06	0.617036684480271	0.177	0.112	0.0955284946774574	"Mig"	"TMIGD3"	"male"
"RASSF2"	4.15241417829513e-06	0.816741305130936	0.1	0.049	0.0961200833991756	"Mig"	"RASSF2"	"male"
"ATP6V0B"	4.62434939058405e-06	0.454591654191974	0.124	0.068	0.10704443969324	"Mig"	"ATP6V0B"	"male"
"PABPC4"	5.05868904066178e-06	0.512173535503935	0.104	0.053	0.117098533913239	"Mig"	"PABPC4"	"male"
"COPG1"	5.34607416780015e-06	-0.935605328445966	0.147	0.21	0.123750924836238	"Mig"	"COPG1"	"male"
"RUFY2"	5.47402940225022e-06	-0.781532278311145	0.103	0.164	0.126712832603288	"Mig"	"RUFY2"	"male"
"CEBPD"	5.60249524824787e-06	0.634693032563761	0.117	0.063	0.129686560006442	"Mig"	"CEBPD"	"male"
"KCTD12"	5.63605673401877e-06	0.117657480221554	0.277	0.195	0.130463441279066	"Mig"	"KCTD12"	"male"
"PARP9"	5.78794823751793e-06	0.1065112929022	0.131	0.073	0.133979425802065	"Mig"	"PARP9"	"male"
"SRRM2"	5.83249159386319e-06	0.17901526267338	0.196	0.126	0.135010515414745	"Mig"	"SRRM2"	"male"
"MFN1"	6.13558998905818e-06	-0.657038121293752	0.053	0.1	0.142026637066719	"Mig"	"MFN1"	"male"
"CNOT7"	6.48922228382207e-06	-0.565749877303741	0.105	0.167	0.150212517425913	"Mig"	"CNOT7"	"male"
"ZNF292"	6.74265382872125e-06	0.832004896280094	0.12	0.066	0.156078950827239	"Mig"	"ZNF292"	"male"
"TRIM38"	7.34865450970481e-06	-0.472672008441611	0.166	0.243	0.170106654590647	"Mig"	"TRIM38"	"male"
"SH3KBP1"	7.58230597311804e-06	-1.53197537050833	0.519	0.576	0.175515218665736	"Mig"	"SH3KBP1"	"male"
"C5orf15"	7.66980559177401e-06	-0.564634580191225	0.054	0.101	0.177540659838385	"Mig"	"C5orf15"	"male"
"TTC3"	7.76433639473777e-06	0.858936297357939	0.142	0.084	0.17972885886539	"Mig"	"TTC3"	"male"
"CBWD5"	7.87890587087498e-06	-0.20388371888318	0.282	0.199	0.182380913099014	"Mig"	"CBWD5"	"male"
