"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"STAG3L3"	0.0551101153960118	-0.0301285642804376	0.1	0.404	1	"Ast"	"STAG3L3"
"PGM2L1"	0.055117017090343	-0.364441442238386	0.3	0.596	1	"Ast"	"PGM2L1"
"ZNF460"	0.0552531737716803	-0.212554853057126	0.3	0.737	1	"Ast"	"ZNF460"
"PDCD10"	0.0555983041591392	0.371056759650963	0.7	0.421	1	"Ast"	"PDCD10"
"SNORD116-20"	0.0556470213383491	-0.012168801751999	0.1	0.439	1	"Ast"	"SNORD116-20"
"ZFYVE21"	0.0557564224991674	0.703632278752186	0.8	0.632	1	"Ast"	"ZFYVE21"
"BCL2"	0.0558861072714509	-0.196545080888066	0.1	0.386	1	"Ast"	"BCL2"
"SIRT5"	0.0558861072714509	-0.144599606931876	0.1	0.386	1	"Ast"	"SIRT5"
"CUL4B"	0.0560663748505246	0.149713178125052	0.2	0.579	1	"Ast"	"CUL4B"
"SSPO"	0.0562052603462802	-0.191656106199699	0.5	0.667	1	"Ast"	"SSPO"
"USP22"	0.056263772416689	-0.654525064191753	0.5	0.842	1	"Ast"	"USP22"
"STK25"	0.0562967103076222	-0.0246733110625816	0.2	0.614	1	"Ast"	"STK25"
"DAGLA"	0.0563563888001744	0.160998537088877	0.4	0.14	1	"Ast"	"DAGLA"
"MARK2"	0.0563563888001744	0.00576083490499699	0.4	0.14	1	"Ast"	"MARK2"
"NREP"	0.0565249989724418	-0.122401825530274	0.1	0.491	1	"Ast"	"NREP"
"AIFM2"	0.0565680715440885	-0.00641604307009199	0.2	0.035	1	"Ast"	"AIFM2"
"BCAM"	0.0565680715440885	-0.00388836316045646	0.2	0.035	1	"Ast"	"BCAM"
"C17orf104"	0.0565680715440885	-0.00349063149260579	0.2	0.035	1	"Ast"	"C17orf104"
"DPH2"	0.0565680715440885	-0.130184238125642	0.2	0.035	1	"Ast"	"DPH2"
"JPH3"	0.0565680715440885	0.000566512730608793	0.2	0.035	1	"Ast"	"JPH3"
"KCNH2"	0.0565680715440885	-0.0118844755314764	0.2	0.035	1	"Ast"	"KCNH2"
"LOC100129858"	0.0565680715440885	0.0291780701523589	0.2	0.035	1	"Ast"	"LOC100129858"
"PRINS"	0.0565680715440885	-0.0398491323396159	0.2	0.035	1	"Ast"	"PRINS"
"RAB26"	0.0565680715440885	0.000880020871047556	0.2	0.035	1	"Ast"	"RAB26"
"TUBB1"	0.0565680715440885	-0.000265915918870221	0.2	0.035	1	"Ast"	"TUBB1"
"ZNF845"	0.0565680715440885	-0.0435905744712296	0.2	0.035	1	"Ast"	"ZNF845"
"TBCK"	0.056595237175376	0.536159582419155	0.8	0.596	1	"Ast"	"TBCK"
"HADH"	0.0567700499012726	-0.25605102967043	0.1	0.421	1	"Ast"	"HADH"
"APOE"	0.0569834932290284	0.318527638166328	0.9	0.842	1	"Ast"	"APOE"
"CHD1"	0.0569908814492521	-0.318952667587736	0.4	0.737	1	"Ast"	"CHD1"
"MIR5047"	0.0569908814492521	-0.15288328917823	0.4	0.737	1	"Ast"	"MIR5047"
"PDE5A"	0.0570191704074568	-0.213863625721427	0.2	0.561	1	"Ast"	"PDE5A"
"SNAPC3"	0.0570191704074568	-0.110935118562293	0.2	0.561	1	"Ast"	"SNAPC3"
"FZD3"	0.0571501050440384	-0.131186384811926	0.6	0.807	1	"Ast"	"FZD3"
"HLA-C"	0.0573724459501957	0.0872419425299931	0.7	0.404	1	"Ast"	"HLA-C"
"LOC728640"	0.0573724459501957	-0.0110939237843849	0.2	0.491	1	"Ast"	"LOC728640"
"HERC4"	0.0573761967814775	-0.564739083110772	0.4	0.684	1	"Ast"	"HERC4"
"CSTF2T"	0.0574499832058022	1.09275206548513	0.3	0.105	1	"Ast"	"CSTF2T"
"CBY1"	0.0575690795510694	0.377561859791989	0.4	0.158	1	"Ast"	"CBY1"
"MRPS11"	0.0575690795510694	0.126744046574578	0.4	0.158	1	"Ast"	"MRPS11"
"ADCYAP1R1"	0.0576420251045666	-0.0888057943149687	0.5	0.86	1	"Ast"	"ADCYAP1R1"
"SCN1A"	0.057796729407644	-0.0663599807064188	0.2	0.474	1	"Ast"	"SCN1A"
"SNRPA1"	0.057796729407644	-0.131328634180236	0.2	0.474	1	"Ast"	"SNRPA1"
"TAF1D"	0.0578931580883905	-0.136830553963582	0.2	0.544	1	"Ast"	"TAF1D"
"CDK5RAP3"	0.0580140023153078	-0.278824978090965	0.5	0.754	1	"Ast"	"CDK5RAP3"
"GATC"	0.0580937668501756	-0.162651235783371	0.1	0.474	1	"Ast"	"GATC"
"MTX2"	0.0580937668501756	-0.0690851540018362	0.1	0.474	1	"Ast"	"MTX2"
"NBEAL1"	0.0580960058997534	-0.151390153759193	0.4	0.702	1	"Ast"	"NBEAL1"
"SFXN1"	0.0580960058997534	0.0124181486713973	0.9	0.614	1	"Ast"	"SFXN1"
"ARID5B"	0.0581129688031128	0.14251214198538	0.2	0.684	1	"Ast"	"ARID5B"
"LOC653513"	0.0581672676233203	0.000121223023232364	0.5	0.193	1	"Ast"	"LOC653513"
"ADCY3"	0.058258187820912	-0.0726267374488537	0.1	0.439	1	"Ast"	"ADCY3"
"C1D"	0.058258187820912	0.0608429260052952	0.6	0.351	1	"Ast"	"C1D"
"DOCK11"	0.058258187820912	-0.13823296584207	0.1	0.439	1	"Ast"	"DOCK11"
"CLTC"	0.0584162195778212	-0.601634292232619	0.8	0.912	1	"Ast"	"CLTC"
"SCML1"	0.0584521517862507	-0.165593479066386	0.4	0.789	1	"Ast"	"SCML1"
"GAPDH"	0.0585546162279723	0.435378310059468	1	0.965	1	"Ast"	"GAPDH"
"IFT81"	0.0586792892901073	-0.18352237181275	0.2	0.526	1	"Ast"	"IFT81"
"CBFA2T2"	0.0587192044784321	0.0846197616077635	0.2	0.614	1	"Ast"	"CBFA2T2"
"ABT1"	0.0587366702227663	0.0785001922937223	0.3	0.088	1	"Ast"	"ABT1"
"ENPP3"	0.0587366702227663	0.041699326916602	0.3	0.088	1	"Ast"	"ENPP3"
"DICER1-AS1"	0.0590921525362339	0.0459493284276696	0.1	0.491	1	"Ast"	"DICER1-AS1"
"NUP210L"	0.0590921525362339	0.0609961333878343	0.1	0.491	1	"Ast"	"NUP210L"
"PIGL"	0.0590921525362339	0.109908435252236	0.1	0.491	1	"Ast"	"PIGL"
"RBBP9"	0.0590921525362339	0.194320527843751	0.1	0.491	1	"Ast"	"RBBP9"
"ZNHIT6"	0.0590921525362339	0.187524559829157	0.1	0.491	1	"Ast"	"ZNHIT6"
"KDSR"	0.0592764075001059	0.194904113703046	0.6	0.281	1	"Ast"	"KDSR"
"HERC2P2"	0.0595019001182092	-0.32811953588586	0.6	0.807	1	"Ast"	"HERC2P2"
"ZNF780B"	0.059509071476548	-0.126400867255646	0.2	0.561	1	"Ast"	"ZNF780B"
"EAPP"	0.0596013939793731	-0.18807637332007	0.3	0.649	1	"Ast"	"EAPP"
"NSL1"	0.0596013939793731	-0.197555612526871	0.3	0.649	1	"Ast"	"NSL1"
"MAP3K13"	0.0596451633555096	-0.415154417960236	0.5	0.772	1	"Ast"	"MAP3K13"
"HMGN2"	0.0597717867416819	-0.28215122704907	0.8	0.789	1	"Ast"	"HMGN2"
"NAPA"	0.0598033103887296	-0.068533799703284	0.3	0.632	1	"Ast"	"NAPA"
"HERPUD2"	0.0600058140856271	0.36046887518662	0.8	0.807	1	"Ast"	"HERPUD2"
"WIF1"	0.0600058140856271	0.561939422328705	1	0.772	1	"Ast"	"WIF1"
"PHC1"	0.060411584855242	-0.101400809168853	0.2	0.474	1	"Ast"	"PHC1"
"ANAPC7"	0.0604310646063524	-0.165880698538747	0.2	0.544	1	"Ast"	"ANAPC7"
"TRIM45"	0.0604310646063524	-0.133721878868623	0.2	0.544	1	"Ast"	"TRIM45"
"SRGAP1"	0.0605165906392267	-0.309824148650664	0.4	0.702	1	"Ast"	"SRGAP1"
"BRD8"	0.0605179868001538	-0.49096946742391	0.6	0.895	1	"Ast"	"BRD8"
"DEF8"	0.0605208110305656	-0.078967315446307	0.1	0.404	1	"Ast"	"DEF8"
"THRAP3"	0.0606338793499768	-0.443907708181037	0.6	0.912	1	"Ast"	"THRAP3"
"TSC22D1"	0.0608528613517305	-0.439799109856925	0.8	0.93	1	"Ast"	"TSC22D1"
"AXL"	0.0609172860597207	0.49261131404664	1	0.93	1	"Ast"	"AXL"
"CDK12"	0.0609703493591136	-0.12072607246231	0.1	0.439	1	"Ast"	"CDK12"
"ATP5H"	0.0610113003775504	0.0916364308077813	0.9	0.596	1	"Ast"	"ATP5H"
"IQGAP1"	0.0611937216438288	-0.237558268960098	0.4	0.719	1	"Ast"	"IQGAP1"
"CUL5"	0.0612276346224424	-0.200368233429959	0.2	0.614	1	"Ast"	"CUL5"
"CSRNP3"	0.0612602315715385	0.272453382066893	0.5	0.789	1	"Ast"	"CSRNP3"
"EIF4B"	0.0612636713088562	-0.272793073859255	0.2	0.526	1	"Ast"	"EIF4B"
"MLL2"	0.0612636713088562	-0.0532854419250123	0.2	0.526	1	"Ast"	"MLL2"
"ACTR3B"	0.0613586871695809	-0.0292129706731921	0	0.281	1	"Ast"	"ACTR3B"
"ADAM19"	0.0613586871695809	-0.0463462811592672	0	0.281	1	"Ast"	"ADAM19"
"ANKRD54"	0.0613586871695809	-0.123177236046549	0	0.281	1	"Ast"	"ANKRD54"
"BAZ1A"	0.0613586871695809	-0.120629085719103	0	0.281	1	"Ast"	"BAZ1A"
"C19orf18"	0.0613586871695809	-0.0265427477983953	0	0.281	1	"Ast"	"C19orf18"
"C2CD2"	0.0613586871695809	-0.103676113161746	0	0.281	1	"Ast"	"C2CD2"
"C7orf63"	0.0613586871695809	-0.0160708563451467	0	0.281	1	"Ast"	"C7orf63"
"CA11"	0.0613586871695809	-0.015775208325701	0	0.281	1	"Ast"	"CA11"
"CD274"	0.0613586871695809	-0.00364086069120153	0	0.281	1	"Ast"	"CD274"
"CNTNAP3"	0.0613586871695809	-0.103265116224796	0	0.281	1	"Ast"	"CNTNAP3"
"DLX6-AS1"	0.0613586871695809	-0.136742841575844	0	0.281	1	"Ast"	"DLX6-AS1"
"EMP1"	0.0613586871695809	-0.0581636211435043	0	0.281	1	"Ast"	"EMP1"
"EPB41L4A"	0.0613586871695809	-0.293796842609739	0	0.281	1	"Ast"	"EPB41L4A"
"ERAP1"	0.0613586871695809	-0.0709052056905342	0	0.281	1	"Ast"	"ERAP1"
"FLJ35390"	0.0613586871695809	-0.00413485844176916	0	0.281	1	"Ast"	"FLJ35390"
"FLRT3"	0.0613586871695809	-0.217287496296187	0	0.281	1	"Ast"	"FLRT3"
"FST"	0.0613586871695809	-0.00745608879831977	0	0.281	1	"Ast"	"FST"
"HAUS7"	0.0613586871695809	-0.0841818863621783	0	0.281	1	"Ast"	"HAUS7"
"HSBP1L1"	0.0613586871695809	-0.0467408399450832	0	0.281	1	"Ast"	"HSBP1L1"
"KATNA1"	0.0613586871695809	-0.0848788495482398	0	0.281	1	"Ast"	"KATNA1"
"KCNH8"	0.0613586871695809	-0.00209271785500442	0	0.281	1	"Ast"	"KCNH8"
"LINC00265"	0.0613586871695809	-0.027330223494242	0	0.281	1	"Ast"	"LINC00265"
"LOC100128590"	0.0613586871695809	-0.0155865719369454	0	0.281	1	"Ast"	"LOC100128590"
"LOC100506649"	0.0613586871695809	-0.0224871850860159	0	0.281	1	"Ast"	"LOC100506649"
"LOC284412"	0.0613586871695809	-0.00941407305185706	0	0.281	1	"Ast"	"LOC284412"
"MAN2B2"	0.0613586871695809	-0.100500303684589	0	0.281	1	"Ast"	"MAN2B2"
"MASP1"	0.0613586871695809	-0.141059710092883	0	0.281	1	"Ast"	"MASP1"
"MGC72080"	0.0613586871695809	-0.00355282703000395	0	0.281	1	"Ast"	"MGC72080"
"MSRA"	0.0613586871695809	-0.0547123913700668	0	0.281	1	"Ast"	"MSRA"
"NKRF"	0.0613586871695809	-0.0168072542965872	0	0.281	1	"Ast"	"NKRF"
"PAK1"	0.0613586871695809	-0.141718082532978	0	0.281	1	"Ast"	"PAK1"
"RALYL"	0.0613586871695809	-0.0909171744349958	0	0.281	1	"Ast"	"RALYL"
"RIMS1"	0.0613586871695809	-0.186067573343136	0	0.281	1	"Ast"	"RIMS1"
"RRN3P3"	0.0613586871695809	-0.0142637704454025	0	0.281	1	"Ast"	"RRN3P3"
"SLC27A3"	0.0613586871695809	-0.0124794707438825	0	0.281	1	"Ast"	"SLC27A3"
"SNORD27"	0.0613586871695809	-0.015022318611211	0	0.281	1	"Ast"	"SNORD27"
"SOCS7"	0.0613586871695809	-0.03993764697072	0	0.281	1	"Ast"	"SOCS7"
"STX5"	0.0613586871695809	-0.0109163556101849	0	0.281	1	"Ast"	"STX5"
"TBC1D4"	0.0613586871695809	-0.0628485971971967	0	0.281	1	"Ast"	"TBC1D4"
"TBC1D8"	0.0613586871695809	-0.0164431794913386	0	0.281	1	"Ast"	"TBC1D8"
"TSPAN31"	0.0613586871695809	-0.17361725191403	0	0.281	1	"Ast"	"TSPAN31"
"WDR3"	0.0613586871695809	-0.164526303717868	0	0.281	1	"Ast"	"WDR3"
"ZFP30"	0.0613586871695809	-0.230771735186431	0	0.281	1	"Ast"	"ZFP30"
"ZFY"	0.0613586871695809	-0.226079704562364	0	0.281	1	"Ast"	"ZFY"
"ZNF394"	0.0613586871695809	-0.109678005665059	0	0.281	1	"Ast"	"ZNF394"
"ZNF439"	0.0613586871695809	-0.112602080707709	0	0.281	1	"Ast"	"ZNF439"
"ZNF643"	0.0613586871695809	-0.021012602924902	0	0.281	1	"Ast"	"ZNF643"
"ZNF827"	0.0613586871695809	-0.0558612705968262	0	0.281	1	"Ast"	"ZNF827"
"ZNF839"	0.0613586871695809	-0.0736423530790712	0	0.281	1	"Ast"	"ZNF839"
"ARL1"	0.0614339563761273	-0.329974316302686	0.1	0.386	1	"Ast"	"ARL1"
"CYB5R1"	0.0614339563761273	-0.27633331499634	0.1	0.386	1	"Ast"	"CYB5R1"
"KDM4C"	0.0614339563761273	-0.255468052183247	0.1	0.386	1	"Ast"	"KDM4C"
"KIAA0825"	0.0614339563761273	-0.0805393461797852	0.1	0.386	1	"Ast"	"KIAA0825"
"UCHL1"	0.0614445136190922	-0.19304942155266	0.4	0.667	1	"Ast"	"UCHL1"
"ZSCAN21"	0.0614579902530276	0.123608254619323	0.3	0.105	1	"Ast"	"ZSCAN21"
"SHISA5"	0.0615860833825235	0.435638888424184	0.4	0.175	1	"Ast"	"SHISA5"
"PDSS2"	0.0617110452694997	-0.0532602885003838	0.4	0.123	1	"Ast"	"PDSS2"
"TBC1D9"	0.0617110452694997	-0.0284141524011293	0.4	0.123	1	"Ast"	"TBC1D9"
"TUBA1B"	0.0619334351560673	-0.437267419563171	0.6	0.807	1	"Ast"	"TUBA1B"
"C4orf21"	0.0620885194609173	-0.0267657729564506	0.2	0.561	1	"Ast"	"C4orf21"
"FAM53C"	0.0620885194609173	-0.275687888766857	0.2	0.561	1	"Ast"	"FAM53C"
"CAT"	0.0622097997528696	-0.662627829989752	0.6	0.825	1	"Ast"	"CAT"
"NFATC2IP"	0.0622454127410599	-0.126151324853661	0.1	0.421	1	"Ast"	"NFATC2IP"
"USP28"	0.0622454127410599	-0.18820339572566	0.1	0.421	1	"Ast"	"USP28"
"LRRC57"	0.0623142564917855	-0.112713155036231	0.1	0.456	1	"Ast"	"LRRC57"
"GLO1"	0.0623263740346402	0.241605201515089	0.9	0.526	1	"Ast"	"GLO1"
"ALG8"	0.0628466681397627	0.481664405897707	0.5	0.228	1	"Ast"	"ALG8"
"NTRK3"	0.0628603025330585	-0.42388893028651	0.5	0.807	1	"Ast"	"NTRK3"
"LIX1"	0.0630201733231456	-0.911934532505285	0.5	0.684	1	"Ast"	"LIX1"
"NR1H2"	0.0630389169848937	0.0219499492781514	0.3	0.088	1	"Ast"	"NR1H2"
"THOC7"	0.0630805373285801	0.438388330596033	0.5	0.246	1	"Ast"	"THOC7"
"MAP1A"	0.0630867215385622	-0.477100921001474	0.4	0.649	1	"Ast"	"MAP1A"
"OSBPL1A"	0.0630924556673314	0.455440322750097	1	0.842	1	"Ast"	"OSBPL1A"
"S100B"	0.0630924556673314	0.282101284558529	1	0.842	1	"Ast"	"S100B"
"CDC123"	0.0631237493779319	-0.273414178804044	0.2	0.474	1	"Ast"	"CDC123"
"MAP7D2"	0.0631237493779319	-0.0793394025280331	0.2	0.474	1	"Ast"	"MAP7D2"
"DUSP10"	0.0633870608368046	-0.0564026193661333	0.1	0.404	1	"Ast"	"DUSP10"
"ZNF664"	0.0633870608368046	-0.161882360427342	0.1	0.404	1	"Ast"	"ZNF664"
"CALM1"	0.0633984088870882	-0.708241455566697	1	0.947	1	"Ast"	"CALM1"
"WTAP"	0.0633984088870882	-0.333918184364433	0.8	0.982	1	"Ast"	"WTAP"
"CLU"	0.0634089618347228	0.543165920051532	1	1	1	"Ast"	"CLU"
"ELOVL2"	0.063459323096802	0.384416573880812	0.9	0.772	1	"Ast"	"ELOVL2"
"PYGB"	0.063459323096802	0.150031731391819	0.5	0.842	1	"Ast"	"PYGB"
"C17orf61"	0.0634941491640761	-0.018912140109766	0.1	0.474	1	"Ast"	"C17orf61"
"PEPD"	0.0634941491640761	0.00557324282230846	0.1	0.474	1	"Ast"	"PEPD"
"LIPA"	0.0635066549008858	0.153104293282629	0.4	0.14	1	"Ast"	"LIPA"
"ZNF85"	0.0635066549008858	0.148651835981604	0.4	0.14	1	"Ast"	"ZNF85"
"KAT6A"	0.0637136478923099	-0.186083278867745	0.4	0.719	1	"Ast"	"KAT6A"
"SYNJ2BP"	0.0637136478923099	-0.153457915820663	0.4	0.719	1	"Ast"	"SYNJ2BP"
"TIPARP"	0.0637136478923099	-0.67956467848248	0.4	0.719	1	"Ast"	"TIPARP"
"KLHL18"	0.0637862812173069	-0.0317116899828052	0.1	0.439	1	"Ast"	"KLHL18"
"TMEM33"	0.064123484583237	1.18886719997824	0.8	0.754	1	"Ast"	"TMEM33"
"JAM2"	0.0646043591529342	0.18554395572194	0.4	0.158	1	"Ast"	"JAM2"
"TGS1"	0.0646659962134335	-0.0200560661130961	0.6	0.228	1	"Ast"	"TGS1"
"PNKD"	0.064699293616343	0.262251453686504	0.7	0.579	1	"Ast"	"PNKD"
"LOC100499177"	0.0647217729522485	-0.242954387642486	0.2	0.509	1	"Ast"	"LOC100499177"
"KAZN"	0.0647597955334856	-0.0857339105372527	0.2	0.561	1	"Ast"	"KAZN"
"SHFM1"	0.0648351393747697	-0.10284536776717	0.4	0.684	1	"Ast"	"SHFM1"
"SLC4A10"	0.0649965096123258	-0.18555119470384	0.3	0.561	1	"Ast"	"SLC4A10"
"MFAP3"	0.0651266150451123	-0.276034750907756	0.2	0.596	1	"Ast"	"MFAP3"
"MRPL24"	0.0651266150451123	-0.1273183444363	0.3	0.579	1	"Ast"	"MRPL24"
"SLMO2"	0.0651266150451123	0.711720352655906	0.7	0.509	1	"Ast"	"SLMO2"
"C16orf72"	0.0651428158350621	-0.383112274723231	0.1	0.421	1	"Ast"	"C16orf72"
"BLOC1S2"	0.0651561505464197	-0.168825736618169	0.3	0.596	1	"Ast"	"BLOC1S2"
"TP53BP1"	0.0651850774653133	-0.564900352011702	0.8	0.825	1	"Ast"	"TP53BP1"
"CHD6"	0.0653630755334952	-0.260848340947004	0.8	0.842	1	"Ast"	"CHD6"
"NSMAF"	0.0653902925753357	-0.197287500845596	0.2	0.491	1	"Ast"	"NSMAF"
"SPAG1"	0.0657838086175523	0.174709110014751	0.2	0.544	1	"Ast"	"SPAG1"
"C1orf43"	0.0661207490031664	1.10358704322397	0.7	0.421	1	"Ast"	"C1orf43"
"COL11A1"	0.0662302526310259	-0.415506657620938	0.5	0.737	1	"Ast"	"COL11A1"
"CLINT1"	0.0663186823923093	-0.149768188512076	0.4	0.719	1	"Ast"	"CLINT1"
"SETD8"	0.0663186823923093	-0.0679602421984518	0.4	0.719	1	"Ast"	"SETD8"
"FEN1"	0.0663461069108733	-0.0304683252080586	0.1	0.474	1	"Ast"	"FEN1"
"SECISBP2"	0.0667154891179633	-0.107770090268297	0.2	0.526	1	"Ast"	"SECISBP2"
"ATP2B1"	0.0669674727668387	-0.300134489984582	0.4	0.737	1	"Ast"	"ATP2B1"
"CDK13"	0.0669674727668387	0.119612860630028	0.3	0.754	1	"Ast"	"CDK13"
"SGCB"	0.0670436835624423	-0.104166703427448	0.3	0.667	1	"Ast"	"SGCB"
"SNHG1"	0.0670436835624423	-0.282238140030452	0.5	0.632	1	"Ast"	"SNHG1"
"KLHDC2"	0.0673787312523196	0.24607295635338	0.6	0.263	1	"Ast"	"KLHDC2"
"TCP1"	0.0673801452566987	-0.325700311759305	0.3	0.649	1	"Ast"	"TCP1"
"CHCHD8"	0.0674302278680937	-0.115527470653438	0.1	0.386	1	"Ast"	"CHCHD8"
"KCNJ2"	0.0674302278680937	-0.263275208108197	0.1	0.386	1	"Ast"	"KCNJ2"
"AASDH"	0.0674926053184765	0.0881343279520319	0.4	0.684	1	"Ast"	"AASDH"
"ZNF507"	0.0675251963715868	-0.135948640103637	0.2	0.561	1	"Ast"	"ZNF507"
"CEP250"	0.0675445469139875	-0.0634381737701727	0.2	0.509	1	"Ast"	"CEP250"
"NOB1"	0.0675984012030734	-0.0217575692551484	0.3	0.088	1	"Ast"	"NOB1"
"SMC5"	0.0677534772432276	-0.228205665568961	0.3	0.561	1	"Ast"	"SMC5"
"DIAPH1"	0.0678083820573415	-0.124913545258737	0.2	0.632	1	"Ast"	"DIAPH1"
"GATAD2B"	0.0678889263184675	-0.13954472887385	0.3	0.596	1	"Ast"	"GATAD2B"
"MAN2A2"	0.0678889263184675	-0.464843599884638	0.3	0.596	1	"Ast"	"MAN2A2"
"CCBL2"	0.0681505623094632	-0.465850251987184	0.1	0.421	1	"Ast"	"CCBL2"
"RANGAP1"	0.0681505623094632	-0.0888267259278497	0.1	0.421	1	"Ast"	"RANGAP1"
"C16orf89"	0.0682600250781476	-0.116782207061709	0.2	0.491	1	"Ast"	"C16orf89"
"TRDMT1"	0.0683162411947657	-0.11489987472859	0.1	0.368	1	"Ast"	"TRDMT1"
"MCFD2"	0.0685734934312239	-0.00738680614808912	0.4	0.789	1	"Ast"	"MCFD2"
"SRRM2"	0.0685772383707696	-0.336690891734261	0.9	0.965	1	"Ast"	"SRRM2"
"CREBBP"	0.0689070810721901	-0.375295918180154	0.5	0.737	1	"Ast"	"CREBBP"
"KIAA1033"	0.0689070810721901	-0.478285373116936	0.5	0.737	1	"Ast"	"KIAA1033"
"TMEM176B"	0.0689965037378257	0.307950860625763	0.5	0.281	1	"Ast"	"TMEM176B"
"CCDC47"	0.0690043471350999	-0.175302079427647	0.4	0.807	1	"Ast"	"CCDC47"
"PPAPDC1B"	0.0690108354666723	-0.207586557913877	0.4	0.719	1	"Ast"	"PPAPDC1B"
"BICD1"	0.0692902675407774	-0.0274085640903663	0.2	0.614	1	"Ast"	"BICD1"
"C1S"	0.0693027660432329	0.346443805577425	0.1	0.474	1	"Ast"	"C1S"
"GTF2B"	0.0693027660432329	0.287978331512273	0.1	0.474	1	"Ast"	"GTF2B"
"MIRLET7BHG"	0.0693027660432329	0.305505733586017	0.1	0.474	1	"Ast"	"MIRLET7BHG"
"PDK1"	0.0693027660432329	0.177189837661274	0.1	0.474	1	"Ast"	"PDK1"
"SERAC1"	0.0693027660432329	0.178442716786602	0.1	0.474	1	"Ast"	"SERAC1"
"ZNF43"	0.0693027660432329	0.338871341494121	0.1	0.474	1	"Ast"	"ZNF43"
"RTF1"	0.0693593272491899	-0.139243137516796	0.3	0.684	1	"Ast"	"RTF1"
"STT3A"	0.0693875005358714	-0.0779850836530888	0.4	0.825	1	"Ast"	"STT3A"
"TAZ"	0.0695877102111292	-0.135901412599304	0.2	0.526	1	"Ast"	"TAZ"
"DNAJB1"	0.0697257074502301	-0.787839916527862	0.6	0.807	1	"Ast"	"DNAJB1"
"SPECC1"	0.0697257074502301	-0.396442748019907	0.6	0.807	1	"Ast"	"SPECC1"
"UG0898H09"	0.0697257074502301	-0.336507314347071	0.5	0.825	1	"Ast"	"UG0898H09"
"MORF4L1"	0.0699081482720232	-0.422561351221808	0.9	0.947	1	"Ast"	"MORF4L1"
"SAR1A"	0.0702783654492851	-0.384304256959203	0.5	0.86	1	"Ast"	"SAR1A"
"PHF20L1"	0.0703902125792553	-0.199829698965975	0.5	0.702	1	"Ast"	"PHF20L1"
"JMY"	0.070467839831836	-0.152684557754777	0.2	0.509	1	"Ast"	"JMY"
"DENND4B"	0.0706043411613695	-0.048665831729228	0.1	0.386	1	"Ast"	"DENND4B"
"ST6GAL2"	0.0706043411613695	-0.550091429118553	0.1	0.386	1	"Ast"	"ST6GAL2"
"NMD3"	0.0706059252989983	-0.400621987716705	0.3	0.561	1	"Ast"	"NMD3"
"CNKSR2"	0.0706184002584601	0.339844066228068	0.3	0.614	1	"Ast"	"CNKSR2"
"COX7A2"	0.0706845926217389	-0.258922443995142	0.9	0.825	1	"Ast"	"COX7A2"
"LOC646851"	0.0707152787710688	-0.13329813176871	0.3	0.596	1	"Ast"	"LOC646851"
"RNF146"	0.0707152787710688	-0.250610167726354	0.3	0.596	1	"Ast"	"RNF146"
"BAZ1B"	0.0707575456993483	-0.317839857865942	0.7	0.772	1	"Ast"	"BAZ1B"
"LSM5"	0.0712027254491118	0.159651444379032	0.2	0.684	1	"Ast"	"LSM5"
"CREB3"	0.0712715722811751	-0.0799685957657216	0.1	0.421	1	"Ast"	"CREB3"
"SLC35C2"	0.0712715722811751	-0.153119263075631	0.1	0.421	1	"Ast"	"SLC35C2"
"ABR"	0.0713173309381909	-0.398324300975039	0.6	0.754	1	"Ast"	"ABR"
"CD200"	0.0713399775900846	-0.0340535375514317	0.6	0.228	1	"Ast"	"CD200"
"AAK1"	0.0713988727698558	-0.288294041653517	0.5	0.842	1	"Ast"	"AAK1"
"RSBN1L"	0.071521410238672	0.209591012838318	0.2	0.544	1	"Ast"	"RSBN1L"
"BRWD3"	0.0715704253287949	-0.167265515113427	0.1	0.368	1	"Ast"	"BRWD3"
"ELAVL3"	0.0715704253287949	-0.0114674913408619	0.1	0.368	1	"Ast"	"ELAVL3"
"REST"	0.0715704253287949	-0.203298351551337	0.1	0.368	1	"Ast"	"REST"
"SLC7A5P2"	0.0715704253287949	-0.0467181813996953	0.1	0.368	1	"Ast"	"SLC7A5P2"
"APBB2"	0.0717579215578343	-0.0676123211611592	0.4	0.807	1	"Ast"	"APBB2"
"JARID2"	0.0717579215578343	-0.268935962485369	0.6	0.772	1	"Ast"	"JARID2"
"LUC7L2"	0.0717579215578343	-0.386459766671723	0.5	0.789	1	"Ast"	"LUC7L2"
"ABHD5"	0.0718595163383703	0.0495976623963094	0.2	0.649	1	"Ast"	"ABHD5"
"FSTL1"	0.0721642366159602	0.114186770586599	0.8	0.509	1	"Ast"	"FSTL1"
"PTP4A2"	0.0721767482069404	-0.175049139709722	0.4	0.667	1	"Ast"	"PTP4A2"
"ASAP3"	0.0724533563941702	-0.197167948280739	0	0.263	1	"Ast"	"ASAP3"
"BBS9"	0.0724533563941702	-0.0967041078158627	0	0.263	1	"Ast"	"BBS9"
"BCMO1"	0.0724533563941702	-0.0727863349637646	0	0.263	1	"Ast"	"BCMO1"
"C15orf57"	0.0724533563941702	-0.0569329317113716	0	0.263	1	"Ast"	"C15orf57"
"C1orf55"	0.0724533563941702	-0.152290171217626	0	0.263	1	"Ast"	"C1orf55"
"C8orf37"	0.0724533563941702	-0.192397175382026	0	0.263	1	"Ast"	"C8orf37"
