"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"PIK3C2A1"	0.0147949752334453	0.645760532694486	0.136	0.045	1	"Endo"	"PIK3C2A"	"male"
"PTN1"	0.0150233137919812	0.506555074255905	0.216	0.102	1	"Endo"	"PTN"	"male"
"TMEM219"	0.0150287317914699	0.711050273095544	0.103	0.023	1	"Endo"	"TMEM219"	"male"
"NDRG21"	0.0151090441345763	0.418214828431365	0.199	0.091	1	"Endo"	"NDRG2"	"male"
"CACNA1C1"	0.0151436846450895	-1.12807818466654	0.253	0.33	1	"Endo"	"CACNA1C"	"male"
"PGAM1"	0.0151571564196225	0.612702042954331	0.121	0.034	1	"Endo"	"PGAM1"	"male"
"MFSD2A"	0.0152125418600904	0.905159184063047	0.119	0.034	1	"Endo"	"MFSD2A"	"male"
"LRP1B1"	0.0152566554793052	0.486436570013564	0.247	0.125	1	"Endo"	"LRP1B"	"male"
"PCNP"	0.015264051563723	0.662243411657153	0.103	0.023	1	"Endo"	"PCNP"	"male"
"PDGFRB1"	0.0153662961930898	-1.07897437466504	0.189	0.273	1	"Endo"	"PDGFRB"	"male"
"TAF3"	0.0153891811130743	0.423469088354911	0.104	0.023	1	"Endo"	"TAF3"	"male"
"RB1CC11"	0.0155950410320037	0.801877256612729	0.133	0.045	1	"Endo"	"RB1CC1"	"male"
"COX5B1"	0.0157246915128002	0.663505075996069	0.167	0.068	1	"Endo"	"COX5B"	"male"
"ITGB1"	0.0158021105886628	0.354161289626402	0.205	0.091	1	"Endo"	"ITGB1"	"male"
"ZBTB46"	0.0158171688065966	-0.953761797638082	0.108	0.182	1	"Endo"	"ZBTB46"	"male"
"RGS4"	0.0159309622874905	-0.970150937178171	0.047	0.102	1	"Endo"	"RGS4"	"male"
"SLCO4A1"	0.0160225870785533	0.518151989001734	0.187	0.08	1	"Endo"	"SLCO4A1"	"male"
"FRMD4A1"	0.0160928005010726	0.667962577192738	0.211	0.102	1	"Endo"	"FRMD4A"	"male"
"TCF121"	0.0161784112339378	0.408255105457992	0.302	0.17	1	"Endo"	"TCF12"	"male"
"CAMK1D1"	0.0163200060733734	0.406057852898938	0.154	0.057	1	"Endo"	"CAMK1D"	"male"
"DLGAP11"	0.0164754481512586	0.717461626596728	0.167	0.068	1	"Endo"	"DLGAP1"	"male"
"NCKAP11"	0.0165519168480661	0.523253428342207	0.184	0.08	1	"Endo"	"NCKAP1"	"male"
"VOPP1"	0.0167273577848053	0.661861028417608	0.119	0.034	1	"Endo"	"VOPP1"	"male"
"DIP2B1"	0.0168518332174299	0.640783051673734	0.12	0.034	1	"Endo"	"DIP2B"	"male"
"ESYT2"	0.0169566656280322	0.47887267393535	0.26	0.136	1	"Endo"	"ESYT2"	"male"
"ARID21"	0.0169842248674504	-0.0525729883401149	0.119	0.034	1	"Endo"	"ARID2"	"male"
"HIP11"	0.0169890014812074	-1.05565114872015	0.194	0.273	1	"Endo"	"HIP1"	"male"
"RP5-857K21.41"	0.0170552913291402	0.38770223506667	0.198	0.091	1	"Endo"	"RP5-857K21.4"	"male"
"SRRM3"	0.0172091442721567	-0.937534101875272	0.047	0.102	1	"Endo"	"SRRM3"	"male"
"CLIC41"	0.0172920661205167	0.447444695726313	0.195	0.091	1	"Endo"	"CLIC4"	"male"
"TUBA1B1"	0.0174293943448392	0.510889336836355	0.283	0.159	1	"Endo"	"TUBA1B"	"male"
"PNRC1"	0.0175402124873238	0.575454292439652	0.131	0.045	1	"Endo"	"PNRC1"	"male"
"STOM1"	0.017653946738427	0.361058053623585	0.23	0.114	1	"Endo"	"STOM"	"male"
"FTO1"	0.017771808813963	0.0605881011752092	0.186	0.08	1	"Endo"	"FTO"	"male"
"LDHA"	0.0180035715223159	0.619230127971161	0.15	0.057	1	"Endo"	"LDHA"	"male"
"LRP41"	0.0182067532593857	0.521718621616265	0.329	0.205	1	"Endo"	"LRP4"	"male"
"VAPA1"	0.0184393196791729	0.721248723437177	0.175	0.08	1	"Endo"	"VAPA"	"male"
"NRXN11"	0.01854169776774	0.651328173295307	0.181	0.08	1	"Endo"	"NRXN1"	"male"
"IFNGR1"	0.0185508547834028	-1.15703331598388	0.101	0.17	1	"Endo"	"IFNGR1"	"male"
"MIDN1"	0.018618196724428	-1.37240394695704	0.1	0.17	1	"Endo"	"MIDN"	"male"
"CASC15"	0.0189551557082136	-1.32524400727067	0.13	0.205	1	"Endo"	"CASC15"	"male"
"TTC281"	0.0190422213499925	0.43960415468395	0.244	0.125	1	"Endo"	"TTC28"	"male"
"SET"	0.0190430196748982	0.44017155949311	0.116	0.034	1	"Endo"	"SET"	"male"
"ARAP21"	0.0193105705911692	0.447646687218618	0.114	0.034	1	"Endo"	"ARAP2"	"male"
"COX4I11"	0.0193192224201385	0.4797320802354	0.181	0.08	1	"Endo"	"COX4I1"	"male"
"VTI1A1"	0.0196863721903038	0.155330141667428	0.183	0.08	1	"Endo"	"VTI1A"	"male"
"PELI1"	0.0197347095905192	1.03439878774815	0.111	0.034	1	"Endo"	"PELI1"	"male"
"EML1"	0.0199424438850189	-0.907145661981297	0.048	0.102	1	"Endo"	"EML1"	"male"
"SEC621"	0.0203030150907532	0.566271253512953	0.206	0.102	1	"Endo"	"SEC62"	"male"
"PRELP"	0.0203333749147408	1.08966540576941	0.156	0.068	1	"Endo"	"PRELP"	"male"
"SQSTM11"	0.0203714077648794	0.198850985923926	0.178	0.08	1	"Endo"	"SQSTM1"	"male"
"EPC11"	0.0205131634949414	0.579662704141558	0.161	0.068	1	"Endo"	"EPC1"	"male"
"CAPZA21"	0.0208309131418162	0.687660303705283	0.146	0.057	1	"Endo"	"CAPZA2"	"male"
"MAP4K51"	0.0209325040067121	0.720907987122794	0.128	0.045	1	"Endo"	"MAP4K5"	"male"
"VMP11"	0.0209476001332371	-0.0491464914400153	0.147	0.057	1	"Endo"	"VMP1"	"male"
"C7orf50"	0.0211235661387005	0.755613928562022	0.113	0.034	1	"Endo"	"C7orf50"	"male"
"QDPR"	0.0211869785109749	0.905076297292528	0.112	0.034	1	"Endo"	"QDPR"	"male"
"SMC51"	0.0212004810835463	1.02439197372385	0.11	0.034	1	"Endo"	"SMC5"	"male"
"MYO101"	0.0215248291939177	0.711043588190233	0.158	0.068	1	"Endo"	"MYO10"	"male"
"ITGAV1"	0.0217349190957178	0.314591756155805	0.129	0.045	1	"Endo"	"ITGAV"	"male"
"AMBRA11"	0.022036195731141	0.160272883451287	0.232	0.114	1	"Endo"	"AMBRA1"	"male"
"SH3BGRL3"	0.0222052321347177	0.0851819762118344	0.135	0.045	1	"Endo"	"SH3BGRL3"	"male"
"PLEKHA71"	0.0222788360001286	0.862207522193079	0.228	0.125	1	"Endo"	"PLEKHA7"	"male"
"GTF2I1"	0.0224762442110131	0.374686962680906	0.239	0.125	1	"Endo"	"GTF2I"	"male"
"CEP1121"	0.0225214037026869	0.270473428123324	0.18	0.08	1	"Endo"	"CEP112"	"male"
"MEG31"	0.0227351087030595	-0.643818662827254	0.337	0.42	1	"Endo"	"MEG3"	"male"
"PCBP1"	0.0227784763010971	0.452161834484483	0.128	0.045	1	"Endo"	"PCBP1"	"male"
"CASC41"	0.0230810449430871	0.551063099056457	0.13	0.045	1	"Endo"	"CASC4"	"male"
"PCMTD11"	0.0231580599384785	0.489568967216409	0.127	0.045	1	"Endo"	"PCMTD1"	"male"
"ACTR1A"	0.0232695113424403	-1.13907725885787	0.058	0.114	1	"Endo"	"ACTR1A"	"male"
"TRIOBP"	0.0236552616822705	-1.05546872221858	0.075	0.136	1	"Endo"	"TRIOBP"	"male"
"PYGB1"	0.0238929681268133	-1.00691059267766	0.05	0.102	1	"Endo"	"PYGB"	"male"
"RP13-143G15.41"	0.0240544897467822	0.659781134620559	0.192	0.091	1	"Endo"	"RP13-143G15.4"	"male"
"FOXO11"	0.0244584708441551	0.560848868683982	0.141	0.057	1	"Endo"	"FOXO1"	"male"
"STAU21"	0.0245740559406688	0.451509555966122	0.144	0.057	1	"Endo"	"STAU2"	"male"
"CREM"	0.0247232614497046	-0.0907558166906262	0.165	0.068	1	"Endo"	"CREM"	"male"
"RALGAPA21"	0.0247565464967211	0.539379022924634	0.112	0.034	1	"Endo"	"RALGAPA2"	"male"
"CYTH3"	0.0248426410315069	-1.33316169277263	0.136	0.205	1	"Endo"	"CYTH3"	"male"
"ANAPC161"	0.0249329717570592	0.0667063929957381	0.195	0.091	1	"Endo"	"ANAPC16"	"male"
"CTNND21"	0.02499682283455	0.721776423869875	0.144	0.057	1	"Endo"	"CTNND2"	"male"
"PDE4DIP1"	0.0250081904237198	0.460298180635252	0.129	0.045	1	"Endo"	"PDE4DIP"	"male"
"NCAM11"	0.0250834357884962	0.614230480183224	0.112	0.034	1	"Endo"	"NCAM1"	"male"
"PDIA3"	0.0251786572112032	0.932453419310809	0.106	0.034	1	"Endo"	"PDIA3"	"male"
"ATP1A1"	0.0257315509726368	0.454954047822701	0.159	0.068	1	"Endo"	"ATP1A1"	"male"
"TAGLN2"	0.0257794890150348	0.455694681809727	0.189	0.091	1	"Endo"	"TAGLN2"	"male"
"ARPC1B"	0.0262088185895027	0.255959982644203	0.113	0.034	1	"Endo"	"ARPC1B"	"male"
"RFWD21"	0.0262819473530639	0.447988526314773	0.141	0.057	1	"Endo"	"RFWD2"	"male"
"POMP"	0.0264009794229929	0.151045927244379	0.144	0.057	1	"Endo"	"POMP"	"male"
"RASA11"	0.0264930427740696	0.27231972562898	0.129	0.045	1	"Endo"	"RASA1"	"male"
"YWHAE1"	0.0265452022556769	0.338052608661688	0.222	0.114	1	"Endo"	"YWHAE"	"male"
"RBFOX21"	0.0268243717624288	0.278032625023687	0.277	0.159	1	"Endo"	"RBFOX2"	"male"
"APOD"	0.026851098452731	1.14686273678945	0.275	0.17	1	"Endo"	"APOD"	"male"
"SERP11"	0.027096370468027	0.373031594450267	0.127	0.045	1	"Endo"	"SERP1"	"male"
"PACSIN2"	0.0272444982257408	-1.14449618706384	0.114	0.182	1	"Endo"	"PACSIN2"	"male"
"PEX5L1"	0.0274211611806541	0.893434913580039	0.123	0.045	1	"Endo"	"PEX5L"	"male"
"HSP90B1"	0.02744611623606	0.706066110494808	0.155	0.068	1	"Endo"	"HSP90B1"	"male"
"LAMC1"	0.0275679694218985	0.484403911581715	0.126	0.045	1	"Endo"	"LAMC1"	"male"
"LINC-PINT1"	0.0278599207643131	0.335290898179155	0.28	0.159	1	"Endo"	"LINC-PINT"	"male"
"ACER31"	0.0280042169534131	0.0242201992952478	0.112	0.034	1	"Endo"	"ACER3"	"male"
"LRP11"	0.0283467561663194	0.422128502363481	0.11	0.034	1	"Endo"	"LRP1"	"male"
"ITCH1"	0.0283689132550554	0.525643509173071	0.125	0.045	1	"Endo"	"ITCH"	"male"
"FHIT1"	0.0284786863945783	0.249330493104239	0.19	0.091	1	"Endo"	"FHIT"	"male"
"NACA"	0.0285504491665416	0.549134550331325	0.138	0.057	1	"Endo"	"NACA"	"male"
"YES1"	0.0286337705198639	0.471702046667495	0.108	0.034	1	"Endo"	"YES1"	"male"
"GNG11"	0.0286749915018697	0.88072262191829	0.165	0.08	1	"Endo"	"GNG11"	"male"
"SRP141"	0.0288298825061719	0.585470792923533	0.214	0.114	1	"Endo"	"SRP14"	"male"
"GLIS31"	0.0288440567526225	-0.026249628662911	0.13	0.045	1	"Endo"	"GLIS3"	"male"
"DPYSL21"	0.0288598013051647	0.502136171304372	0.214	0.114	1	"Endo"	"DPYSL2"	"male"
"KCTD12"	0.0289211664273816	0.621953624207748	0.107	0.034	1	"Endo"	"KCTD12"	"male"
"CSNK1A11"	0.0289380482436759	0.000226980199836024	0.255	0.136	1	"Endo"	"CSNK1A1"	"male"
"SDCBP"	0.0295340326316813	0.502101638297575	0.186	0.091	1	"Endo"	"SDCBP"	"male"
"STAG2"	0.0295911412976938	0.791310728823666	0.122	0.045	1	"Endo"	"STAG2"	"male"
"SLC12A2"	0.0298517307817364	0.75369972814247	0.208	0.114	1	"Endo"	"SLC12A2"	"male"
"LCORL"	0.0298730709024209	0.499645056118302	0.107	0.034	1	"Endo"	"LCORL"	"male"
"S100A11"	0.029903215604697	0.606898816297181	0.138	0.057	1	"Endo"	"S100A11"	"male"
"AP3S1"	0.0299982226669841	0.406476203145316	0.139	0.057	1	"Endo"	"AP3S1"	"male"
"CLMN"	0.0303617273018601	-1.01069949936148	0.115	0.182	1	"Endo"	"CLMN"	"male"
"DPP101"	0.0305706848723515	0.609326330506655	0.202	0.102	1	"Endo"	"DPP10"	"male"
"PKM1"	0.0306050665281133	0.597744033902228	0.212	0.114	1	"Endo"	"PKM"	"male"
"CDKN1A"	0.0306344898451117	-0.312495230792096	0.109	0.034	1	"Endo"	"CDKN1A"	"male"
"YBX3"	0.0307672347277689	-0.113067196475291	0.19	0.091	1	"Endo"	"YBX3"	"male"
"SRSF31"	0.030856102175583	0.493717891813693	0.167	0.08	1	"Endo"	"SRSF3"	"male"
"DSTN"	0.0309036843920759	0.524583875074438	0.185	0.091	1	"Endo"	"DSTN"	"male"
"ATF6"	0.0309188488307298	0.534790667417635	0.106	0.034	1	"Endo"	"ATF6"	"male"
"HNRNPM"	0.0312635944908122	0.258827327065407	0.142	0.057	1	"Endo"	"HNRNPM"	"male"
"NAMPT"	0.0313627785717902	0.0497343460004007	0.206	0.102	1	"Endo"	"NAMPT"	"male"
"LINC01420"	0.0313663840334636	0.478899173184631	0.106	0.034	1	"Endo"	"LINC01420"	"male"
"TDRP"	0.0316238020945703	0.617281321365463	0.104	0.034	1	"Endo"	"TDRP"	"male"
"CARHSP1"	0.0317034823916422	0.273879317829763	0.139	0.057	1	"Endo"	"CARHSP1"	"male"
"ZNF280D1"	0.0319284884389832	0.69781325684117	0.119	0.045	1	"Endo"	"ZNF280D"	"male"
"TIMP1"	0.0319290727526179	0.701125619292746	0.105	0.034	1	"Endo"	"TIMP1"	"male"
"ATP11A"	0.0320865935398865	0.492375888775793	0.122	0.045	1	"Endo"	"ATP11A"	"male"
"CCDC911"	0.0321957601299648	0.450691769099335	0.105	0.034	1	"Endo"	"CCDC91"	"male"
"KLHL29"	0.0322161275087228	-1.07368294405441	0.052	0.102	1	"Endo"	"KLHL29"	"male"
"FOXJ31"	0.0323166298580075	0.216911215210529	0.141	0.057	1	"Endo"	"FOXJ3"	"male"
"VWF"	0.0326508779973961	0.586054803927901	0.293	0.182	1	"Endo"	"VWF"	"male"
"TM4SF1"	0.0326625412852059	0.276358956466299	0.169	0.08	1	"Endo"	"TM4SF1"	"male"
"GGACT"	0.0326745874148102	0.556131144811472	0.105	0.034	1	"Endo"	"GGACT"	"male"
"RASSF81"	0.0328235571545274	0.46770179912457	0.12	0.045	1	"Endo"	"RASSF8"	"male"
"POLR2L"	0.0328325983711139	0.415796192379686	0.139	0.057	1	"Endo"	"POLR2L"	"male"
"RAPGEF31"	0.0328962736183464	-0.903613797883439	0.06	0.114	1	"Endo"	"RAPGEF3"	"male"
"LHFP1"	0.0329863400999129	-0.767088672836539	0.4	0.455	1	"Endo"	"LHFP"	"male"
"NEK11"	0.0330631564954648	0.694905781531361	0.104	0.034	1	"Endo"	"NEK1"	"male"
"ARFGAP11"	0.0333649890640227	-0.850096153039109	0.068	0.125	1	"Endo"	"ARFGAP1"	"male"
"MYEOV21"	0.0333797980777827	0.497488492499831	0.107	0.034	1	"Endo"	"MYEOV2"	"male"
"DGKH"	0.033704544746442	0.446568490178094	0.137	0.057	1	"Endo"	"DGKH"	"male"
"PIP4K2A1"	0.0338602789858312	0.442176321893715	0.155	0.068	1	"Endo"	"PIP4K2A"	"male"
"CNNM21"	0.034029564588745	-1.10260688372062	0.07	0.125	1	"Endo"	"CNNM2"	"male"
"RBMS3-AS3"	0.0340959868159019	0.296198798330095	0.216	0.114	1	"Endo"	"RBMS3-AS3"	"male"
"PPDPF"	0.0343294842539307	0.444903289127611	0.152	0.068	1	"Endo"	"PPDPF"	"male"
"SYN3"	0.0343366598465712	0.706453170181115	0.104	0.034	1	"Endo"	"SYN3"	"male"
"NSD11"	0.0343413960514593	-0.807529235799815	0.134	0.205	1	"Endo"	"NSD1"	"male"
"HNRNPA2B11"	0.0345011548133531	0.273045512395148	0.228	0.125	1	"Endo"	"HNRNPA2B1"	"male"
"CPEB31"	0.0345065360844039	0.677208422070682	0.12	0.045	1	"Endo"	"CPEB3"	"male"
"ATP6V1G1"	0.0345584468332699	0.677951096426824	0.12	0.045	1	"Endo"	"ATP6V1G1"	"male"
"MARCH11"	0.0346181334026762	0.784374672219182	0.103	0.034	1	"Endo"	"MARCH1"	"male"
"SLC22A231"	0.0346366020916454	-0.879054515277441	0.145	0.216	1	"Endo"	"SLC22A23"	"male"
"SLC25A3"	0.0346955869208963	0.449225612092663	0.105	0.034	1	"Endo"	"SLC25A3"	"male"
"TRMT112"	0.0348227037239482	0.876012847991829	0.102	0.034	1	"Endo"	"TRMT112"	"male"
"JTB"	0.0350011931397085	0.272530976823783	0.105	0.034	1	"Endo"	"JTB"	"male"
"CDC271"	0.0350085740984719	0.333714544820115	0.121	0.045	1	"Endo"	"CDC27"	"male"
"WDR61"	0.035082331643997	-0.584710985484701	0.06	0.114	1	"Endo"	"WDR6"	"male"
"IFI16"	0.035175056789591	0.459596570060442	0.137	0.057	1	"Endo"	"IFI16"	"male"
"PTGDS1"	0.0353222390722218	-0.440253238645899	0.466	0.523	1	"Endo"	"PTGDS"	"male"
"CLIC1"	0.0353622262869311	0.502476015998906	0.119	0.045	1	"Endo"	"CLIC1"	"male"
"DYNLRB1"	0.035629379966649	0.942651438648902	0.117	0.045	1	"Endo"	"DYNLRB1"	"male"
"DDIT41"	0.035709556491988	0.641349478133888	0.164	0.08	1	"Endo"	"DDIT4"	"male"
"DCAF101"	0.0359919690550285	0.253063392728852	0.104	0.034	1	"Endo"	"DCAF10"	"male"
"TANC21"	0.0360188651731369	0.781350357062935	0.132	0.057	1	"Endo"	"TANC2"	"male"
"KIAA1462"	0.0360761940328949	0.645026054382138	0.134	0.057	1	"Endo"	"KIAA1462"	"male"
"NR3C21"	0.0361918577499067	0.379924497832165	0.211	0.114	1	"Endo"	"NR3C2"	"male"
"PDS5A1"	0.0365362725962041	0.14892591142145	0.141	0.057	1	"Endo"	"PDS5A"	"male"
"PLPPR2"	0.0366019521741535	-0.76480493620246	0.052	0.102	1	"Endo"	"PLPPR2"	"male"
"RFX31"	0.0366112592024989	0.429701292255227	0.181	0.091	1	"Endo"	"RFX3"	"male"
"FLT1"	0.0366381119207251	0.640230356818024	0.389	0.273	1	"Endo"	"FLT1"	"male"
"SNU13"	0.0367959844397432	0.397325465362037	0.105	0.034	1	"Endo"	"SNU13"	"male"
"C10orf10"	0.0368108476037984	0.177759272922437	0.138	0.057	1	"Endo"	"C10orf10"	"male"
"FBLN1"	0.0372563082602286	0.586352490372282	0.104	0.034	1	"Endo"	"FBLN1"	"male"
"FAM213A1"	0.0373467635135456	0.339589872927897	0.137	0.057	1	"Endo"	"FAM213A"	"male"
"TENM21"	0.0375016521686295	0.447848566401816	0.105	0.034	1	"Endo"	"TENM2"	"male"
"RICTOR1"	0.0376753470759977	0.254489824960404	0.138	0.057	1	"Endo"	"RICTOR"	"male"
"DENND5B1"	0.0377437744048623	0.534203257256711	0.118	0.045	1	"Endo"	"DENND5B"	"male"
"HIPK21"	0.0377820115463114	0.385353639834268	0.136	0.057	1	"Endo"	"HIPK2"	"male"
"LRRTM41"	0.0380600082187159	1.05278821109356	0.13	0.057	1	"Endo"	"LRRTM4"	"male"
"PDE8A1"	0.0381876777853659	0.446433271690206	0.223	0.125	1	"Endo"	"PDE8A"	"male"
"ST6GAL1"	0.0382090568992115	0.574236161837942	0.165	0.08	1	"Endo"	"ST6GAL1"	"male"
"TAPBP"	0.0386862917252639	-1.17214320135384	0.107	0.17	1	"Endo"	"TAPBP"	"male"
"ATP6V0A11"	0.0393873630569341	-1.12908646205371	0.078	0.136	1	"Endo"	"ATP6V0A1"	"male"
"RAPGEF21"	0.0394772134564549	-0.215761283136082	0.235	0.125	1	"Endo"	"RAPGEF2"	"male"
"ZBTB38"	0.0396794399827476	0.0236576177895591	0.199	0.102	1	"Endo"	"ZBTB38"	"male"
"ALCAM1"	0.0401854457377515	0.551876335630768	0.101	0.034	1	"Endo"	"ALCAM"	"male"
"UQCRB1"	0.0402638081391794	0.95446492748868	0.13	0.057	1	"Endo"	"UQCRB"	"male"
"DTNA1"	0.0403273601693448	0.393856706981546	0.135	0.057	1	"Endo"	"DTNA"	"male"
"C14orf21"	0.0404241401486686	0.432034179493568	0.133	0.057	1	"Endo"	"C14orf2"	"male"
"SYN2"	0.0404546756684642	-0.407144525613035	0.052	0.102	1	"Endo"	"SYN2"	"male"
"RTN41"	0.0405990445296294	0.479781915242764	0.274	0.17	1	"Endo"	"RTN4"	"male"
"REEP5"	0.0407608367151104	0.521292758617154	0.101	0.034	1	"Endo"	"REEP5"	"male"
"NDUFB7"	0.0407714197229559	0.673116841125981	0.116	0.045	1	"Endo"	"NDUFB7"	"male"
"FO538757.21"	0.0408066761176767	-0.982949773312283	0.08	0.136	1	"Endo"	"FO538757.2"	"male"
"NFKBIA"	0.040848688649186	0.104439038933827	0.286	0.17	1	"Endo"	"NFKBIA"	"male"
"FBXW11"	0.0408547621313053	0.110362326221007	0.102	0.034	1	"Endo"	"FBXW11"	"male"
"DNAJA1"	0.0412439201156142	0.448072793333853	0.118	0.045	1	"Endo"	"DNAJA1"	"male"
"HES11"	0.041373825898212	0.300082429932817	0.12	0.045	1	"Endo"	"HES1"	"male"
"DCN"	0.0415442422928703	0.428217565818853	0.25	0.148	1	"Endo"	"DCN"	"male"
"ADAR"	0.0418371568269726	0.376299575758958	0.116	0.045	1	"Endo"	"ADAR"	"male"
"UBE2L3"	0.0419579221323907	0.385834594318318	0.101	0.034	1	"Endo"	"UBE2L3"	"male"
"PFN1"	0.0420168616103879	0.548865332620524	0.176	0.091	1	"Endo"	"PFN1"	"male"
"ZEB21"	0.0421065317530378	0.485665571285944	0.193	0.102	1	"Endo"	"ZEB2"	"male"
"FBXL71"	0.0423364033953535	0.397009457166229	0.207	0.114	1	"Endo"	"FBXL7"	"male"
"GALNT181"	0.042425248939671	0.117174012704285	0.244	0.136	1	"Endo"	"GALNT18"	"male"
"UBE2R21"	0.0427636548600731	-0.829298020592909	0.106	0.17	1	"Endo"	"UBE2R2"	"male"
"RASA2"	0.0429148899188778	0.362850103394803	0.134	0.057	1	"Endo"	"RASA2"	"male"
"TM9SF3"	0.0429353195748236	0.661366496054193	0.114	0.045	1	"Endo"	"TM9SF3"	"male"
"INVS1"	0.0432551557792202	0.507281090001706	0.129	0.057	1	"Endo"	"INVS"	"male"
"ADAMTS9"	0.0435200647631154	-0.368724948792724	0.198	0.102	1	"Endo"	"ADAMTS9"	"male"
"PFDN51"	0.0439042436587397	0.660270549187411	0.16	0.08	1	"Endo"	"PFDN5"	"male"
"ADGRA2"	0.0442734397396182	-0.703392925854032	0.053	0.102	1	"Endo"	"ADGRA2"	"male"
"GRM31"	0.0442902498574466	-0.870374656473787	0.162	0.227	1	"Endo"	"GRM3"	"male"
"TPM3"	0.044362054727615	0.294757726812407	0.101	0.034	1	"Endo"	"TPM3"	"male"
"MBNL11"	0.0444125242693554	0.521219504060302	0.3	0.193	1	"Endo"	"MBNL1"	"male"
"NSRP1"	0.0446437349109319	0.160561291872019	0.102	0.034	1	"Endo"	"NSRP1"	"male"
"RABEP11"	0.0451762967192548	0.497992989981861	0.114	0.045	1	"Endo"	"RABEP1"	"male"
"XPR11"	0.0453078203889587	0.76675323220893	0.113	0.045	1	"Endo"	"XPR1"	"male"
"CDH21"	0.0453842184991415	0.371167111939447	0.115	0.045	1	"Endo"	"CDH2"	"male"
"HLA-E"	0.0458454011028156	0.179043956124098	0.288	0.17	1	"Endo"	"HLA-E"	"male"
"ADAM15"	0.0461121130525523	-0.915802275682574	0.063	0.114	1	"Endo"	"ADAM15"	"male"
"CADPS21"	0.0463111916513869	-0.0073083691037068	0.197	0.102	1	"Endo"	"CADPS2"	"male"
"PCAT19"	0.046420065446037	0.175108743695716	0.117	0.045	1	"Endo"	"PCAT19"	"male"
"TBRG1"	0.0469287499878601	0.337345453533453	0.115	0.045	1	"Endo"	"TBRG1"	"male"
"PTPN91"	0.0469679220787826	-0.928541758372761	0.11	0.17	1	"Endo"	"PTPN9"	"male"
"DGKB1"	0.0473490893682727	-1.34203745138776	0.133	0.193	1	"Endo"	"DGKB"	"male"
"USP321"	0.0475607793778911	0.876612984417473	0.11	0.045	1	"Endo"	"USP32"	"male"
"NRG31"	0.0476294129648186	0.534855807633392	0.205	0.114	1	"Endo"	"NRG3"	"male"
"ABLIM11"	0.0478276956496303	0.559964213291091	0.202	0.114	1	"Endo"	"ABLIM1"	"male"
"SRP9"	0.0481147186252856	0.832832071202176	0.111	0.045	1	"Endo"	"SRP9"	"male"
"ATP5I1"	0.0483737360703439	0.406783782217797	0.161	0.08	1	"Endo"	"ATP5I"	"male"
"MTUS11"	0.0487302346814859	0.337240196715857	0.207	0.114	1	"Endo"	"MTUS1"	"male"
"SLC25A291"	0.0489524212857279	-0.873283913038238	0.063	0.114	1	"Endo"	"SLC25A29"	"male"
"NUTM2A-AS11"	0.0494704387739503	-0.0626037989678798	0.166	0.08	1	"Endo"	"NUTM2A-AS1"	"male"
"PDE1C"	0.0498337897315604	0.318196964764585	0.116	0.045	1	"Endo"	"PDE1C"	"male"
"CLPTM1"	0.0498418174992008	-0.824990390142702	0.055	0.102	1	"Endo"	"CLPTM1"	"male"
"PPFIBP1"	0.0502104243481288	0.304120981671087	0.295	0.193	1	"Endo"	"PPFIBP1"	"male"
"CDC42EP41"	0.0502573495003734	0.127252519699677	0.114	0.045	1	"Endo"	"CDC42EP4"	"male"
"MBNL21"	0.0509692956200388	0.409800946146782	0.16	0.08	1	"Endo"	"MBNL2"	"male"
"PRMT21"	0.0509812968010648	0.275693208654111	0.146	0.068	1	"Endo"	"PRMT2"	"male"
"RBMX1"	0.0511391154345749	0.409063823503176	0.129	0.057	1	"Endo"	"RBMX"	"male"
"UBE2D31"	0.0513912112636936	0.104538794651407	0.199	0.102	1	"Endo"	"UBE2D3"	"male"
"MKL21"	0.0515172228782438	0.192635790123897	0.25	0.148	1	"Endo"	"MKL2"	"male"
"ARID4B1"	0.0526012219177962	0.149782853097733	0.208	0.114	1	"Endo"	"ARID4B"	"male"
"MDM41"	0.052714857072147	0.550659554855362	0.141	0.068	1	"Endo"	"MDM4"	"male"
"VIM"	0.0529412825524709	0.367343557872542	0.252	0.148	1	"Endo"	"VIM"	"male"
"TROVE2"	0.0530248611835141	0.414373937390041	0.112	0.045	1	"Endo"	"TROVE2"	"male"
"RBM17"	0.0530671985274552	0.710636818377633	0.152	0.08	1	"Endo"	"RBM17"	"male"
"ATP1B11"	0.0530801795591703	0.585116437271639	0.171	0.091	1	"Endo"	"ATP1B1"	"male"
"UBA52"	0.053114898752357	0.402171433795027	0.205	0.114	1	"Endo"	"UBA52"	"male"
"TMEM132C1"	0.054051215694686	-1.1863743287418	0.166	0.227	1	"Endo"	"TMEM132C"	"male"
"CLTC1"	0.0540825368801581	0.454928456148954	0.143	0.068	1	"Endo"	"CLTC"	"male"
"ELL2"	0.0543519788530192	0.0480182513159584	0.174	0.091	1	"Endo"	"ELL2"	"male"
"EDIL3"	0.0544008990153179	0.425488441710111	0.156	0.08	1	"Endo"	"EDIL3"	"male"
"GNAQ1"	0.0544513029925457	0.307993748875508	0.257	0.159	1	"Endo"	"GNAQ"	"male"
"ALDOA1"	0.054608307180326	0.39026020825305	0.273	0.17	1	"Endo"	"ALDOA"	"male"
