"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"gender"
"ANKRD101"	0.708031079214347	0.00927150529029541	0.16580310880829	0.185185185185185	1	"Endo"	"ANKRD10"	"male"
"SNX3"	0.708184339992591	-0.269612374294652	0.150259067357513	0.162962962962963	1	"Endo"	"SNX3"	"male"
"SMAD5"	0.708772600953671	-0.345220858346669	0.0984455958549223	0.111111111111111	1	"Endo"	"SMAD5"	"male"
"CAST"	0.708897641931815	-0.0594390718807414	0.134715025906736	0.148148148148148	1	"Endo"	"CAST"	"male"
"HCFC1R1"	0.709854644450629	-0.230049373940652	0.145077720207254	0.155555555555556	1	"Endo"	"HCFC1R1"	"male"
"LAMA2"	0.710193926654027	-0.172635849056672	0.435233160621762	0.437037037037037	1	"Endo"	"LAMA2"	"male"
"PCDH71"	0.711045567516373	-0.370534060657532	0.113989637305699	0.125925925925926	1	"Endo"	"PCDH7"	"male"
"SLC2A1"	0.711121818462838	0.163993145283263	0.259067357512953	0.237037037037037	1	"Endo"	"SLC2A1"	"male"
"BRAF1"	0.711676627153328	-0.263836916795019	0.150259067357513	0.162962962962963	1	"Endo"	"BRAF"	"male"
"COX5B1"	0.711687761224488	0.145194441043371	0.191709844559585	0.177777777777778	1	"Endo"	"COX5B"	"male"
"INPP4B1"	0.711801788577184	0.0484709714221188	0.264248704663212	0.244444444444444	1	"Endo"	"INPP4B"	"male"
"STK39"	0.712042441028618	-0.192571841563717	0.160621761658031	0.177777777777778	1	"Endo"	"STK39"	"male"
"PLS3"	0.71293754651134	-0.0423770545601512	0.10880829015544	0.0962962962962963	1	"Endo"	"PLS3"	"male"
"GPBP11"	0.713229737667463	0.0518605291218723	0.170984455958549	0.192592592592593	1	"Endo"	"GPBP1"	"male"
"SYNPO2"	0.713771668466813	-0.113954312146604	0.0984455958549223	0.111111111111111	1	"Endo"	"SYNPO2"	"male"
"CHMP5"	0.713771668466813	-0.213190049967804	0.0984455958549223	0.111111111111111	1	"Endo"	"CHMP5"	"male"
"FBXO111"	0.714714242808766	-0.195013053640628	0.129533678756477	0.140740740740741	1	"Endo"	"FBXO11"	"male"
"PEBP11"	0.715218877235652	-0.102645836771833	0.202072538860104	0.177777777777778	1	"Endo"	"PEBP1"	"male"
"ARL6IP5"	0.715667582584795	-0.164549483723405	0.103626943005181	0.0888888888888889	1	"Endo"	"ARL6IP5"	"male"
"HES41"	0.71607618009449	-0.0539108894966263	0.367875647668394	0.348148148148148	1	"Endo"	"HES4"	"male"
"PPP1R14A"	0.716633242656431	-0.157508818258922	0.170984455958549	0.185185185185185	1	"Endo"	"PPP1R14A"	"male"
"STAG11"	0.717029868262731	0.134719523331549	0.207253886010363	0.192592592592593	1	"Endo"	"STAG1"	"male"
"NRG31"	0.717698438099148	-0.0847922810963206	0.227979274611399	0.244444444444444	1	"Endo"	"NRG3"	"male"
"PRELP"	0.718900967111497	0.113895305664077	0.124352331606218	0.111111111111111	1	"Endo"	"PRELP"	"male"
"CCND2"	0.719039238625993	-0.320036553591347	0.119170984455959	0.103703703703704	1	"Endo"	"CCND2"	"male"
"CTNNA11"	0.719191324624516	0.03919781834179	0.139896373056995	0.125925925925926	1	"Endo"	"CTNNA1"	"male"
"CDK17"	0.719191324624516	0.254710677778432	0.139896373056995	0.125925925925926	1	"Endo"	"CDK17"	"male"
"PUM21"	0.719392579069041	-0.314059277422768	0.170984455958549	0.177777777777778	1	"Endo"	"PUM2"	"male"
"CPD"	0.719509940014905	0.247449285729475	0.16580310880829	0.155555555555556	1	"Endo"	"CPD"	"male"
"CCDC85A"	0.720475576722767	-0.188360244487851	0.113989637305699	0.125925925925926	1	"Endo"	"CCDC85A"	"male"
"RGS4"	0.720896338474277	-0.20939034149596	0.160621761658031	0.17037037037037	1	"Endo"	"RGS4"	"male"
"RAB2A"	0.722095733227721	-0.446839909955325	0.150259067357513	0.155555555555556	1	"Endo"	"RAB2A"	"male"
"CLASP21"	0.72295979077929	-0.105336904709338	0.176165803108808	0.192592592592593	1	"Endo"	"CLASP2"	"male"
"BNIP2"	0.724265213413451	-0.125643151342172	0.0932642487046632	0.103703703703704	1	"Endo"	"BNIP2"	"male"
"NCOA11"	0.725377644899212	-0.00243206149596276	0.357512953367876	0.340740740740741	1	"Endo"	"NCOA1"	"male"
"MAP21"	0.726248133223966	0.0384548094146373	0.259067357512953	0.237037037037037	1	"Endo"	"MAP2"	"male"
"PAQR81"	0.726851247248615	-0.196680238871283	0.0932642487046632	0.103703703703704	1	"Endo"	"PAQR8"	"male"
"CYTH3"	0.726939281539702	-0.0312447336004684	0.217616580310881	0.237037037037037	1	"Endo"	"CYTH3"	"male"
"TCF7L21"	0.727120247614333	0.260880141786386	0.16580310880829	0.155555555555556	1	"Endo"	"TCF7L2"	"male"
"BRK1"	0.727714064444467	-0.216305201288738	0.103626943005181	0.0888888888888889	1	"Endo"	"BRK1"	"male"
"RAB1A1"	0.727771092959108	-0.00137290101417542	0.160621761658031	0.140740740740741	1	"Endo"	"RAB1A"	"male"
"TNRC6A1"	0.728369820549533	-0.186738565526559	0.176165803108808	0.155555555555556	1	"Endo"	"TNRC6A"	"male"
"NF11"	0.728544744225577	-0.0365528011345897	0.248704663212435	0.22962962962963	1	"Endo"	"NF1"	"male"
"ASAP11"	0.728573524152765	0.00856610368535193	0.253886010362694	0.22962962962963	1	"Endo"	"ASAP1"	"male"
"SPIN11"	0.729417627120562	-0.168112702985413	0.134715025906736	0.148148148148148	1	"Endo"	"SPIN1"	"male"
"TNS1"	0.729761355191671	-0.34352110537481	0.243523316062176	0.251851851851852	1	"Endo"	"TNS1"	"male"
"MTPN"	0.729948440132256	-0.0922394345291968	0.113989637305699	0.125925925925926	1	"Endo"	"MTPN"	"male"
"ESYT2"	0.731794273987922	-0.096389582344687	0.347150259067358	0.362962962962963	1	"Endo"	"ESYT2"	"male"
"TBC1D51"	0.732573539758869	-0.128139393679972	0.227979274611399	0.237037037037037	1	"Endo"	"TBC1D5"	"male"
"PDCD6IP1"	0.732709063715498	-0.313436214603804	0.145077720207254	0.155555555555556	1	"Endo"	"PDCD6IP"	"male"
"PREX21"	0.733240479613911	0.328022497666032	0.202072538860104	0.192592592592593	1	"Endo"	"PREX2"	"male"
"PTMS"	0.734420546943147	-0.310705449669872	0.176165803108808	0.185185185185185	1	"Endo"	"PTMS"	"male"
"TNS2"	0.736206680493259	-0.311445386305605	0.186528497409326	0.192592592592593	1	"Endo"	"TNS2"	"male"
"JAG1"	0.736416991760831	-0.00369184534064915	0.10880829015544	0.0962962962962963	1	"Endo"	"JAG1"	"male"
"VWF"	0.73649046243125	0.550435557685301	0.305699481865285	0.296296296296296	1	"Endo"	"VWF"	"male"
"PRKCA1"	0.737647347293765	-0.239492895168178	0.119170984455959	0.103703703703704	1	"Endo"	"PRKCA"	"male"
"SSFA2"	0.737709092958412	-0.0270629935798778	0.139896373056995	0.155555555555556	1	"Endo"	"SSFA2"	"male"
"MBD51"	0.738225378857669	0.0570627781296245	0.253886010362694	0.274074074074074	1	"Endo"	"MBD5"	"male"
"PDZD21"	0.738259666191337	-0.191859576795662	0.326424870466321	0.333333333333333	1	"Endo"	"PDZD2"	"male"
"MORF4L11"	0.738623555148778	0.14075922783841	0.248704663212435	0.237037037037037	1	"Endo"	"MORF4L1"	"male"
"TTC281"	0.73994283482452	0.0653987995114065	0.207253886010363	0.222222222222222	1	"Endo"	"TTC28"	"male"
"KDM5B1"	0.740086220875492	-0.109275764787205	0.119170984455959	0.103703703703704	1	"Endo"	"KDM5B"	"male"
"ZNF2071"	0.740257224377604	0.0154533260535425	0.124352331606218	0.111111111111111	1	"Endo"	"ZNF207"	"male"
"ETS2"	0.740566500463422	-0.0355079868545793	0.207253886010363	0.222222222222222	1	"Endo"	"ETS2"	"male"
"MGAT1"	0.74063659407812	-0.148921525894519	0.0984455958549223	0.111111111111111	1	"Endo"	"MGAT1"	"male"
"AHCYL21"	0.741564059674992	0.0500453858028755	0.0932642487046632	0.103703703703704	1	"Endo"	"AHCYL2"	"male"
"TAOK11"	0.741713543640359	-0.2794280711032	0.10880829015544	0.118518518518519	1	"Endo"	"TAOK1"	"male"
"IDS1"	0.742156370187073	0.0771336636307201	0.212435233160622	0.2	1	"Endo"	"IDS"	"male"
"DAZAP2"	0.742773390410204	-0.0688393485238459	0.150259067357513	0.133333333333333	1	"Endo"	"DAZAP2"	"male"
"AHI11"	0.742827865139389	-0.200642821213118	0.124352331606218	0.133333333333333	1	"Endo"	"AHI1"	"male"
"LMO2"	0.743524146775524	0.0737802106958731	0.139896373056995	0.155555555555556	1	"Endo"	"LMO2"	"male"
"CADPS21"	0.744412743539464	0.204052159109691	0.22279792746114	0.207407407407407	1	"Endo"	"CADPS2"	"male"
"SMURF21"	0.744445506118213	0.258046199344551	0.113989637305699	0.103703703703704	1	"Endo"	"SMURF2"	"male"
"RUNX1T11"	0.745684719298027	0.0179555026717213	0.326424870466321	0.311111111111111	1	"Endo"	"RUNX1T1"	"male"
"COL5A31"	0.746094237193631	-0.373086541615584	0.181347150259067	0.185185185185185	1	"Endo"	"COL5A3"	"male"
"BMPR21"	0.746095792725782	0.0331283472221773	0.243523316062176	0.266666666666667	1	"Endo"	"BMPR2"	"male"
"NEDD4L1"	0.746356046986929	0.394785367872496	0.139896373056995	0.133333333333333	1	"Endo"	"NEDD4L"	"male"
"ZMYND111"	0.747105336048483	0.449068398337588	0.139896373056995	0.133333333333333	1	"Endo"	"ZMYND11"	"male"
"CREBRF"	0.747189944273313	-0.397938637433416	0.103626943005181	0.111111111111111	1	"Endo"	"CREBRF"	"male"
"UHMK1"	0.747404044243166	0.0547506972233898	0.10880829015544	0.0962962962962963	1	"Endo"	"UHMK1"	"male"
"SPTBN11"	0.747995096383525	0.138916097811828	0.461139896373057	0.444444444444444	1	"Endo"	"SPTBN1"	"male"
"USP241"	0.748520904434278	-0.114270527023406	0.0932642487046632	0.103703703703704	1	"Endo"	"USP24"	"male"
"ZFYVE28"	0.749098976843747	0.168629798400771	0.0984455958549223	0.111111111111111	1	"Endo"	"ZFYVE28"	"male"
"ATXN101"	0.749389579231028	-0.266914730340992	0.139896373056995	0.148148148148148	1	"Endo"	"ATXN10"	"male"
"GPHN1"	0.74950109365043	-0.0302923422208634	0.238341968911917	0.222222222222222	1	"Endo"	"GPHN"	"male"
"YWHAE1"	0.75025089277643	-0.0537015303830248	0.196891191709845	0.214814814814815	1	"Endo"	"YWHAE"	"male"
"GPC51"	0.751813943350363	0.17185597365166	0.383419689119171	0.385185185185185	1	"Endo"	"GPC5"	"male"
"PTAR11"	0.75270852902802	0.206737008797934	0.113989637305699	0.103703703703704	1	"Endo"	"PTAR1"	"male"
"PDE8B"	0.753781551130082	0.0296864974610314	0.290155440414508	0.266666666666667	1	"Endo"	"PDE8B"	"male"
"MSRA1"	0.753889099957251	-0.313929917472612	0.103626943005181	0.111111111111111	1	"Endo"	"MSRA"	"male"
"ZNF6381"	0.754076138964389	-0.269357646179192	0.202072538860104	0.207407407407407	1	"Endo"	"ZNF638"	"male"
"OST4"	0.755343665975065	0.0440533830058545	0.139896373056995	0.125925925925926	1	"Endo"	"OST4"	"male"
"SLC38A2"	0.755343665975065	-0.0696998529583546	0.139896373056995	0.125925925925926	1	"Endo"	"SLC38A2"	"male"
"FRMD6"	0.756053219344937	0.0487479559728872	0.134715025906736	0.125925925925926	1	"Endo"	"FRMD6"	"male"
"DAB11"	0.75762192028799	-0.124806978343532	0.129533678756477	0.140740740740741	1	"Endo"	"DAB1"	"male"
"SIPA1L11"	0.758316991222073	-0.107487255009052	0.150259067357513	0.162962962962963	1	"Endo"	"SIPA1L1"	"male"
"CCDC85B"	0.758969563107744	0.088795898437418	0.248704663212435	0.22962962962963	1	"Endo"	"CCDC85B"	"male"
"NUDT31"	0.759293632964021	-0.0897949438903751	0.10880829015544	0.0962962962962963	1	"Endo"	"NUDT3"	"male"
"CNTLN"	0.760744469331907	-0.0258994016513554	0.0932642487046632	0.103703703703704	1	"Endo"	"CNTLN"	"male"
"BRD4"	0.760744469331907	-0.0721302789826224	0.0932642487046632	0.103703703703704	1	"Endo"	"BRD4"	"male"
"STK31"	0.760921041329691	-0.0312639283975316	0.191709844559585	0.207407407407407	1	"Endo"	"STK3"	"male"
"NCALD"	0.76103321888806	-0.0527983066087607	0.16580310880829	0.177777777777778	1	"Endo"	"NCALD"	"male"
"TCF41"	0.761768752298269	-0.00954604074714194	0.590673575129534	0.562962962962963	1	"Endo"	"TCF4"	"male"
"WASF21"	0.76219583553568	0.209334302260439	0.134715025906736	0.125925925925926	1	"Endo"	"WASF2"	"male"
"CUL31"	0.762701317559884	0.00365600089565343	0.0984455958549223	0.111111111111111	1	"Endo"	"CUL3"	"male"
"MAP1B1"	0.762955632250264	-0.00716345337713831	0.274611398963731	0.251851851851852	1	"Endo"	"MAP1B"	"male"
"KDM6A1"	0.762971445526298	-0.17436879776345	0.10880829015544	0.118518518518519	1	"Endo"	"KDM6A"	"male"
"RNF19A1"	0.763417442686232	-0.371531215134177	0.139896373056995	0.148148148148148	1	"Endo"	"RNF19A"	"male"
"MKL11"	0.763420203310635	0.00152668736210049	0.113989637305699	0.125925925925926	1	"Endo"	"MKL1"	"male"
"TMSB4X1"	0.76520850933339	-0.052878700250683	0.637305699481865	0.6	1	"Endo"	"TMSB4X"	"male"
"VSNL11"	0.766122205548199	-0.203040229418223	0.170984455958549	0.177777777777778	1	"Endo"	"VSNL1"	"male"
"SDCCAG81"	0.766538319892506	0.0905741334691461	0.145077720207254	0.133333333333333	1	"Endo"	"SDCCAG8"	"male"
"LMBR1"	0.76689804720265	0.0655521345914101	0.150259067357513	0.162962962962963	1	"Endo"	"LMBR1"	"male"
"RUFY31"	0.767122079247348	-0.146545410166761	0.139896373056995	0.148148148148148	1	"Endo"	"RUFY3"	"male"
"EVL1"	0.7681751456588	-0.294674195462237	0.134715025906736	0.140740740740741	1	"Endo"	"EVL"	"male"
"TLE11"	0.768623743488274	0.255640894297392	0.155440414507772	0.148148148148148	1	"Endo"	"TLE1"	"male"
"ZZZ31"	0.769029323108521	-0.324446410214785	0.103626943005181	0.111111111111111	1	"Endo"	"ZZZ3"	"male"
"THSD7A1"	0.769549316052888	-0.168003239371747	0.10880829015544	0.118518518518519	1	"Endo"	"THSD7A"	"male"
"ADARB2"	0.771199509529947	-0.21748670174892	0.134715025906736	0.140740740740741	1	"Endo"	"ADARB2"	"male"
"UFM1"	0.771269693614272	0.0560299583251063	0.0932642487046632	0.103703703703704	1	"Endo"	"UFM1"	"male"
"MYO9A1"	0.771503679511853	-0.0199237037797286	0.124352331606218	0.133333333333333	1	"Endo"	"MYO9A"	"male"
"FOXO11"	0.771518534500015	-0.00505602503695313	0.160621761658031	0.17037037037037	1	"Endo"	"FOXO1"	"male"
"TINAGL1"	0.771809177084327	-0.147512904807536	0.145077720207254	0.155555555555556	1	"Endo"	"TINAGL1"	"male"
"ARHGEF121"	0.772056535036976	-0.1619882649599	0.305699481865285	0.281481481481481	1	"Endo"	"ARHGEF12"	"male"
"MTDH1"	0.772318360381341	0.132818606437308	0.129533678756477	0.118518518518519	1	"Endo"	"MTDH"	"male"
"KCNQ51"	0.773628582053731	-0.162574217158496	0.139896373056995	0.125925925925926	1	"Endo"	"KCNQ5"	"male"
"AVL91"	0.773628582053731	-0.0245005844562034	0.139896373056995	0.125925925925926	1	"Endo"	"AVL9"	"male"
"MTUS11"	0.774321741671245	0.0734443452616635	0.274611398963731	0.259259259259259	1	"Endo"	"MTUS1"	"male"
"PRKACB1"	0.774554053750861	0.147640698703338	0.202072538860104	0.192592592592593	1	"Endo"	"PRKACB"	"male"
"SMOC2"	0.774683210842325	0.101435767123757	0.129533678756477	0.118518518518519	1	"Endo"	"SMOC2"	"male"
"MBP1"	0.774787446452264	0.0421345141207721	0.0932642487046632	0.103703703703704	1	"Endo"	"MBP"	"male"
"CCSER21"	0.77550802952796	-0.00993146995241867	0.160621761658031	0.148148148148148	1	"Endo"	"CCSER2"	"male"
"COX6B1"	0.775923236116536	-0.0654437637764778	0.129533678756477	0.140740740740741	1	"Endo"	"COX6B1"	"male"
"ARHGAP321"	0.775993397675493	-0.0727880585667835	0.113989637305699	0.103703703703704	1	"Endo"	"ARHGAP32"	"male"
"ENO21"	0.777032996952901	0.0156024892141082	0.145077720207254	0.133333333333333	1	"Endo"	"ENO2"	"male"
"RAPGEF1"	0.778278479425771	0.035562808190359	0.176165803108808	0.162962962962963	1	"Endo"	"RAPGEF1"	"male"
"GPM6A1"	0.778955440450802	-0.0822657821170578	0.22279792746114	0.237037037037037	1	"Endo"	"GPM6A"	"male"
"JUND1"	0.778963081197912	0.024482642907421	0.269430051813472	0.251851851851852	1	"Endo"	"JUND"	"male"
"AGAP11"	0.780684054322579	0.0265336921769239	0.264248704663212	0.244444444444444	1	"Endo"	"AGAP1"	"male"
"RAD21"	0.780873533189978	-0.366856377558364	0.134715025906736	0.118518518518519	1	"Endo"	"RAD21"	"male"
"PLEKHA51"	0.781346425442089	-0.0902382333275251	0.212435233160622	0.222222222222222	1	"Endo"	"PLEKHA5"	"male"
"THOC21"	0.782261344026725	0.0186038789715068	0.134715025906736	0.125925925925926	1	"Endo"	"THOC2"	"male"
"ATP2B11"	0.782704169628729	0.107369799496816	0.150259067357513	0.162962962962963	1	"Endo"	"ATP2B1"	"male"
"RP11-437B10.11"	0.784409628657264	0.0642441437695986	0.10880829015544	0.118518518518519	1	"Endo"	"RP11-437B10.1"	"male"
"CCNI1"	0.784865412609582	-0.0998558425670888	0.170984455958549	0.155555555555556	1	"Endo"	"CCNI"	"male"
"TTC171"	0.786445029154	-0.053433610521995	0.145077720207254	0.155555555555556	1	"Endo"	"TTC17"	"male"
"YWHAZ1"	0.787173101172056	0.302026405640626	0.227979274611399	0.222222222222222	1	"Endo"	"YWHAZ"	"male"
"RYK"	0.787921893368429	-0.0617338590651679	0.124352331606218	0.133333333333333	1	"Endo"	"RYK"	"male"
"CCND3"	0.789391521474629	-0.0820950960657902	0.113989637305699	0.103703703703704	1	"Endo"	"CCND3"	"male"
"FUS1"	0.789617890996027	0.261905166097038	0.181347150259067	0.177777777777778	1	"Endo"	"FUS"	"male"
"RTN41"	0.789791395820112	-0.073300793278142	0.357512953367876	0.362962962962963	1	"Endo"	"RTN4"	"male"
"POMP"	0.789848762261421	0.046395386693701	0.253886010362694	0.237037037037037	1	"Endo"	"POMP"	"male"
"GPR85"	0.790277425806295	0.356200957363717	0.196891191709845	0.192592592592593	1	"Endo"	"GPR85"	"male"
"NUTM2B-AS11"	0.790847602884906	0.126977309105591	0.113989637305699	0.125925925925926	1	"Endo"	"NUTM2B-AS1"	"male"
"FDPS"	0.790859944418023	0.240560249446358	0.103626943005181	0.0962962962962963	1	"Endo"	"FDPS"	"male"
"PPP2R2A"	0.792755021950381	-0.387554620571281	0.103626943005181	0.111111111111111	1	"Endo"	"PPP2R2A"	"male"
"UBA2"	0.79357967884528	0.0488556339692912	0.129533678756477	0.140740740740741	1	"Endo"	"UBA2"	"male"
"WASL"	0.794353988064209	0.26507292314292	0.103626943005181	0.0962962962962963	1	"Endo"	"WASL"	"male"
"ZSWIM51"	0.794444804849209	-0.169410374341583	0.155440414507772	0.162962962962963	1	"Endo"	"ZSWIM5"	"male"
"RPRD1A1"	0.794703480369241	-0.17402249224291	0.119170984455959	0.125925925925926	1	"Endo"	"RPRD1A"	"male"
"USP9X"	0.795228163026656	0.194302945675719	0.103626943005181	0.0962962962962963	1	"Endo"	"USP9X"	"male"
"MCC1"	0.79622840861865	0.139994750973719	0.155440414507772	0.148148148148148	1	"Endo"	"MCC"	"male"
"LRCH31"	0.797021246993002	0.233719531892695	0.0984455958549223	0.111111111111111	1	"Endo"	"LRCH3"	"male"
"PPP3CB1"	0.797685187583766	-0.122070773577105	0.10880829015544	0.118518518518519	1	"Endo"	"PPP3CB"	"male"
"TROVE2"	0.797685243360866	0.0762016682219844	0.10880829015544	0.118518518518519	1	"Endo"	"TROVE2"	"male"
"DNAJB11"	0.797797362876763	-0.160873631516751	0.113989637305699	0.103703703703704	1	"Endo"	"DNAJB11"	"male"
"KLF2"	0.797964721235901	0.130152974453476	0.243523316062176	0.22962962962963	1	"Endo"	"KLF2"	"male"
"RAP1B"	0.798152846322591	0.0533987962274711	0.113989637305699	0.125925925925926	1	"Endo"	"RAP1B"	"male"
"FGD61"	0.798748195793512	0.367966561156982	0.0984455958549223	0.111111111111111	1	"Endo"	"FGD6"	"male"
"SLC12A2"	0.799245119376481	-0.102843570180641	0.321243523316062	0.318518518518519	1	"Endo"	"SLC12A2"	"male"
"PCNX1"	0.800181086953168	-0.0861585283559465	0.10880829015544	0.118518518518519	1	"Endo"	"PCNX"	"male"
"RELL1"	0.800941507767361	0.141484172670847	0.139896373056995	0.155555555555556	1	"Endo"	"RELL1"	"male"
"BDNF-AS1"	0.801368462033646	0.141784867268938	0.202072538860104	0.192592592592593	1	"Endo"	"BDNF-AS"	"male"
"MYRIP"	0.801712814651951	0.0377154468170482	0.248704663212435	0.274074074074074	1	"Endo"	"MYRIP"	"male"
"CNTN11"	0.802686940166526	0.199510241165538	0.134715025906736	0.148148148148148	1	"Endo"	"CNTN1"	"male"
"RAB6A1"	0.803837484722353	-0.136256918379501	0.103626943005181	0.111111111111111	1	"Endo"	"RAB6A"	"male"
"CEP3501"	0.803847025289443	0.0878786574017767	0.113989637305699	0.125925925925926	1	"Endo"	"CEP350"	"male"
"RNF144B"	0.803978096176844	0.114460965241896	0.170984455958549	0.185185185185185	1	"Endo"	"RNF144B"	"male"
"FLI1"	0.805791367470202	0.040415788423704	0.22279792746114	0.214814814814815	1	"Endo"	"FLI1"	"male"
"WWC2"	0.807197703090025	-0.387803842427195	0.150259067357513	0.155555555555556	1	"Endo"	"WWC2"	"male"
"CDH6"	0.807449695007056	0.151186842740756	0.16580310880829	0.155555555555556	1	"Endo"	"CDH6"	"male"
"GDI11"	0.808204700073592	-0.297285868915472	0.16580310880829	0.17037037037037	1	"Endo"	"GDI1"	"male"
"GRM31"	0.808377473524611	-0.159440055558257	0.27979274611399	0.259259259259259	1	"Endo"	"GRM3"	"male"
"C6orf621"	0.810209754391436	0.18446054627972	0.0932642487046632	0.103703703703704	1	"Endo"	"C6orf62"	"male"
"TIMP31"	0.810553502190822	-0.0262155539773241	0.414507772020725	0.422222222222222	1	"Endo"	"TIMP3"	"male"
"PCDH91"	0.811815854585967	0.0672886089033806	0.274611398963731	0.296296296296296	1	"Endo"	"PCDH9"	"male"
"CDK131"	0.811971033519396	0.438043032003812	0.145077720207254	0.140740740740741	1	"Endo"	"CDK13"	"male"
"TMCC11"	0.812117085502326	-0.00977408437635408	0.129533678756477	0.140740740740741	1	"Endo"	"TMCC1"	"male"
"AGAP3"	0.812690343203906	0.0516077801697516	0.10880829015544	0.118518518518519	1	"Endo"	"AGAP3"	"male"
"AURKAIP1"	0.814959635487168	-0.159462251801208	0.103626943005181	0.111111111111111	1	"Endo"	"AURKAIP1"	"male"
"COL4A3"	0.814977625712578	0.0419854831481936	0.134715025906736	0.125925925925926	1	"Endo"	"COL4A3"	"male"
"SHFM1"	0.815805196636793	-0.320975530583582	0.181347150259067	0.162962962962963	1	"Endo"	"SHFM1"	"male"
"MAPK8IP31"	0.815816651539646	-0.240299791456701	0.103626943005181	0.111111111111111	1	"Endo"	"MAPK8IP3"	"male"
"RAB7A1"	0.817475698437873	0.0508577091960334	0.16580310880829	0.155555555555556	1	"Endo"	"RAB7A"	"male"
"TPM2"	0.818073350517195	0.337910443635446	0.124352331606218	0.118518518518519	1	"Endo"	"TPM2"	"male"
"ASAH1"	0.819186263617804	-0.0690570245874609	0.129533678756477	0.118518518518519	1	"Endo"	"ASAH1"	"male"
"ARNT"	0.820105660971307	0.314114652308013	0.10880829015544	0.103703703703704	1	"Endo"	"ARNT"	"male"
"SEPT71"	0.820176857164621	0.0509762870165416	0.367875647668394	0.348148148148148	1	"Endo"	"SEPT7"	"male"
"KANK2"	0.823152189370458	-0.237878865459133	0.113989637305699	0.103703703703704	1	"Endo"	"KANK2"	"male"
"RAP1A"	0.823330007593389	-0.318355579147719	0.155440414507772	0.155555555555556	1	"Endo"	"RAP1A"	"male"
"FGF1"	0.824213940657637	0.129815927538922	0.103626943005181	0.0962962962962963	1	"Endo"	"FGF1"	"male"
"SF11"	0.825554313889093	0.0517210671653738	0.139896373056995	0.148148148148148	1	"Endo"	"SF1"	"male"
"CTNNA21"	0.826770979911348	-0.0766314453217058	0.181347150259067	0.17037037037037	1	"Endo"	"CTNNA2"	"male"
"SH3KBP1"	0.827744507664488	-0.221377986206144	0.0984455958549223	0.103703703703704	1	"Endo"	"SH3KBP1"	"male"
"MBNL11"	0.829595179183298	-0.047130704358203	0.336787564766839	0.318518518518519	1	"Endo"	"MBNL1"	"male"
"ITGA1"	0.830380037045381	-0.0999169829729096	0.233160621761658	0.237037037037037	1	"Endo"	"ITGA1"	"male"
"CTGF"	0.830420768369654	0.834508537943958	0.10880829015544	0.103703703703704	1	"Endo"	"CTGF"	"male"
"ANKRD441"	0.831915022404807	-0.29295234668595	0.253886010362694	0.251851851851852	1	"Endo"	"ANKRD44"	"male"
"PIAS11"	0.83227617059569	-0.173267360175045	0.22279792746114	0.22962962962963	1	"Endo"	"PIAS1"	"male"
"ABR1"	0.832468500296875	-0.270594521066639	0.124352331606218	0.111111111111111	1	"Endo"	"ABR"	"male"
"ZNF280D1"	0.833127298677238	-0.0387947448977115	0.160621761658031	0.17037037037037	1	"Endo"	"ZNF280D"	"male"
"UBE2B1"	0.833707735405753	-0.0439114117795825	0.181347150259067	0.17037037037037	1	"Endo"	"UBE2B"	"male"
"PPARD"	0.833765120516982	0.0340381373672396	0.145077720207254	0.155555555555556	1	"Endo"	"PPARD"	"male"
"WHSC1L11"	0.834731795839248	-0.0832141071010026	0.16580310880829	0.155555555555556	1	"Endo"	"WHSC1L1"	"male"
"ATP2A21"	0.835987840749974	-0.11454873817091	0.160621761658031	0.17037037037037	1	"Endo"	"ATP2A2"	"male"
"HSD17B121"	0.836167271851122	0.166123760281618	0.113989637305699	0.111111111111111	1	"Endo"	"HSD17B12"	"male"
"AGRN"	0.83736811590302	-0.0274275178213186	0.243523316062176	0.22962962962963	1	"Endo"	"AGRN"	"male"
"SKP11"	0.837679694440785	0.0818753529458163	0.227979274611399	0.237037037037037	1	"Endo"	"SKP1"	"male"
"SP3"	0.839039056810671	0.27586528338782	0.10880829015544	0.103703703703704	1	"Endo"	"SP3"	"male"
"RP5-857K21.41"	0.839072256176095	-0.0154326588062106	0.196891191709845	0.185185185185185	1	"Endo"	"RP5-857K21.4"	"male"
"ADAM101"	0.839978506551962	0.241843233040825	0.160621761658031	0.155555555555556	1	"Endo"	"ADAM10"	"male"
"USP541"	0.84005758830482	-0.239079390857031	0.129533678756477	0.118518518518519	1	"Endo"	"USP54"	"male"
"SEC31A"	0.840128714476676	-0.165793935899842	0.103626943005181	0.0962962962962963	1	"Endo"	"SEC31A"	"male"
"HELZ1"	0.840914633982269	0.00720221683513333	0.134715025906736	0.125925925925926	1	"Endo"	"HELZ"	"male"
"SSH21"	0.841026094960208	-0.318556438614272	0.196891191709845	0.2	1	"Endo"	"SSH2"	"male"
"PRRC2B1"	0.842461713861708	0.196498881066558	0.129533678756477	0.140740740740741	1	"Endo"	"PRRC2B"	"male"
"KIAA14681"	0.842491977357787	-0.0629117701779727	0.103626943005181	0.111111111111111	1	"Endo"	"KIAA1468"	"male"
"PLEKHA71"	0.843109857205105	-0.180672788745584	0.191709844559585	0.192592592592593	1	"Endo"	"PLEKHA7"	"male"
