"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"HLA-DRB6"	0.0567543526027946	0.218526945829822	0.174	0.231	1	"Mig"	"HLA-DRB6"
"SETX"	0.0569793478777064	-0.0368600547724496	0.087	0.117	1	"Mig"	"SETX"
"LPAR6"	0.0570345584655616	-0.0906992992426527	0.206	0.249	1	"Mig"	"LPAR6"
"PLXDC2"	0.0575070528517081	-0.0611571526367687	0.44	0.496	1	"Mig"	"PLXDC2"
"SSR1"	0.0577127803718801	-0.0356021584140982	0.195	0.236	1	"Mig"	"SSR1"
"CNPY3"	0.0594490488308477	0.447125800521862	0.211	0.18	1	"Mig"	"CNPY3"
"ZFP36L2"	0.0594834337807368	0.295371174278431	0.445	0.416	1	"Mig"	"ZFP36L2"
"TAB2"	0.0595163231967996	-0.0992963282131045	0.102	0.133	1	"Mig"	"TAB2"
"SEC11A"	0.0595324390953462	0.477958104980133	0.124	0.097	1	"Mig"	"SEC11A"
"FPR1"	0.0596790434423394	-0.212899986417582	0.213	0.255	1	"Mig"	"FPR1"
"HLA-E"	0.0600282973360971	0.235667781148194	0.605	0.598	1	"Mig"	"HLA-E"
"FRMD4A"	0.0609304963515705	0.460467917635956	0.173	0.142	1	"Mig"	"FRMD4A"
"ZEB2"	0.0639176358723734	0.439257024672543	0.149	0.119	1	"Mig"	"ZEB2"
"MIR6805"	0.0641392262834432	0.165575058066752	0.229	0.197	1	"Mig"	"MIR6805"
"MS4A6A"	0.0644965215306131	0.535979021183832	0.108	0.083	1	"Mig"	"MS4A6A"
"SYNDIG1"	0.0649840749443606	-0.323767972847183	0.098	0.127	1	"Mig"	"SYNDIG1"
"AC116533.1"	0.065215524564854	-0.0882993818227944	0.307	0.359	1	"Mig"	"AC116533.1"
"EIF4A1"	0.0682771552397902	0.295483918515978	0.136	0.106	1	"Mig"	"EIF4A1"
"TAL1"	0.0683491123724078	0.367880993383505	0.107	0.082	1	"Mig"	"TAL1"
"KTN1"	0.0683971563334658	0.222327307546706	0.206	0.17	1	"Mig"	"KTN1"
"FTLP3"	0.0700530837597125	-0.378615907085251	0.107	0.133	1	"Mig"	"FTLP3"
"ADCY7"	0.0701007653852755	0.56787370308275	0.104	0.08	1	"Mig"	"ADCY7"
"SNORD83A"	0.070787752053373	-0.201740614791698	0.098	0.127	1	"Mig"	"SNORD83A"
"TOMM7"	0.0715785794156724	-0.0581414499496031	0.13	0.166	1	"Mig"	"TOMM7"
"APLP2"	0.0716145876732254	-0.0844968361113159	0.228	0.272	1	"Mig"	"APLP2"
"ACTG1"	0.0720430506341845	-0.0898690533971953	0.328	0.383	1	"Mig"	"ACTG1"
"ENG"	0.0727752015701417	-0.196563803826172	0.086	0.113	1	"Mig"	"ENG"
"KIAA1147"	0.0739397932337318	0.412421070680983	0.102	0.078	1	"Mig"	"KIAA1147"
"IL6ST"	0.0750361387991767	0.317665598763452	0.45	0.435	1	"Mig"	"IL6ST"
"JMJD1C"	0.0750868190550333	0.502801745171234	0.123	0.096	1	"Mig"	"JMJD1C"
"NAP1L1"	0.0759408116585886	0.463052851024223	0.251	0.222	1	"Mig"	"NAP1L1"
"SCARB2"	0.0761254165148889	-0.141744520119824	0.085	0.113	1	"Mig"	"SCARB2"
"HLA-DPA1"	0.0767305508341207	-0.0818032246158404	0.585	0.666	1	"Mig"	"HLA-DPA1"
"CD302"	0.076927919700962	0.18497352853243	0.119	0.092	1	"Mig"	"CD302"
"P4HB"	0.0792205838893661	-0.0115638560222573	0.088	0.115	1	"Mig"	"P4HB"
"TREM2"	0.0800998718931028	0.0151366378193285	0.375	0.44	1	"Mig"	"TREM2"
"YWHAZ"	0.0804260850815814	-0.185423659129424	0.097	0.126	1	"Mig"	"YWHAZ"
"FSCN1"	0.0814785783129236	-0.0211557417524741	0.141	0.177	1	"Mig"	"FSCN1"
"CREG1"	0.0814962863029424	-0.0989905205324173	0.306	0.347	1	"Mig"	"CREG1"
"OGFRL1"	0.0815609142087707	0.375544472791897	0.211	0.181	1	"Mig"	"OGFRL1"
"ITPRIPL2"	0.0837349495129415	0.42124651383266	0.162	0.135	1	"Mig"	"ITPRIPL2"
"SYNGR2"	0.085246468685491	-0.176955278447936	0.129	0.161	1	"Mig"	"SYNGR2"
"AL353898.3"	0.0853794664690467	-0.0411602348944611	0.137	0.171	1	"Mig"	"AL353898.3"
"MKNK1"	0.0880637747222926	0.432227735152461	0.152	0.126	1	"Mig"	"MKNK1"
"CLIC1"	0.0881717862076844	-0.0139558211436941	0.082	0.109	1	"Mig"	"CLIC1"
"MAF"	0.088560340096554	-0.014062630664418	0.331	0.377	1	"Mig"	"MAF"
"TLR1"	0.0886355856828523	-0.0255348239968687	0.092	0.119	1	"Mig"	"TLR1"
"SNORA62"	0.0895837093240494	0.2894177891798	0.155	0.128	1	"Mig"	"SNORA62"
"AC012181.2"	0.0900058192436741	0.450705123343924	0.171	0.145	1	"Mig"	"AC012181.2"
"PLEK"	0.0902500324949331	-0.166220949744788	0.103	0.132	1	"Mig"	"PLEK"
"LGALS9"	0.0904719158702462	-0.0492058808020748	0.108	0.137	1	"Mig"	"LGALS9"
"CD300A"	0.0905530130334432	-0.188268605862968	0.076	0.101	1	"Mig"	"CD300A"
"TIAM1"	0.0906412660420112	0.489556063917128	0.21	0.184	1	"Mig"	"TIAM1"
"HLA-DRA"	0.0913718431615893	-0.0626388294952838	0.718	0.766	1	"Mig"	"HLA-DRA"
"PTMAP5"	0.0920986024342744	-0.0400725493141041	0.078	0.104	1	"Mig"	"PTMAP5"
"SNORD36B"	0.0922441028146038	0.154146975664151	0.228	0.194	1	"Mig"	"SNORD36B"
"RHOG"	0.0935158376049835	-0.0431497259744473	0.093	0.119	1	"Mig"	"RHOG"
"SERPINF1"	0.0941950979949001	-0.112434946638613	0.079	0.104	1	"Mig"	"SERPINF1"
"HNRNPDL"	0.0949762807662428	-0.0880419570744828	0.158	0.193	1	"Mig"	"HNRNPDL"
"LYVE1"	0.0956430616143461	-0.197973742334276	0.08	0.105	1	"Mig"	"LYVE1"
"DST"	0.096020958252148	0.412702332038945	0.121	0.095	1	"Mig"	"DST"
"CAPZB"	0.0971369756489186	0.0472045079757484	0.116	0.146	1	"Mig"	"CAPZB"
"AC134669.2"	0.0972385829062048	0.278453353092102	0.231	0.201	1	"Mig"	"AC134669.2"
"SCAF11"	0.0978808892982566	0.298563830797044	0.149	0.122	1	"Mig"	"SCAF11"
"HNRNPC"	0.102141830341718	-0.139723409143332	0.095	0.12	1	"Mig"	"HNRNPC"
"CD14"	0.103595931625499	0.266806108555624	0.342	0.317	1	"Mig"	"CD14"
"MTCO1P12"	0.104234449815289	0.256975998934128	0.475	0.466	1	"Mig"	"MTCO1P12"
"SON"	0.104290341662655	-0.0315831589633651	0.159	0.192	1	"Mig"	"SON"
"MT-TG"	0.106605826059421	-0.0296803329079514	0.513	0.566	1	"Mig"	"MT-TG"
"PLD3"	0.107378185395307	-0.0780120890517568	0.103	0.13	1	"Mig"	"PLD3"
"HSP90AA1"	0.108017185501345	0.124732302099213	0.28	0.332	1	"Mig"	"HSP90AA1"
"CEBPA"	0.108262556471682	-0.00630191021060056	0.123	0.153	1	"Mig"	"CEBPA"
"AL049873.1"	0.10838789855607	0.345584881946571	0.221	0.198	1	"Mig"	"AL049873.1"
"TAPBP"	0.108455528135167	-0.111051907685701	0.123	0.153	1	"Mig"	"TAPBP"
"KCTD12"	0.109639507439627	0.297099049199475	0.352	0.325	1	"Mig"	"KCTD12"
"WASF2"	0.111442334594896	0.383083745886261	0.224	0.198	1	"Mig"	"WASF2"
"STOM"	0.111807950916697	0.334125680224416	0.187	0.161	1	"Mig"	"STOM"
"CITED2"	0.111939133215451	-0.0972133370850423	0.109	0.136	1	"Mig"	"CITED2"
"AC115223.1"	0.114538883696847	0.152055791790366	0.121	0.096	1	"Mig"	"AC115223.1"
"TMSB4XP8"	0.115422768901052	0.16343532831549	0.498	0.491	1	"Mig"	"TMSB4XP8"
"AC078817.1"	0.116849726203057	0.297714742868568	0.126	0.104	1	"Mig"	"AC078817.1"
"MIR7111"	0.11926168684283	0.164107300543139	0.176	0.15	1	"Mig"	"MIR7111"
"ARHGDIB"	0.120602743969477	-0.0631703602963398	0.265	0.304	1	"Mig"	"ARHGDIB"
"NAGA"	0.121916292732084	0.0654802930995642	0.145	0.119	1	"Mig"	"NAGA"
"CAPZA1"	0.121976226408438	-0.150503319057432	0.083	0.106	1	"Mig"	"CAPZA1"
"DAZAP2"	0.12316142611035	-0.11282593091059	0.13	0.157	1	"Mig"	"DAZAP2"
"SNORD58A"	0.123641771012547	0.0537424908224218	0.165	0.136	1	"Mig"	"SNORD58A"
"GNAS"	0.123652157473747	0.250325553661047	0.467	0.443	1	"Mig"	"GNAS"
"CX3CR1"	0.123682570193497	0.188729445423942	0.803	0.824	1	"Mig"	"CX3CR1"
"RGS19"	0.123843870756971	-0.232441383011682	0.079	0.101	1	"Mig"	"RGS19"
"DOCK4"	0.124460916621882	0.356557128889442	0.169	0.142	1	"Mig"	"DOCK4"
"GM2A"	0.12551349361878	-0.0862282758516628	0.171	0.203	1	"Mig"	"GM2A"
"SALL1"	0.125600096502917	-0.0392869166543248	0.127	0.155	1	"Mig"	"SALL1"
"NCKAP1L"	0.12596238252548	0.433941304699641	0.114	0.093	1	"Mig"	"NCKAP1L"
"NINJ1"	0.126183256652115	0.123195011572959	0.155	0.188	1	"Mig"	"NINJ1"
"SLC40A1"	0.128089853316091	0.00407295687654297	0.093	0.118	1	"Mig"	"SLC40A1"
"TMEM50A"	0.133375906204089	-0.0757907478047612	0.086	0.109	1	"Mig"	"TMEM50A"
"CCL2"	0.13445697382066	0.311321987756314	0.331	0.313	1	"Mig"	"CCL2"
"DNASE2"	0.134518427409672	0.0973196240110197	0.094	0.119	1	"Mig"	"DNASE2"
"ACTR2"	0.134540461830944	0.271753145625498	0.221	0.194	1	"Mig"	"ACTR2"
"SERF2"	0.135774157855367	-0.012538651560956	0.158	0.192	1	"Mig"	"SERF2"
"UBA52"	0.135910993824985	0.0637035797098786	0.315	0.358	1	"Mig"	"UBA52"
"RBM3"	0.138274970526467	0.319407746284111	0.103	0.083	1	"Mig"	"RBM3"
"FBXL18"	0.138333488016674	0.271901991140647	0.176	0.153	1	"Mig"	"FBXL18"
"HMGB1"	0.139462183100195	0.266502037296157	0.175	0.152	1	"Mig"	"HMGB1"
"ITGAX"	0.139685965756823	0.223410523050657	0.131	0.109	1	"Mig"	"ITGAX"
"ATP2C1"	0.140296000866643	0.319419765253746	0.102	0.082	1	"Mig"	"ATP2C1"
"YWHAE"	0.140930574233847	0.039496793685462	0.156	0.188	1	"Mig"	"YWHAE"
"MIR3064"	0.141935563319045	0.358379257722381	0.284	0.259	1	"Mig"	"MIR3064"
"ALOX5AP"	0.142582526660862	-0.0376546732975829	0.305	0.343	1	"Mig"	"ALOX5AP"
"AC120057.3"	0.143556396933804	0.222066319610676	0.185	0.162	1	"Mig"	"AC120057.3"
"PABPC1"	0.144657529637827	0.164932860460498	0.426	0.402	1	"Mig"	"PABPC1"
"RNF13"	0.145873453951109	0.382513727154465	0.116	0.096	1	"Mig"	"RNF13"
"SLC1A3"	0.149884451625037	0.424163726996465	0.346	0.332	1	"Mig"	"SLC1A3"
"H3F3B"	0.151790366463459	0.30405151204873	0.345	0.32	1	"Mig"	"H3F3B"
"RAC1"	0.152449839277425	-0.0517643890008301	0.342	0.391	1	"Mig"	"RAC1"
"SRGAP2B"	0.153616827894414	0.0387567461025891	0.187	0.218	1	"Mig"	"SRGAP2B"
"BTG1"	0.153825216368493	0.0158872035654807	0.163	0.192	1	"Mig"	"BTG1"
"ARHGAP12"	0.157232381525324	0.305526993580683	0.103	0.083	1	"Mig"	"ARHGAP12"
"CSF2RA"	0.158365294358197	0.18899794716979	0.105	0.085	1	"Mig"	"CSF2RA"
"FCGR2A"	0.160398771097074	0.179574418618267	0.219	0.193	1	"Mig"	"FCGR2A"
"ATM"	0.162811590023415	0.428346882771505	0.158	0.136	1	"Mig"	"ATM"
"SERPINB9"	0.163458288939472	0.296678488042571	0.123	0.101	1	"Mig"	"SERPINB9"
"FCGR3A"	0.165533459964129	-0.0629903624101922	0.345	0.385	1	"Mig"	"FCGR3A"
"SRGAP2"	0.166587223319388	0.297336946426717	0.256	0.24	1	"Mig"	"SRGAP2"
"LCP1"	0.169800649868123	0.0418664903486778	0.16	0.19	1	"Mig"	"LCP1"
"MTRNR2L12"	0.169969434247402	-0.0701785403756219	0.52	0.575	1	"Mig"	"MTRNR2L12"
"LAMP2"	0.17199250649106	0.101271578274542	0.146	0.175	1	"Mig"	"LAMP2"
"BTF3"	0.172457884800452	0.289921229980552	0.185	0.165	1	"Mig"	"BTF3"
"TIMP2"	0.175747668823969	0.00419639761619139	0.227	0.26	1	"Mig"	"TIMP2"
"AP005202.1"	0.17641615106284	0.277150080403566	0.251	0.233	1	"Mig"	"AP005202.1"
"SORL1"	0.178930348020576	0.20835059940027	0.6	0.595	1	"Mig"	"SORL1"
"GAPDH"	0.179619587537046	0.413256100945111	0.257	0.24	1	"Mig"	"GAPDH"
"PRRC2C"	0.180022129004089	-0.0364642657371435	0.14	0.166	1	"Mig"	"PRRC2C"
"IL17RA"	0.184123538764952	0.309797244369139	0.217	0.194	1	"Mig"	"IL17RA"
"TM6SF1"	0.184127600861146	0.218715142424004	0.112	0.092	1	"Mig"	"TM6SF1"
"NDFIP1"	0.184934183010996	0.0569678209184978	0.111	0.136	1	"Mig"	"NDFIP1"
"TMBIM6"	0.185274392674289	-0.0325674151407922	0.394	0.431	1	"Mig"	"TMBIM6"
"BRK1"	0.185469928791226	0.406841256621344	0.105	0.088	1	"Mig"	"BRK1"
"PNRC1"	0.185554657159495	0.186485506213831	0.313	0.291	1	"Mig"	"PNRC1"
"MORF4L1"	0.185839022538196	-0.10146381788279	0.116	0.137	1	"Mig"	"MORF4L1"
"SOAT1"	0.188197697744575	0.263468392938281	0.111	0.092	1	"Mig"	"SOAT1"
"APOC2"	0.190091992077133	0.259696454150077	0.273	0.253	1	"Mig"	"APOC2"
"TPT1"	0.190363405408229	-0.211998176380693	0.596	0.613	1	"Mig"	"TPT1"
"SNORD21"	0.190923130074332	0.272478846396187	0.229	0.209	1	"Mig"	"SNORD21"
"ATP6V0B"	0.191424495975029	0.0562722936206583	0.138	0.165	1	"Mig"	"ATP6V0B"
"LHFPL2"	0.193238866978884	0.275768207502068	0.313	0.294	1	"Mig"	"LHFPL2"
"SERBP1"	0.193513019529968	0.207151035205644	0.121	0.1	1	"Mig"	"SERBP1"
"LST1"	0.195664482484125	0.0871666474133417	0.137	0.165	1	"Mig"	"LST1"
"OAZ1"	0.196496402772855	0.0271141005214084	0.187	0.219	1	"Mig"	"OAZ1"
"CCDC88A"	0.196711957064216	0.498079123288918	0.155	0.136	1	"Mig"	"CCDC88A"
"SDCCAG8"	0.199871010655861	0.446783228969593	0.118	0.101	1	"Mig"	"SDCCAG8"
"GPN3"	0.201669735376226	0.0120343624218897	0.09	0.11	1	"Mig"	"GPN3"
"ATP5A1"	0.202574284715471	0.0567651183026656	0.101	0.122	1	"Mig"	"ATP5A1"
"ALDH2"	0.203493214295617	-0.0675959746152499	0.09	0.11	1	"Mig"	"ALDH2"
"LTC4S"	0.203678124898523	-0.14770194418884	0.129	0.15	1	"Mig"	"LTC4S"
"AC136632.1"	0.20397207861196	0.151339782591498	0.231	0.21	1	"Mig"	"AC136632.1"
"IER2"	0.204103427938849	0.0290402567612358	0.162	0.19	1	"Mig"	"IER2"
"ERCC-00165"	0.20418814595335	0.0204343300858001	0.125	0.15	1	"Mig"	"ERCC-00165"
"ARPC3"	0.204946962012546	-0.0613453976946698	0.233	0.262	1	"Mig"	"ARPC3"
"HCK"	0.205707239472187	0.331717877926714	0.1	0.082	1	"Mig"	"HCK"
"GNAI2"	0.208835084091334	-0.118086238046173	0.241	0.272	1	"Mig"	"GNAI2"
"TPP1"	0.211052265896835	-0.0643186692298308	0.228	0.259	1	"Mig"	"TPP1"
"LAMP1"	0.214181343043151	5.8112361830398e-05	0.176	0.207	1	"Mig"	"LAMP1"
"ADRB2"	0.214892532336852	0.33491893715579	0.145	0.127	1	"Mig"	"ADRB2"
"RNASE6"	0.220434583720869	0.439857795410478	0.162	0.144	1	"Mig"	"RNASE6"
"CNBP"	0.223428402956161	0.0452926413760366	0.136	0.158	1	"Mig"	"CNBP"
"SIGLEC10"	0.224842524594579	-0.0824410235252566	0.151	0.174	1	"Mig"	"SIGLEC10"
"CCDC47"	0.228127357256821	-0.0409332958711979	0.103	0.122	1	"Mig"	"CCDC47"
"HLA-A"	0.228823188723113	-0.0465008406749035	0.299	0.334	1	"Mig"	"HLA-A"
"FMNL3"	0.228891247370254	0.170418428995234	0.121	0.101	1	"Mig"	"FMNL3"
"SKIL"	0.229186535380929	0.376795279067112	0.118	0.101	1	"Mig"	"SKIL"
"FOS"	0.231058373106672	0.297323396541485	0.255	0.234	1	"Mig"	"FOS"
"DPYSL2"	0.23252254074564	0.347993927209396	0.197	0.179	1	"Mig"	"DPYSL2"
"PEBP1"	0.232775501506376	0.346587160045854	0.115	0.098	1	"Mig"	"PEBP1"
"AC010343.1"	0.235078026787934	0.174203993309322	0.146	0.127	1	"Mig"	"AC010343.1"
"IL6R"	0.235434144334925	-1.47833912844675e-05	0.16	0.187	1	"Mig"	"IL6R"
"ARID1A"	0.242184613607484	0.0635555269852806	0.105	0.087	1	"Mig"	"ARID1A"
"SFPQ"	0.244302114709905	0.318045682904532	0.115	0.098	1	"Mig"	"SFPQ"
"YWHAB"	0.247922527643726	0.319659821289256	0.238	0.223	1	"Mig"	"YWHAB"
"ENTPD1"	0.248430910663889	0.357991705417905	0.168	0.152	1	"Mig"	"ENTPD1"
"UBC"	0.248830519153024	0.00326260841562576	0.293	0.329	1	"Mig"	"UBC"
"PAG1"	0.249795713135563	0.353349810968405	0.232	0.214	1	"Mig"	"PAG1"
"ITGB2"	0.250527794956945	-0.0871639274356162	0.299	0.328	1	"Mig"	"ITGB2"
"SMAP2"	0.250551846506969	0.349295368510564	0.228	0.209	1	"Mig"	"SMAP2"
"ATP5B"	0.251241101777942	-0.0519071559271054	0.083	0.1	1	"Mig"	"ATP5B"
"ATP6AP1"	0.251258657046335	-0.0376087943386392	0.1	0.119	1	"Mig"	"ATP6AP1"
"AC022431.1"	0.252397363628283	0.145119017497205	0.222	0.205	1	"Mig"	"AC022431.1"
"PCBP2"	0.253484820091457	0.181146049059374	0.129	0.11	1	"Mig"	"PCBP2"
"AC019205.3"	0.253698491734427	0.127211482665587	0.194	0.171	1	"Mig"	"AC019205.3"
"LRP1"	0.254252592138254	0.227452009036808	0.137	0.119	1	"Mig"	"LRP1"
"SERINC3"	0.255697517318517	0.0292522787018352	0.085	0.102	1	"Mig"	"SERINC3"
"SEC62"	0.259801840314605	0.104781968710684	0.148	0.17	1	"Mig"	"SEC62"
"LMO2"	0.260782062168253	0.247276968461861	0.121	0.105	1	"Mig"	"LMO2"
"S100A11"	0.262207251867116	-0.105030528293382	0.183	0.206	1	"Mig"	"S100A11"
"MS4A7"	0.262640428675275	0.234133709310244	0.205	0.187	1	"Mig"	"MS4A7"
"SP100"	0.262768016820354	0.481105882236205	0.14	0.126	1	"Mig"	"SP100"
"GRN"	0.263379693871674	-0.0691064637524579	0.243	0.275	1	"Mig"	"GRN"
"SAMSN1"	0.264259067225166	0.204228812689067	0.189	0.17	1	"Mig"	"SAMSN1"
"AP000936.3"	0.265007704652825	-0.0973777958735871	0.235	0.264	1	"Mig"	"AP000936.3"
"GPX4"	0.268717997571499	0.0758639057938364	0.123	0.145	1	"Mig"	"GPX4"
"CCNI"	0.27101588616806	0.0887773221909522	0.161	0.188	1	"Mig"	"CCNI"
"SEL1L"	0.271733908237353	0.353864027515332	0.166	0.149	1	"Mig"	"SEL1L"
"SF1"	0.27204412716015	0.200401014811609	0.101	0.085	1	"Mig"	"SF1"
"ATP5L"	0.274431421937101	-0.029734109164828	0.094	0.111	1	"Mig"	"ATP5L"
"RHBDF2"	0.275782279631984	0.051137045280933	0.149	0.172	1	"Mig"	"RHBDF2"
"LAPTM5"	0.276712918255467	0.032604849741328	0.634	0.698	1	"Mig"	"LAPTM5"
"BTG2"	0.276928846403856	0.204450943360561	0.358	0.341	1	"Mig"	"BTG2"
"FGD4"	0.277054920488137	0.421779149048775	0.127	0.113	1	"Mig"	"FGD4"
"FOXN3"	0.277946344176898	0.386968956490584	0.109	0.093	1	"Mig"	"FOXN3"
"SNORA31"	0.278088105916263	0.0776937084305276	0.787	0.797	1	"Mig"	"SNORA31"
"RUNX1"	0.280347965543362	0.0244017247698756	0.1	0.084	1	"Mig"	"RUNX1"
"CTSS"	0.285547642874863	-0.0982017281639815	0.307	0.339	1	"Mig"	"CTSS"
"RBM39"	0.286053505154414	0.298348524568922	0.122	0.106	1	"Mig"	"RBM39"
"EIF1"	0.287900265003857	0.173811276463138	0.33	0.315	1	"Mig"	"EIF1"
"PPIA"	0.28901292505928	0.218485773978725	0.171	0.155	1	"Mig"	"PPIA"
"HCLS1"	0.29404664769118	0.17215896045957	0.129	0.111	1	"Mig"	"HCLS1"
"MT-ND4L"	0.295108105310243	-0.0244169037592812	0.424	0.466	1	"Mig"	"MT-ND4L"
"ACTG1P21"	0.297630359576173	0.244557985062595	0.124	0.111	1	"Mig"	"ACTG1P21"
"MFSD1"	0.298006301641333	-0.243331903860976	0.095	0.111	1	"Mig"	"MFSD1"
"SUSD3"	0.299549043095691	-0.0553255601798968	0.098	0.115	1	"Mig"	"SUSD3"
"ADAM10"	0.300548907382487	0.125528151336642	0.155	0.136	1	"Mig"	"ADAM10"
"RAPGEF6"	0.30084871588044	0.116040555954585	0.125	0.109	1	"Mig"	"RAPGEF6"
"MGAT4A"	0.301692935413229	0.294956674974117	0.166	0.146	1	"Mig"	"MGAT4A"
"ADAP2"	0.304235236916633	0.265521656706484	0.219	0.203	1	"Mig"	"ADAP2"
"COX4I1"	0.304269543408656	0.0709358928000956	0.147	0.168	1	"Mig"	"COX4I1"
"NAV3"	0.304281404280565	0.376808974709905	0.104	0.091	1	"Mig"	"NAV3"
"EEF1B2"	0.305084192645049	0.215002885648022	0.22	0.209	1	"Mig"	"EEF1B2"
"SPI1"	0.307062267884694	0.285738731547104	0.102	0.089	1	"Mig"	"SPI1"
"AL161909.1"	0.308934636313265	0.0971404841072305	0.133	0.117	1	"Mig"	"AL161909.1"
"CTSH"	0.310294249613396	-0.0547060717571073	0.162	0.183	1	"Mig"	"CTSH"
"EEF2"	0.315683857453672	0.0545365460554135	0.165	0.185	1	"Mig"	"EEF2"
"LILRB1"	0.317740225858157	-0.156966465478707	0.118	0.135	1	"Mig"	"LILRB1"
"GAA"	0.318614339388629	0.309191524528874	0.109	0.096	1	"Mig"	"GAA"
"CCR1"	0.322237773557781	0.221547500788858	0.149	0.135	1	"Mig"	"CCR1"
"IL1B"	0.322263582421382	0.0596752737116528	0.246	0.229	1	"Mig"	"IL1B"
"TMSB10"	0.324094924906722	-0.038947649425316	0.267	0.294	1	"Mig"	"TMSB10"
"NUCKS1"	0.326248684981445	-0.0499559713715403	0.125	0.142	1	"Mig"	"NUCKS1"
"DUSP6"	0.329938740333197	0.114489955343849	0.123	0.108	1	"Mig"	"DUSP6"
"PLD4"	0.331941742954386	0.137762991676991	0.293	0.272	1	"Mig"	"PLD4"
"LYN"	0.333390254002888	0.29608382355159	0.161	0.148	1	"Mig"	"LYN"
"EEF1D"	0.337655120578171	0.18749615384593	0.107	0.093	1	"Mig"	"EEF1D"
"AC011447.1"	0.340901040329282	0.176594645319999	0.125	0.111	1	"Mig"	"AC011447.1"
"AKAP13"	0.348359564794278	0.0314460973485766	0.1	0.115	1	"Mig"	"AKAP13"
"HLA-DMB"	0.350878098940203	0.0640841316148881	0.248	0.275	1	"Mig"	"HLA-DMB"
"MAP4K4"	0.352210134113834	0.0823008783837675	0.121	0.106	1	"Mig"	"MAP4K4"
"SH2B3"	0.35232752688197	-0.0581279075554362	0.103	0.118	1	"Mig"	"SH2B3"
"ARRB2"	0.354069882156895	0.236010413309187	0.141	0.127	1	"Mig"	"ARRB2"
"TUBB"	0.360213803904038	-0.0783280319838824	0.139	0.155	1	"Mig"	"TUBB"
"ARL6IP5"	0.367030946522598	0.266753895922447	0.294	0.286	1	"Mig"	"ARL6IP5"
"PTGS1"	0.367183888365419	-0.177150468001637	0.143	0.159	1	"Mig"	"PTGS1"
"METTL7A"	0.370358195319313	0.302661325990702	0.33	0.32	1	"Mig"	"METTL7A"
"DUSP1"	0.37363050756711	0.271816462363418	0.143	0.13	1	"Mig"	"DUSP1"
"ITGB5"	0.376919738092241	-0.011374027319442	0.107	0.122	1	"Mig"	"ITGB5"
"EIF5"	0.379496992013729	0.248477935225877	0.118	0.106	1	"Mig"	"EIF5"
"SNHG6"	0.381557415309486	0.0934595981870516	0.134	0.12	1	"Mig"	"SNHG6"
"AC113935.1"	0.38161294349443	0.151808293625908	0.117	0.104	1	"Mig"	"AC113935.1"
"SYVN1"	0.381713442220533	-0.00221283441332076	0.129	0.145	1	"Mig"	"SYVN1"
"NACA3P"	0.382833178093104	0.0193646129326663	0.143	0.161	1	"Mig"	"NACA3P"
"IPCEF1"	0.385532657672378	0.286081298128497	0.198	0.184	1	"Mig"	"IPCEF1"
"H3F3AP6"	0.389489935159566	0.202073218458162	0.167	0.155	1	"Mig"	"H3F3AP6"
"AC008021.1"	0.393540111873139	-0.123553303467783	0.133	0.148	1	"Mig"	"AC008021.1"
"TUBA1B"	0.398070905826066	0.0200300285927506	0.341	0.369	1	"Mig"	"TUBA1B"
"PECAM1"	0.398601038732282	-0.0426037522082352	0.092	0.105	1	"Mig"	"PECAM1"
"SERINC1"	0.400657736011939	-0.198682951141953	0.153	0.167	1	"Mig"	"SERINC1"
"TSPAN3"	0.404126083802164	0.0209529347719482	0.107	0.12	1	"Mig"	"TSPAN3"
"COMMD6"	0.404134854486374	0.133915579832083	0.09	0.105	1	"Mig"	"COMMD6"
"PFKFB3"	0.404859693300617	0.176180109221286	0.105	0.093	1	"Mig"	"PFKFB3"
"ATF4"	0.407634840285537	0.141234271135189	0.104	0.092	1	"Mig"	"ATF4"
"MIR7-1"	0.407772083412732	0.0960702350679581	0.119	0.108	1	"Mig"	"MIR7-1"
"AL355032.1"	0.409801058697739	0.0340094081800664	0.112	0.128	1	"Mig"	"AL355032.1"
"SLC38A2"	0.411322602510377	0.177263500665505	0.104	0.092	1	"Mig"	"SLC38A2"
"ID2"	0.4131414495916	0.133500580338332	0.14	0.127	1	"Mig"	"ID2"
"AHCYL1"	0.414104921803878	0.0796566014238254	0.087	0.1	1	"Mig"	"AHCYL1"
"AKR1B1"	0.418884390026044	0.218230599522595	0.104	0.093	1	"Mig"	"AKR1B1"
"AC073621.1"	0.419425092263985	0.126730443991761	0.299	0.291	1	"Mig"	"AC073621.1"
"HNRNPA1"	0.420413260389742	-0.0468219854950027	0.145	0.161	1	"Mig"	"HNRNPA1"
"TLR6"	0.4204327370377	0.094132986670078	0.1	0.088	1	"Mig"	"TLR6"
"RPN2"	0.421747819355858	0.0807146542403916	0.197	0.218	1	"Mig"	"RPN2"
"ASAH1"	0.422069624903202	0.286979584587673	0.273	0.263	1	"Mig"	"ASAH1"
"FCGR1A"	0.422728813649443	0.184947747417368	0.242	0.231	1	"Mig"	"FCGR1A"
"B3GNT5"	0.424425041872167	0.317740503678343	0.226	0.218	1	"Mig"	"B3GNT5"
"RHOA"	0.425775678302187	-0.137295910952824	0.173	0.188	1	"Mig"	"RHOA"
"LRRC8C"	0.426048141531764	0.315781895673195	0.125	0.114	1	"Mig"	"LRRC8C"
