"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"PTPRD"	0.000280195619788143	-0.256486156875449	0.149	0.307	1	"Ast"	"PTPRD"	"70-80"	"male"
"METTL15"	0.000280448612867116	-0.272689887086313	0.115	0.269	1	"Ast"	"METTL15"	"70-80"	"male"
"CDC37"	0.000281019767995456	-0.429603009196626	0.074	0.205	1	"Ast"	"CDC37"	"70-80"	"male"
"TSC22D4"	0.000285648230732108	-0.36118986572462	0.257	0.449	1	"Ast"	"TSC22D4"	"70-80"	"male"
"TXNIP"	0.000294390268168754	0.592882743093326	0.203	0.104	1	"Ast"	"TXNIP"	"70-80"	"male"
"NRP2"	0.000296107789608168	-0.651835066953297	0.014	0.108	1	"Ast"	"NRP2"	"70-80"	"male"
"WDPCP"	0.00029846995013507	-0.419675209377324	0.155	0.309	1	"Ast"	"WDPCP"	"70-80"	"male"
"PHF21A"	0.000300254874256395	-0.29505316967225	0.142	0.305	1	"Ast"	"PHF21A"	"70-80"	"male"
"FOXN3"	0.000303049391171673	-0.34206035740206	0.189	0.364	1	"Ast"	"FOXN3"	"70-80"	"male"
"MFGE8"	0.000303892173021071	-0.286198589985677	0.081	0.214	1	"Ast"	"MFGE8"	"70-80"	"male"
"NSMCE2"	0.000306587841285118	-0.378103363445815	0.128	0.28	1	"Ast"	"NSMCE2"	"70-80"	"male"
"CST3"	0.000308293300435229	-0.304951297198558	0.622	0.858	1	"Ast"	"CST3"	"70-80"	"male"
"RP3-525N10.2"	0.000309122287658673	-0.364555019686463	0.101	0.238	1	"Ast"	"RP3-525N10.2"	"70-80"	"male"
"RHOJ"	0.000311252771117773	-0.231330965291618	0.122	0.273	1	"Ast"	"RHOJ"	"70-80"	"male"
"EPB41L5"	0.000315651214993195	-0.68191104286205	0.027	0.128	1	"Ast"	"EPB41L5"	"70-80"	"male"
"ZNF518A"	0.000318891816670339	-0.393272645036187	0.203	0.372	1	"Ast"	"ZNF518A"	"70-80"	"male"
"PPP2R5C"	0.000319113420616813	-0.620085668264385	0.047	0.16	1	"Ast"	"PPP2R5C"	"70-80"	"male"
"CC2D2A"	0.000319673197054167	-0.488923136184403	0.02	0.118	1	"Ast"	"CC2D2A"	"70-80"	"male"
"PDLIM3"	0.00032125599646826	-0.510076891409852	0.02	0.118	1	"Ast"	"PDLIM3"	"70-80"	"male"
"MOK"	0.000325329550302204	-0.386038449284825	0.054	0.172	1	"Ast"	"MOK"	"70-80"	"male"
"RICTOR"	0.000325388431547653	-0.462396525773782	0.061	0.18	1	"Ast"	"RICTOR"	"70-80"	"male"
"DCXR"	0.000328422802283001	-0.498304129845469	0.101	0.232	1	"Ast"	"DCXR"	"70-80"	"male"
"PHIP"	0.000331006262983171	-0.238553177919463	0.169	0.346	1	"Ast"	"PHIP"	"70-80"	"male"
"KALRN"	0.000332196175483704	-0.338009397371329	0.176	0.337	1	"Ast"	"KALRN"	"70-80"	"male"
"SENP6"	0.000335881005065405	-0.354859085873911	0.128	0.279	1	"Ast"	"SENP6"	"70-80"	"male"
"MRPS21"	0.000336600175041576	-0.692555204542211	0.068	0.183	1	"Ast"	"MRPS21"	"70-80"	"male"
"CLDN10"	0.000337653639732505	-0.268190195699761	0.135	0.286	1	"Ast"	"CLDN10"	"70-80"	"male"
"KPNA5"	0.000339625829387488	-0.682210960713757	0.034	0.137	1	"Ast"	"KPNA5"	"70-80"	"male"
"RIMKLB"	0.000340761847924211	-0.390123220444481	0.095	0.229	1	"Ast"	"RIMKLB"	"70-80"	"male"
"ITPKB"	0.000352408010801962	0.996285696388621	0.446	0.377	1	"Ast"	"ITPKB"	"70-80"	"male"
"ILK"	0.000353256854768677	-0.620609669809077	0.041	0.146	1	"Ast"	"ILK"	"70-80"	"male"
"ENOSF1"	0.000355508346389831	-0.470932583938747	0.027	0.129	1	"Ast"	"ENOSF1"	"70-80"	"male"
"FUS"	0.000356596158651719	-0.615655982428179	0.068	0.185	1	"Ast"	"FUS"	"70-80"	"male"
"NR3C2"	0.000358869377314371	-0.286526582055505	0.169	0.343	1	"Ast"	"NR3C2"	"70-80"	"male"
"NEGR1"	0.000362508121149451	-0.390339255835782	0.095	0.23	1	"Ast"	"NEGR1"	"70-80"	"male"
"TOP2B"	0.000367319685191132	-0.610870518008155	0.02	0.117	1	"Ast"	"TOP2B"	"70-80"	"male"
"TTC14"	0.000367982466953767	-0.4096743994731	0.128	0.274	1	"Ast"	"TTC14"	"70-80"	"male"
"MED12L"	0.000367992478954983	-0.259471113717135	0.297	0.501	1	"Ast"	"MED12L"	"70-80"	"male"
"SLC25A12"	0.000373932627724934	-0.622006698560898	0.068	0.184	1	"Ast"	"SLC25A12"	"70-80"	"male"
"ROBO3"	0.00037501611604475	-0.327326217337935	0.095	0.231	1	"Ast"	"ROBO3"	"70-80"	"male"
"DNM1L"	0.000375044893659145	-0.554910240471326	0.054	0.168	1	"Ast"	"DNM1L"	"70-80"	"male"
"FBXO2"	0.000375898520444731	-0.51297633356992	0.081	0.205	1	"Ast"	"FBXO2"	"70-80"	"male"
"DGKB"	0.000375967439061724	-0.729762867875203	0.068	0.185	1	"Ast"	"DGKB"	"70-80"	"male"
"TPD52L1"	0.000375997365090747	0.620147834077687	0.622	0.631	1	"Ast"	"TPD52L1"	"70-80"	"male"
"KIF9-AS1"	0.000387060869542649	-0.6777613353968	0.054	0.163	1	"Ast"	"KIF9-AS1"	"70-80"	"male"
"PLAGL1"	0.000390468677581253	-0.694038765294356	0.027	0.125	1	"Ast"	"PLAGL1"	"70-80"	"male"
"CD38"	0.000391429220818853	-0.569732187344288	0.027	0.129	1	"Ast"	"CD38"	"70-80"	"male"
"MALRD1"	0.000399915759074685	-0.514621270201986	0.041	0.148	1	"Ast"	"MALRD1"	"70-80"	"male"
"SRSF2"	0.000400085305425838	-0.464136658849027	0.061	0.176	1	"Ast"	"SRSF2"	"70-80"	"male"
"TTYH1"	0.000405894510435835	-0.166814559373758	0.351	0.571	1	"Ast"	"TTYH1"	"70-80"	"male"
"NR2F1-AS1"	0.000406797474000742	-0.377536365119801	0.209	0.38	1	"Ast"	"NR2F1-AS1"	"70-80"	"male"
"SRP14"	0.000418648268677672	-0.469013615676849	0.122	0.252	1	"Ast"	"SRP14"	"70-80"	"male"
"TJP1"	0.000418652919448437	-0.208628372389759	0.318	0.515	1	"Ast"	"TJP1"	"70-80"	"male"
"MMD2"	0.000424124380152047	-0.282049362302431	0.122	0.279	1	"Ast"	"MMD2"	"70-80"	"male"
"MTMR10"	0.000425045205766405	-0.724201325270661	0.041	0.141	1	"Ast"	"MTMR10"	"70-80"	"male"
"STXBP6"	0.000425353508219685	-0.251562300475233	0.068	0.195	1	"Ast"	"STXBP6"	"70-80"	"male"
"CHCHD3"	0.000425661255728813	-0.408785444538321	0.122	0.259	1	"Ast"	"CHCHD3"	"70-80"	"male"
"H3F3B"	0.000436862797504363	-0.684188392146429	0.169	0.327	1	"Ast"	"H3F3B"	"70-80"	"male"
"CDC42EP4"	0.000454256671174955	-0.510103398697205	0.061	0.178	1	"Ast"	"CDC42EP4"	"70-80"	"male"
"CACNA2D3"	0.000455024537072052	1.3234701586617	0.27	0.18	1	"Ast"	"CACNA2D3"	"70-80"	"male"
"NPC1"	0.00045795644912584	-0.465048266895182	0.034	0.137	1	"Ast"	"NPC1"	"70-80"	"male"
"TMTC1"	0.000459792806783616	0.844648414749866	0.264	0.165	1	"Ast"	"TMTC1"	"70-80"	"male"
"FMNL2"	0.000468633355545344	-0.276987113313821	0.514	0.763	1	"Ast"	"FMNL2"	"70-80"	"male"
"ST18"	0.000469536600480734	-0.28381545513408	0.068	0.191	1	"Ast"	"ST18"	"70-80"	"male"
"TNS3"	0.00047705964913584	-0.344172632444789	0.095	0.225	1	"Ast"	"TNS3"	"70-80"	"male"
"BRAF"	0.000480977984929116	-0.226810713585134	0.149	0.308	1	"Ast"	"BRAF"	"70-80"	"male"
"PEBP1"	0.000484565716614964	-0.0322132016404826	0.108	0.247	1	"Ast"	"PEBP1"	"70-80"	"male"
"SLC6A11"	0.000490680787967447	-0.477409794049889	0.054	0.167	1	"Ast"	"SLC6A11"	"70-80"	"male"
"GRAMD1B"	0.000491099496227797	-0.578737285722211	0.068	0.187	1	"Ast"	"GRAMD1B"	"70-80"	"male"
"KRIT1"	0.000491550215958108	-0.536276534688722	0.027	0.124	1	"Ast"	"KRIT1"	"70-80"	"male"
"ACAP3"	0.000498647809855622	0.990362781824014	0.189	0.104	1	"Ast"	"ACAP3"	"70-80"	"male"
"TPT1"	0.000505288384048847	0.846041560268404	0.243	0.147	1	"Ast"	"TPT1"	"70-80"	"male"
"MIR181A2HG"	0.000507546915690952	-0.638795754828958	0.014	0.1	1	"Ast"	"MIR181A2HG"	"70-80"	"male"
"UBE3A"	0.000508949185062215	-0.45237020938177	0.081	0.207	1	"Ast"	"UBE3A"	"70-80"	"male"
"SERPINI2"	0.000509074691150187	-0.515646599054675	0.061	0.177	1	"Ast"	"SERPINI2"	"70-80"	"male"
"MFAP3L"	0.000513696871269923	-0.358827834409545	0.088	0.216	1	"Ast"	"MFAP3L"	"70-80"	"male"
"PCNXL2"	0.000513826200940601	-0.666662266721939	0.034	0.132	1	"Ast"	"PCNXL2"	"70-80"	"male"
"PRKCE"	0.000519332541901455	-0.258789356828323	0.074	0.198	1	"Ast"	"PRKCE"	"70-80"	"male"
"RNMT"	0.000519436034317844	-0.729144057647082	0.034	0.129	1	"Ast"	"RNMT"	"70-80"	"male"
"CD46"	0.000521280037997746	-0.610380982559874	0.041	0.142	1	"Ast"	"CD46"	"70-80"	"male"
"NT5C"	0.000522998264735803	-0.569311580445015	0.014	0.101	1	"Ast"	"NT5C"	"70-80"	"male"
"CAMK1D"	0.00052305651641912	-0.501685850679576	0.108	0.24	1	"Ast"	"CAMK1D"	"70-80"	"male"
"ADIRF"	0.000531914165385321	-0.548368971010037	0.068	0.183	1	"Ast"	"ADIRF"	"70-80"	"male"
"GNG12-AS1"	0.000536362215319584	-0.541463723953004	0.027	0.123	1	"Ast"	"GNG12-AS1"	"70-80"	"male"
"KIAA0319"	0.00054365303940331	-0.260881614825691	0.101	0.241	1	"Ast"	"KIAA0319"	"70-80"	"male"
"SEMA6D"	0.00054455874613911	-0.527620659595162	0.054	0.162	1	"Ast"	"SEMA6D"	"70-80"	"male"
"PTPRA"	0.000545716283714207	-0.0285211741211542	0.155	0.309	1	"Ast"	"PTPRA"	"70-80"	"male"
"LINC01481"	0.000546608051734558	-0.480395732914993	0.095	0.22	1	"Ast"	"LINC01481"	"70-80"	"male"
"LINC00609"	0.000554309632500068	-0.22658732134652	0.149	0.306	1	"Ast"	"LINC00609"	"70-80"	"male"
"SHISA6"	0.000558115926786543	-0.470126302311989	0.061	0.176	1	"Ast"	"SHISA6"	"70-80"	"male"
"RAD51B"	0.00056567288932779	-0.243378438609307	0.162	0.324	1	"Ast"	"RAD51B"	"70-80"	"male"
"ASAP2"	0.000565992221005371	-0.45459548141563	0.088	0.211	1	"Ast"	"ASAP2"	"70-80"	"male"
"FEZ2"	0.000566985310804843	-0.583815428552249	0.047	0.152	1	"Ast"	"FEZ2"	"70-80"	"male"
"TDRD3"	0.000567987723555858	-0.375836691147664	0.135	0.285	1	"Ast"	"TDRD3"	"70-80"	"male"
"FGFRL1"	0.000570989912941571	1.16870564252471	0.108	0.046	1	"Ast"	"FGFRL1"	"70-80"	"male"
"KIAA1468"	0.000573153016360129	-0.478079246182497	0.041	0.146	1	"Ast"	"KIAA1468"	"70-80"	"male"
"C1orf228"	0.000574076863170597	-0.361605159012972	0.068	0.182	1	"Ast"	"C1orf228"	"70-80"	"male"
"PARG"	0.00058693229282539	-0.593033383463936	0.034	0.132	1	"Ast"	"PARG"	"70-80"	"male"
"ETFDH"	0.000586979452157437	-0.332278295957317	0.054	0.165	1	"Ast"	"ETFDH"	"70-80"	"male"
"CCNI"	0.000589548981103594	-0.604653013796995	0.068	0.182	1	"Ast"	"CCNI"	"70-80"	"male"
"MICALL2"	0.000592728734480731	1.0164944834724	0.378	0.296	1	"Ast"	"MICALL2"	"70-80"	"male"
"HADHA"	0.000595351375921832	-0.567255292279627	0.054	0.159	1	"Ast"	"HADHA"	"70-80"	"male"
"PCCA"	0.000599798580265008	-0.507934380815607	0.142	0.279	1	"Ast"	"PCCA"	"70-80"	"male"
"GSTM3"	0.000604783576525922	-0.609070358511885	0.034	0.132	1	"Ast"	"GSTM3"	"70-80"	"male"
"UNC5D"	0.000605484833530677	-0.390152262032386	0.061	0.176	1	"Ast"	"UNC5D"	"70-80"	"male"
"LINC01376"	0.000606897295748572	-0.54418717604665	0.014	0.1	1	"Ast"	"LINC01376"	"70-80"	"male"
"EIF4A2"	0.000614865682523897	-0.568912294602947	0.054	0.16	1	"Ast"	"EIF4A2"	"70-80"	"male"
"WDFY3"	0.000620839329399659	-0.0505583920619439	0.216	0.395	1	"Ast"	"WDFY3"	"70-80"	"male"
"EMC2"	0.000627081093282572	-0.556268574990007	0.054	0.159	1	"Ast"	"EMC2"	"70-80"	"male"
"ZNF721"	0.000627718093006002	-0.466154169490419	0.041	0.142	1	"Ast"	"ZNF721"	"70-80"	"male"
"PIBF1"	0.000628340256108089	-0.471412647572939	0.088	0.212	1	"Ast"	"PIBF1"	"70-80"	"male"
"RLF"	0.000630199453457772	-0.326485949897792	0.034	0.132	1	"Ast"	"RLF"	"70-80"	"male"
"HPSE2"	0.000635545091749745	0.957408568266519	0.297	0.195	1	"Ast"	"HPSE2"	"70-80"	"male"
"ANK3"	0.000650919894256639	-0.266427464073966	0.081	0.207	1	"Ast"	"ANK3"	"70-80"	"male"
"EMID1"	0.000660444661911257	-0.39087369188102	0.074	0.19	1	"Ast"	"EMID1"	"70-80"	"male"
"NOVA1"	0.000660835090324021	-0.310157607922214	0.196	0.365	1	"Ast"	"NOVA1"	"70-80"	"male"
"CYSTM1"	0.000668003731463764	-0.483121303947689	0.088	0.207	1	"Ast"	"CYSTM1"	"70-80"	"male"
"DNHD1"	0.000672531297370818	-0.650477310708907	0.047	0.15	1	"Ast"	"DNHD1"	"70-80"	"male"
"CELF1"	0.000679591220163251	-0.210972784924617	0.095	0.224	1	"Ast"	"CELF1"	"70-80"	"male"
"BTAF1"	0.00069666532338012	-0.551010223405858	0.02	0.11	1	"Ast"	"BTAF1"	"70-80"	"male"
"TMTC2"	0.000701593871133339	-0.239231094832619	0.318	0.507	1	"Ast"	"TMTC2"	"70-80"	"male"
"MIR219A2"	0.000702916524025283	-0.653037640711157	0.068	0.179	1	"Ast"	"MIR219A2"	"70-80"	"male"
"ADGRL3"	0.000715252769985708	-0.244757353998145	0.595	0.841	1	"Ast"	"ADGRL3"	"70-80"	"male"
"GMDS-AS1"	0.000721561995603817	-0.109805263023314	0.176	0.337	1	"Ast"	"GMDS-AS1"	"70-80"	"male"
"AC074363.1"	0.000723748433416675	-0.208017445712277	0.338	0.536	1	"Ast"	"AC074363.1"	"70-80"	"male"
"CTD-2341M24.1"	0.000724821703040022	-0.390172369115385	0.047	0.152	1	"Ast"	"CTD-2341M24.1"	"70-80"	"male"
"GTF2I"	0.000724837103955127	-0.218266710474504	0.23	0.404	1	"Ast"	"GTF2I"	"70-80"	"male"
"TENM3"	0.000731746924827145	-0.660859252281764	0.027	0.118	1	"Ast"	"TENM3"	"70-80"	"male"
"ANO4"	0.000737451028660847	-0.542126636865565	0.02	0.108	1	"Ast"	"ANO4"	"70-80"	"male"
"CRBN"	0.000739065007403664	-0.431395405851235	0.02	0.109	1	"Ast"	"CRBN"	"70-80"	"male"
"HYDIN"	0.000744704662895283	-0.296317314239792	0.122	0.261	1	"Ast"	"HYDIN"	"70-80"	"male"
"FAM179B"	0.000752941232816936	-0.387453690496359	0.034	0.132	1	"Ast"	"FAM179B"	"70-80"	"male"
"ULK3"	0.000760134179911746	-0.581515170080464	0.047	0.151	1	"Ast"	"ULK3"	"70-80"	"male"
"ATP6V1H"	0.000765072853310144	-0.484564026925383	0.074	0.187	1	"Ast"	"ATP6V1H"	"70-80"	"male"
"TMEM232"	0.000772370769670472	-0.248502269534494	0.155	0.3	1	"Ast"	"TMEM232"	"70-80"	"male"
"CNTN5"	0.000781117840540558	-0.611280186388149	0.041	0.138	1	"Ast"	"CNTN5"	"70-80"	"male"
"AGAP1"	0.000791682913882218	-0.257085457016667	0.135	0.274	1	"Ast"	"AGAP1"	"70-80"	"male"
"ADK"	0.000795334649729892	-0.455430298924066	0.115	0.247	1	"Ast"	"ADK"	"70-80"	"male"
"GAB2"	0.000806252534412708	-0.389660973818842	0.081	0.198	1	"Ast"	"GAB2"	"70-80"	"male"
"PHLDB1"	0.000813642903448259	1.02403847770552	0.277	0.191	1	"Ast"	"PHLDB1"	"70-80"	"male"
"TEAD1"	0.000816852097610067	-0.175739316149402	0.196	0.366	1	"Ast"	"TEAD1"	"70-80"	"male"
"SPSB3"	0.000821010637633238	-0.428039074387838	0.074	0.187	1	"Ast"	"SPSB3"	"70-80"	"male"
"MT-CO1"	0.000823083463388136	0.955990414456878	0.311	0.225	1	"Ast"	"MT-CO1"	"70-80"	"male"
"LDAH"	0.000824035935559266	-0.440496780162199	0.027	0.121	1	"Ast"	"LDAH"	"70-80"	"male"
"KLHDC10"	0.000846412352427346	-0.367829382090656	0.034	0.131	1	"Ast"	"KLHDC10"	"70-80"	"male"
"MBD5"	0.000853192166929368	-0.180669613775117	0.311	0.52	1	"Ast"	"MBD5"	"70-80"	"male"
"C19orf60"	0.000865505858168958	-0.618513473544749	0.02	0.106	1	"Ast"	"C19orf60"	"70-80"	"male"
"SLC24A3"	0.000871585715903226	-0.282297821971541	0.108	0.243	1	"Ast"	"SLC24A3"	"70-80"	"male"
"WWOX"	0.000873267367319577	-0.236718690929463	0.655	0.872	1	"Ast"	"WWOX"	"70-80"	"male"
"AGO4"	0.000899292552365587	-0.454529003042729	0.034	0.128	1	"Ast"	"AGO4"	"70-80"	"male"
"DPF3"	0.000899831797666718	-0.333376451710154	0.061	0.173	1	"Ast"	"DPF3"	"70-80"	"male"
"RP4-777O23.3"	0.000906444835599819	-0.520903088697061	0.027	0.116	1	"Ast"	"RP4-777O23.3"	"70-80"	"male"
"ARMC2"	0.000917149734386496	-0.554018434183586	0.041	0.138	1	"Ast"	"ARMC2"	"70-80"	"male"
"ATF6B"	0.000917835133138167	-0.147190487160934	0.054	0.164	1	"Ast"	"ATF6B"	"70-80"	"male"
"SET"	0.000918989342213477	-0.440397073523403	0.034	0.128	1	"Ast"	"SET"	"70-80"	"male"
"NBEA"	0.000935159768296512	-0.28524614541352	0.122	0.253	1	"Ast"	"NBEA"	"70-80"	"male"
"STIP1"	0.0009364340293283	0.532510019189252	0.101	0.041	1	"Ast"	"STIP1"	"70-80"	"male"
"ORMDL1"	0.000941030491752627	-0.658145216623753	0.047	0.142	1	"Ast"	"ORMDL1"	"70-80"	"male"
"ZBTB7C"	0.000961825842698995	-0.616179708364738	0.041	0.136	1	"Ast"	"ZBTB7C"	"70-80"	"male"
"PTK2"	0.000962762116581021	-0.204310417909862	0.318	0.52	1	"Ast"	"PTK2"	"70-80"	"male"
"RP11-37B2.1"	0.000976503777283885	-0.261214289801293	0.115	0.252	1	"Ast"	"RP11-37B2.1"	"70-80"	"male"
"ASTN2"	0.000977342513474909	-0.220614603121745	0.297	0.499	1	"Ast"	"ASTN2"	"70-80"	"male"
"ZNF704"	0.000982503966545824	-0.451034643952779	0.047	0.148	1	"Ast"	"ZNF704"	"70-80"	"male"
"AHI1"	0.000989127422174776	-0.219800299936772	0.196	0.343	1	"Ast"	"AHI1"	"70-80"	"male"
"EXOC6B"	0.000990659224473445	-0.00812570460234108	0.216	0.39	1	"Ast"	"EXOC6B"	"70-80"	"male"
"ANOS1"	0.000999072120790767	-0.415001443555911	0.074	0.187	1	"Ast"	"ANOS1"	"70-80"	"male"
"MMP28"	0.00100834400775322	-0.502400289373182	0.047	0.147	1	"Ast"	"MMP28"	"70-80"	"male"
"GPR75-ASB3"	0.00101243523544329	-0.122264812425762	0.257	0.433	1	"Ast"	"GPR75-ASB3"	"70-80"	"male"
"PALLD"	0.00101270201893289	0.872177285627992	0.399	0.338	1	"Ast"	"PALLD"	"70-80"	"male"
"LRRC37A3"	0.00101467109422963	-0.521854541887619	0.047	0.147	1	"Ast"	"LRRC37A3"	"70-80"	"male"
"TRPC1"	0.00102421079565766	-0.447906323937608	0.081	0.193	1	"Ast"	"TRPC1"	"70-80"	"male"
"EIF4G3"	0.00104533019665086	-0.266077098819631	0.203	0.354	1	"Ast"	"EIF4G3"	"70-80"	"male"
"HEPN1"	0.00104816068868765	-0.503277008747204	0.054	0.156	1	"Ast"	"HEPN1"	"70-80"	"male"
"DDAH1"	0.0010521978231169	-0.197559722875529	0.257	0.449	1	"Ast"	"DDAH1"	"70-80"	"male"
"ORC4"	0.00108112737965974	-0.36956077786409	0.047	0.149	1	"Ast"	"ORC4"	"70-80"	"male"
"TRAPPC9"	0.00108375441866957	-0.567719752322779	0.095	0.207	1	"Ast"	"TRAPPC9"	"70-80"	"male"
"SCLT1"	0.00109387220296139	-0.295287420455777	0.061	0.174	1	"Ast"	"SCLT1"	"70-80"	"male"
"ARHGAP21"	0.00109520505562237	-0.208982619235455	0.209	0.363	1	"Ast"	"ARHGAP21"	"70-80"	"male"
"ARHGAP31"	0.00110083490812231	-0.339368873654026	0.135	0.272	1	"Ast"	"ARHGAP31"	"70-80"	"male"
"CLEC16A"	0.00110441996965947	-0.282123594550073	0.101	0.234	1	"Ast"	"CLEC16A"	"70-80"	"male"
"MIAT"	0.00110698576575818	-0.552769697564362	0.034	0.124	1	"Ast"	"MIAT"	"70-80"	"male"
"MAGI1"	0.00112217138420504	-0.0812122454233664	0.243	0.417	1	"Ast"	"MAGI1"	"70-80"	"male"
"C11orf49"	0.00112533955276718	-0.29984066757432	0.149	0.3	1	"Ast"	"C11orf49"	"70-80"	"male"
"KIF3A"	0.0011264830585764	-0.53600834163276	0.041	0.134	1	"Ast"	"KIF3A"	"70-80"	"male"
"DPP8"	0.00113590762495957	-0.53615467815421	0.047	0.145	1	"Ast"	"DPP8"	"70-80"	"male"
"CYTH1"	0.00114674729928774	-0.274992519938263	0.047	0.149	1	"Ast"	"CYTH1"	"70-80"	"male"
"LINC00299"	0.00114831808155156	-0.17373878888477	0.236	0.414	1	"Ast"	"LINC00299"	"70-80"	"male"
"BAG3"	0.0011939430688894	0.980896831754096	0.182	0.103	1	"Ast"	"BAG3"	"70-80"	"male"
"KBTBD12"	0.00120821200000043	-0.418782067886746	0.027	0.115	1	"Ast"	"KBTBD12"	"70-80"	"male"
"SULT1A1"	0.00121618543365677	-0.541539498198189	0.02	0.103	1	"Ast"	"SULT1A1"	"70-80"	"male"
"LINC00982"	0.00121699559648619	-0.471530401214409	0.074	0.185	1	"Ast"	"LINC00982"	"70-80"	"male"
"RP5-857K21.4"	0.00122566185143896	-0.346633981902936	0.095	0.215	1	"Ast"	"RP5-857K21.4"	"70-80"	"male"
"BMP7"	0.00122930258269827	-0.383893055617011	0.061	0.169	1	"Ast"	"BMP7"	"70-80"	"male"
"BBS9"	0.00123414973703221	-0.273659891933379	0.108	0.238	1	"Ast"	"BBS9"	"70-80"	"male"
"SYNE1"	0.00123929213281668	-0.1280139433334	0.372	0.574	1	"Ast"	"SYNE1"	"70-80"	"male"
"C5orf42"	0.00124091243021697	-0.388939374844167	0.068	0.175	1	"Ast"	"C5orf42"	"70-80"	"male"
"F11-AS1"	0.00124595513231029	-0.208959972763025	0.101	0.222	1	"Ast"	"F11-AS1"	"70-80"	"male"
"SDK1"	0.00124892509664935	-0.543303905774424	0.047	0.142	1	"Ast"	"SDK1"	"70-80"	"male"
"EXT1"	0.00125053070430383	-0.290985953422758	0.115	0.245	1	"Ast"	"EXT1"	"70-80"	"male"
"SCAF8"	0.0012508315893909	-0.296937749496216	0.054	0.156	1	"Ast"	"SCAF8"	"70-80"	"male"
"SLC25A46"	0.00125547646375773	-0.525383490394357	0.027	0.115	1	"Ast"	"SLC25A46"	"70-80"	"male"
"CDK17"	0.00125913024787009	-0.654020691971568	0.034	0.121	1	"Ast"	"CDK17"	"70-80"	"male"
"KCND3"	0.00126182012875185	0.808026871039114	0.142	0.072	1	"Ast"	"KCND3"	"70-80"	"male"
"KATNBL1"	0.00126232052778105	-0.332991898761751	0.074	0.186	1	"Ast"	"KATNBL1"	"70-80"	"male"
"PPP1R3C"	0.00126931854959149	-0.43566346625594	0.101	0.221	1	"Ast"	"PPP1R3C"	"70-80"	"male"
"ZNF83"	0.00127672927392799	-0.584148017039659	0.034	0.121	1	"Ast"	"ZNF83"	"70-80"	"male"
"AAK1"	0.00129491597447889	-0.395584691155865	0.081	0.196	1	"Ast"	"AAK1"	"70-80"	"male"
"C1orf54"	0.001299027605338	-0.509061520740437	0.02	0.103	1	"Ast"	"C1orf54"	"70-80"	"male"
"FGF2"	0.00130053375970019	-0.412184404854465	0.095	0.211	1	"Ast"	"FGF2"	"70-80"	"male"
"BMPR2"	0.00130396033781064	-0.225760524857912	0.095	0.214	1	"Ast"	"BMPR2"	"70-80"	"male"
"IPO9"	0.00131226510548354	-0.440434369542999	0.027	0.113	1	"Ast"	"IPO9"	"70-80"	"male"
"KLHL23"	0.00131317069071788	-0.594390957509154	0.047	0.142	1	"Ast"	"KLHL23"	"70-80"	"male"
"EPM2A"	0.0013141297437082	-0.654952661572671	0.027	0.109	1	"Ast"	"EPM2A"	"70-80"	"male"
"C6orf62"	0.00132093429101261	0.921028880916813	0.216	0.135	1	"Ast"	"C6orf62"	"70-80"	"male"
"CHN1"	0.00132266712074452	-0.239924803576941	0.162	0.306	1	"Ast"	"CHN1"	"70-80"	"male"
"LIPE-AS1"	0.00132350560800529	-0.538919439813264	0.02	0.1	1	"Ast"	"LIPE-AS1"	"70-80"	"male"
"ZEB1"	0.00133206583467229	-0.364109851939294	0.189	0.335	1	"Ast"	"ZEB1"	"70-80"	"male"
"RIC3"	0.0013487122762041	-0.0896700798133701	0.088	0.212	1	"Ast"	"RIC3"	"70-80"	"male"
"S1PR1"	0.00135304291851658	0.675642026500033	0.135	0.066	1	"Ast"	"S1PR1"	"70-80"	"male"
"FOXP1"	0.00135817540477407	-0.0440640026063253	0.189	0.354	1	"Ast"	"FOXP1"	"70-80"	"male"
"ATP6V0E2"	0.00136221760848246	-0.520820464823269	0.034	0.124	1	"Ast"	"ATP6V0E2"	"70-80"	"male"
"HELZ"	0.00136256392408773	-0.480643988896851	0.061	0.165	1	"Ast"	"HELZ"	"70-80"	"male"
"CSPG5"	0.00136484563267571	-0.422641783291619	0.047	0.141	1	"Ast"	"CSPG5"	"70-80"	"male"
"ABHD2"	0.00137748358971241	-0.425421752269232	0.088	0.2	1	"Ast"	"ABHD2"	"70-80"	"male"
"AKT3"	0.00138990134843976	-0.070439591553821	0.365	0.582	1	"Ast"	"AKT3"	"70-80"	"male"
"NR6A1"	0.0014021615866995	-0.0220602734144593	0.081	0.196	1	"Ast"	"NR6A1"	"70-80"	"male"
"NLGN1"	0.00142692358255962	-0.2414413391734	0.142	0.282	1	"Ast"	"NLGN1"	"70-80"	"male"
"CTSA"	0.00144076325727151	0.878364404177447	0.162	0.09	1	"Ast"	"CTSA"	"70-80"	"male"
"OAT"	0.00145703165411043	-0.462617088322742	0.061	0.161	1	"Ast"	"OAT"	"70-80"	"male"
"PTPRZ1"	0.00148335010400917	-0.172935504603075	0.459	0.691	1	"Ast"	"PTPRZ1"	"70-80"	"male"
"ZMAT1"	0.00148415653620574	-0.227943005621406	0.182	0.333	1	"Ast"	"ZMAT1"	"70-80"	"male"
