"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"
"ARHGEF7"	0.0218496406404119	0.636932497006298	0.764	0.333	1	"Ast"	"ARHGEF7"
"LRRC57"	0.0219153575049347	-0.730464494374477	0.292	0.667	1	"Ast"	"LRRC57"
"GLTSCR2"	0.0219368701020955	0.626449018543167	0.618	0.167	1	"Ast"	"GLTSCR2"
"FAM193B"	0.0220064854751438	0.513651236634248	0.607	0.167	1	"Ast"	"FAM193B"
"PCNT"	0.0220064854751438	0.685352589152426	0.607	0.167	1	"Ast"	"PCNT"
"RAB8A"	0.0220064854751438	0.901811743574091	0.607	0.167	1	"Ast"	"RAB8A"
"RIC3"	0.0220064854751438	0.198451725798003	0.607	0.167	1	"Ast"	"RIC3"
"SPTLC1"	0.0220064854751438	0.521000375628687	0.607	0.167	1	"Ast"	"SPTLC1"
"AKAP10"	0.0220487538577779	0.0328505485768528	0.348	0.833	1	"Ast"	"AKAP10"
"ZNF564"	0.0221213221912338	-0.426825505499632	0.146	0.5	1	"Ast"	"ZNF564"
"ATCAY"	0.0221431714628316	0.816599654218211	0.742	0.5	1	"Ast"	"ATCAY"
"MYO6"	0.022241029404631	-0.614836263075761	0.753	1	1	"Ast"	"MYO6"
"TOMM20"	0.0223065457353522	1.00950339060519	0.854	0.5	1	"Ast"	"TOMM20"
"TRAPPC13"	0.0224959464292097	-0.406573126187639	0.382	0.833	1	"Ast"	"TRAPPC13"
"HM13"	0.022622115708417	1.13617452133594	0.82	0.667	1	"Ast"	"HM13"
"EI24"	0.0226717180219049	1.15462363628608	0.663	0.333	1	"Ast"	"EI24"
"NSMCE1"	0.0227036031498189	1.33339696640305	0.719	0.5	1	"Ast"	"NSMCE1"
"SEPT3"	0.0227600231699853	0.662161422107437	0.865	0.333	1	"Ast"	"SEPT3"
"HIVEP2"	0.0228698815318181	0.534380420177048	0.618	0.167	1	"Ast"	"HIVEP2"
"EYA2"	0.0229001094769041	-0.432410782367188	0.225	0.667	1	"Ast"	"EYA2"
"ZHX2"	0.0229001094769041	-0.192739184177608	0.225	0.667	1	"Ast"	"ZHX2"
"LDLR"	0.0229448691250967	0.642862381141909	0.607	0.167	1	"Ast"	"LDLR"
"GAPVD1"	0.0230207002922354	-1.26716899942218	0.517	0.833	1	"Ast"	"GAPVD1"
"MAP1B"	0.0230857189465522	1.54230203275089	1	1	1	"Ast"	"MAP1B"
"HSP90AB4P"	0.0231290828263658	0.0561004621468087	0.067	0.333	1	"Ast"	"HSP90AB4P"
"LOC729732"	0.0231290828263658	-0.014036391032825	0.067	0.333	1	"Ast"	"LOC729732"
"SOX13"	0.0231290828263658	-0.103499079221823	0.067	0.333	1	"Ast"	"SOX13"
"TRIM21"	0.0231290828263658	-0.296609682008057	0.067	0.333	1	"Ast"	"TRIM21"
"SSBP3"	0.0232152134840225	0.488164848148579	0.685	0.333	1	"Ast"	"SSBP3"
"PPAPDC3"	0.0234093542023635	-1.21526706931951	0.157	0.5	1	"Ast"	"PPAPDC3"
"RGS16"	0.0234093542023635	-0.581018129164002	0.157	0.5	1	"Ast"	"RGS16"
"SIRT4"	0.0234585226124685	0.0540138631775364	0.135	0.5	1	"Ast"	"SIRT4"
"RB1CC1"	0.0234643039880126	0.842882792521598	0.708	0.167	1	"Ast"	"RB1CC1"
"GNAL"	0.0235260351309311	0.592526890570363	0.517	0	1	"Ast"	"GNAL"
"GOLPH3"	0.0235260351309311	0.465940545755667	0.517	0	1	"Ast"	"GOLPH3"
"KCNQ3"	0.0235260351309311	0.452400310092309	0.517	0	1	"Ast"	"KCNQ3"
"MED13L"	0.0235260351309311	0.741704674604653	0.517	0	1	"Ast"	"MED13L"
"MPPED1"	0.0235260351309311	0.195774171991802	0.517	0	1	"Ast"	"MPPED1"
"NYNRIN"	0.0235260351309311	0.296958709724247	0.517	0	1	"Ast"	"NYNRIN"
"PDXP"	0.0235260351309311	0.393015357969858	0.517	0	1	"Ast"	"PDXP"
"PELI1"	0.0235260351309311	0.729561059954916	0.517	0	1	"Ast"	"PELI1"
"PRR36"	0.0235260351309311	0.307600682206176	0.517	0	1	"Ast"	"PRR36"
"PYGO1"	0.0235260351309311	0.5634578693206	0.517	0	1	"Ast"	"PYGO1"
"RFPL1S"	0.0235260351309311	0.593057416876441	0.517	0	1	"Ast"	"RFPL1S"
"SLC35E1"	0.0235260351309311	0.913732533583954	0.517	0	1	"Ast"	"SLC35E1"
"SULT4A1"	0.0235260351309311	0.330517299867702	0.517	0	1	"Ast"	"SULT4A1"
"TMEM131"	0.0235260351309311	0.535611335906024	0.517	0	1	"Ast"	"TMEM131"
"IDS"	0.0235492219535183	0.944402287407884	0.843	0.333	1	"Ast"	"IDS"
"NOL7"	0.023624273453716	-1.06999988209194	0.809	1	1	"Ast"	"NOL7"
"GSPT1"	0.0236928315939634	0.909124019616125	0.697	0.167	1	"Ast"	"GSPT1"
"CHD5"	0.023837175875273	0.734687724633538	0.618	0.167	1	"Ast"	"CHD5"
"CRCP"	0.0239178171445236	-1.1047514666706	0.562	0.833	1	"Ast"	"CRCP"
"ADM"	0.0240047084206996	-0.767212931112736	0.326	0.833	1	"Ast"	"ADM"
"HN1"	0.0240259920398974	1.13256881658872	1	1	1	"Ast"	"HN1"
"ADGRA1"	0.0244633699741184	-0.415881863572767	0.213	0.667	1	"Ast"	"ADGRA1"
"THOC7"	0.0246019403867476	1.10833320236198	0.663	0.333	1	"Ast"	"THOC7"
"SERPINB9"	0.0246624723834177	0.466969744549641	0.753	0.5	1	"Ast"	"SERPINB9"
"PSMD1"	0.024673695661274	-1.33298334270205	0.652	0.833	1	"Ast"	"PSMD1"
"APOE"	0.0247156024077964	1.75430557807229	0.865	0.5	1	"Ast"	"APOE"
"PNN"	0.0247687086479617	-0.80889496310779	0.843	1	1	"Ast"	"PNN"
"VAMP1"	0.0248727751658129	-0.771619919170816	0.079	0.333	1	"Ast"	"VAMP1"
"POLR2J"	0.0248877101228358	1.22629741654942	0.888	0.833	1	"Ast"	"POLR2J"
"EPM2AIP1"	0.024926347535861	0.78373408430269	0.607	0.167	1	"Ast"	"EPM2AIP1"
"TMEM151B"	0.024926347535861	0.566734066381536	0.607	0.167	1	"Ast"	"TMEM151B"
"VMA21"	0.0249580999766757	0.970189753358283	0.775	0.5	1	"Ast"	"VMA21"
"ENTPD6"	0.0249903671571748	0.45897880037565	0.596	0.167	1	"Ast"	"ENTPD6"
"GNG3"	0.0249903671571748	0.632764753960208	0.596	0.167	1	"Ast"	"GNG3"
"PXDN"	0.0249903671571748	0.884761297619854	0.596	0.167	1	"Ast"	"PXDN"
"HSBP1"	0.0249992963988633	-0.691631581614583	1	1	1	"Ast"	"HSBP1"
"CRH"	0.0250041108964047	-0.72921274074448	0.146	0.5	1	"Ast"	"CRH"
"ADPRHL2"	0.0251061828148173	0.972980262095533	0.674	0.167	1	"Ast"	"ADPRHL2"
"GPRC5B"	0.0251061828148173	-1.47720065799839	0.629	0.833	1	"Ast"	"GPRC5B"
"CTSK"	0.0251214947780729	-0.369541489153927	0.067	0.333	1	"Ast"	"CTSK"
"CYP4F24P"	0.0251214947780729	-0.044028910963836	0.067	0.333	1	"Ast"	"CYP4F24P"
"SMG1P2"	0.0251214947780729	-0.627041367138621	0.067	0.333	1	"Ast"	"SMG1P2"
"TF"	0.0251214947780729	-0.161174194085859	0.067	0.333	1	"Ast"	"TF"
"EIF2S1"	0.025177185204567	-0.559820497647253	0.64	1	1	"Ast"	"EIF2S1"
"OGT"	0.025207458971961	0.584251391557099	0.809	0.333	1	"Ast"	"OGT"
"ZNF91"	0.025207458971961	1.16201576493461	0.787	0.667	1	"Ast"	"ZNF91"
"SLC25A44"	0.0252931566455354	-1.22160170738504	0.371	0.667	1	"Ast"	"SLC25A44"
"NETO2"	0.0252981056800892	0.638559765783489	0.652	0.333	1	"Ast"	"NETO2"
"FYN"	0.0253159197096234	1.54101716537526	0.798	0.667	1	"Ast"	"FYN"
"ALDH9A1"	0.0253165341719199	-1.1004239260168	0.742	0.833	1	"Ast"	"ALDH9A1"
"KLHDC8A"	0.0254964217893305	1.13297288799234	0.753	0.333	1	"Ast"	"KLHDC8A"
"HDGFRP3"	0.0256673513037697	0.696137426265009	0.775	0.167	1	"Ast"	"HDGFRP3"
"TADA3"	0.0256895439620446	0.646716319594879	0.697	0.167	1	"Ast"	"TADA3"
"UQCRC1"	0.025943982056892	-0.706923859617552	0.899	1	1	"Ast"	"UQCRC1"
"BAIAP2-AS1"	0.0259834888477705	0.491768153216122	0.506	0	1	"Ast"	"BAIAP2-AS1"
"BRD1"	0.0259834888477705	0.214970135866318	0.506	0	1	"Ast"	"BRD1"
"CHKA"	0.0259834888477705	0.654902160733223	0.506	0	1	"Ast"	"CHKA"
"DOCK3"	0.0259834888477705	0.227151572774898	0.506	0	1	"Ast"	"DOCK3"
"GJA1"	0.0259834888477705	0.976264549275874	0.506	0	1	"Ast"	"GJA1"
"KIAA0101"	0.0259834888477705	0.919508615260063	0.506	0	1	"Ast"	"KIAA0101"
"PGRMC2"	0.0259834888477705	0.926695850266058	0.506	0	1	"Ast"	"PGRMC2"
"SEPN1"	0.0259834888477705	0.606513745089157	0.506	0	1	"Ast"	"SEPN1"
"TTL"	0.0259834888477705	0.449220325295383	0.506	0	1	"Ast"	"TTL"
"ZNRF3"	0.0259834888477705	0.846328216759818	0.506	0	1	"Ast"	"ZNRF3"
"SCAND1"	0.0259883003680601	1.30614016917572	0.955	0.667	1	"Ast"	"SCAND1"
"HMGN1"	0.0260044699418081	-0.90290670978797	0.966	1	1	"Ast"	"HMGN1"
"TMEM126A"	0.0260411541675172	0.909074033187	0.596	0.167	1	"Ast"	"TMEM126A"
"PDZRN3"	0.026240984289809	0.0163782566977609	0.191	0.667	1	"Ast"	"PDZRN3"
"GNG11"	0.0263424725013293	0.974604553861486	0.753	0.167	1	"Ast"	"GNG11"
"TRAPPC3"	0.0263963188780824	-1.35813913302747	0.382	0.667	1	"Ast"	"TRAPPC3"
"GOLPH3L"	0.026563718668064	-0.43151807266472	0.146	0.5	1	"Ast"	"GOLPH3L"
"CD81"	0.026612546411914	1.06179794222598	0.854	0.333	1	"Ast"	"CD81"
"ZMIZ1"	0.0267074526969677	0.796774948775814	0.764	0.333	1	"Ast"	"ZMIZ1"
"AZIN2"	0.0267626514741742	0.0502231869511316	0.225	0.667	1	"Ast"	"AZIN2"
"FAM198B"	0.0269678906032126	-0.613216057274679	0.18	0.5	1	"Ast"	"FAM198B"
"LRRC17"	0.0270197707184289	-1.02800001508909	0.742	1	1	"Ast"	"LRRC17"
"IGBP1"	0.0270543218425525	0.704941336121342	0.607	0.167	1	"Ast"	"IGBP1"
"PAFAH1B2"	0.0270584706315778	0.70043433018722	0.831	0.5	1	"Ast"	"PAFAH1B2"
"C11orf98"	0.027260801221316	-0.00782773492919193	0.067	0.333	1	"Ast"	"C11orf98"
"CYB5R2"	0.027260801221316	-0.0232715883703828	0.067	0.333	1	"Ast"	"CYB5R2"
"TMEM219"	0.0272831398931183	1.13767016129471	0.798	0.5	1	"Ast"	"TMEM219"
"PCGF3"	0.0276162452368223	0.784974309272479	0.652	0.167	1	"Ast"	"PCGF3"
"PTCHD4"	0.0277637672593137	0.23794880292597	0.663	0.333	1	"Ast"	"PTCHD4"
"RALGPS1"	0.0277886007048258	0.445835446198837	0.64	0.167	1	"Ast"	"RALGPS1"
"PGRMC1"	0.0278189903218382	1.2083297769997	0.854	0.667	1	"Ast"	"PGRMC1"
"RUSC1"	0.0278215079681145	0.648885362123717	0.708	0.333	1	"Ast"	"RUSC1"
"PRMT5"	0.0279491417093345	-0.0465694336298793	0.157	0.5	1	"Ast"	"PRMT5"
"MEIS2"	0.0279694213925196	0.942071431957254	0.888	0.667	1	"Ast"	"MEIS2"
"ATP2B1"	0.028104630050374	0.724561281577018	0.787	0.333	1	"Ast"	"ATP2B1"
"PDE4DIP"	0.028104630050374	0.969207777250909	0.764	0.667	1	"Ast"	"PDE4DIP"
"KCNQ1OT1"	0.0281157135630457	1.31274056026046	0.955	0.833	1	"Ast"	"KCNQ1OT1"
"ENO1"	0.0281267230232013	-0.714856917875122	1	1	1	"Ast"	"ENO1"
"PFDN5"	0.0281267230232013	0.901567701609654	1	1	1	"Ast"	"PFDN5"
"NAPRT"	0.0282664823006564	-0.299894794035448	0.135	0.5	1	"Ast"	"NAPRT"
"MAP7D1"	0.0283139670024166	0.640345407394568	0.584	0.167	1	"Ast"	"MAP7D1"
"TAF11"	0.0283139670024166	0.824657986137181	0.584	0.167	1	"Ast"	"TAF11"
"LINC00526"	0.0284175910660641	-0.637386257225434	0.247	0.667	1	"Ast"	"LINC00526"
"GNAI2"	0.0285994091686037	1.0795103081935	0.831	0.333	1	"Ast"	"GNAI2"
"LRP1"	0.0285994091686037	1.32937956283674	0.82	0.5	1	"Ast"	"LRP1"
"THAP8"	0.0286191597421264	-0.115124497772994	0.213	0.667	1	"Ast"	"THAP8"
"ADRA2A"	0.0286508825985624	0.38676621837003	0.494	0	1	"Ast"	"ADRA2A"
"BOP1"	0.0286508825985624	0.662553511823775	0.494	0	1	"Ast"	"BOP1"
"CCNB1IP1"	0.0286508825985624	0.814195409149162	0.494	0	1	"Ast"	"CCNB1IP1"
"CDH13"	0.0286508825985624	0.405951636644156	0.494	0	1	"Ast"	"CDH13"
"GPR153"	0.0286508825985624	0.333989845452984	0.494	0	1	"Ast"	"GPR153"
"HLA-E"	0.0286508825985624	0.672425971893156	0.494	0	1	"Ast"	"HLA-E"
"KDM2B"	0.0286508825985624	0.419478527552941	0.494	0	1	"Ast"	"KDM2B"
"PKP4"	0.0286508825985624	0.399881983464398	0.494	0	1	"Ast"	"PKP4"
"RGMB"	0.0286508825985624	0.253337036389163	0.494	0	1	"Ast"	"RGMB"
"RNASET2"	0.0286508825985624	0.457768510340983	0.494	0	1	"Ast"	"RNASET2"
"SERPINI1"	0.0286508825985624	0.361376989800905	0.494	0	1	"Ast"	"SERPINI1"
"SLC44A5"	0.0286508825985624	0.219092254583895	0.494	0	1	"Ast"	"SLC44A5"
"SLN"	0.0286508825985624	0.443630601984204	0.494	0	1	"Ast"	"SLN"
"UBE2M"	0.0286508825985624	0.369958665536928	0.494	0	1	"Ast"	"UBE2M"
"ZDHHC17"	0.0286508825985624	0.421286894840807	0.494	0	1	"Ast"	"ZDHHC17"
"PRDX4"	0.0290800301906006	-1.16745348744802	0.865	1	1	"Ast"	"PRDX4"
"LOC100507577"	0.0291396769739733	-0.444201230366034	0.169	0.5	1	"Ast"	"LOC100507577"
"RAB31"	0.0291940870118718	-0.778127419740088	0.91	1	1	"Ast"	"RAB31"
"MAGED1"	0.0292409930664621	-1.01868958506442	0.978	1	1	"Ast"	"MAGED1"
"LOC102724699"	0.0292415583454041	0.846865741146051	0.989	1	1	"Ast"	"LOC102724699"
"AGAP1"	0.0294257579560526	0.763334868148815	0.596	0.167	1	"Ast"	"AGAP1"
"ZNF264"	0.0294878846543272	0.467926109959136	0.584	0.167	1	"Ast"	"ZNF264"
"CYP26B1"	0.0295555156655979	0.0193265335834227	0.067	0.333	1	"Ast"	"CYP26B1"
"PROX1"	0.0296223485190501	-0.763714745092324	0.157	0.5	1	"Ast"	"PROX1"
"TXN"	0.0298073664080634	1.04485289469186	0.966	0.833	1	"Ast"	"TXN"
"ETFDH"	0.03004756264146	0.100782239565024	0.135	0.5	1	"Ast"	"ETFDH"
"NCS1"	0.0301228733882311	0.645487807938569	0.697	0.167	1	"Ast"	"NCS1"
"SNRPB2"	0.0301832110322244	1.50773699792963	0.865	0.833	1	"Ast"	"SNRPB2"
"TOMM6"	0.0301832110322244	1.13572483978593	0.865	0.833	1	"Ast"	"TOMM6"
"ADD1"	0.0302666276339341	0.936755019702423	0.91	0.5	1	"Ast"	"ADD1"
"DCTN1"	0.0303873620326772	0.885533700986009	0.787	0.333	1	"Ast"	"DCTN1"
"NDUFB10"	0.0303918862549894	1.15891561659282	0.966	1	1	"Ast"	"NDUFB10"
"CCL5"	0.0303942073685959	0.894174822478536	0.989	1	1	"Ast"	"CCL5"
"SRI"	0.0303942073685959	-0.900488603266716	0.989	1	1	"Ast"	"SRI"
"PLXNA1"	0.0305396813613453	0.786251802539241	0.607	0.167	1	"Ast"	"PLXNA1"
"ZNF677"	0.0306235494687008	-0.181348641601136	0.292	0.667	1	"Ast"	"ZNF677"
"SACS"	0.0306350545836293	0.856325477783036	0.596	0.167	1	"Ast"	"SACS"
"SUPT16H"	0.0307966493606217	-0.703847886106952	0.775	1	1	"Ast"	"SUPT16H"
"HDAC5"	0.0309017872453858	0.630776357198759	0.652	0.333	1	"Ast"	"HDAC5"
"GOLGA5"	0.0309662148467208	-0.742650137960455	0.303	0.667	1	"Ast"	"GOLGA5"
"SORD"	0.030975669801791	-0.88733409901602	0.191	0.5	1	"Ast"	"SORD"
"CTH"	0.0310987703049473	-1.16786402462268	0.404	0.667	1	"Ast"	"CTH"
"CAMSAP2"	0.0312094440729411	0.491622675070466	0.742	0.167	1	"Ast"	"CAMSAP2"
"CXADR"	0.0312094440729411	0.889958208546364	0.719	0.5	1	"Ast"	"CXADR"
"CPEB4"	0.0312398884456013	0.840268836436223	0.764	0.333	1	"Ast"	"CPEB4"
"ZNF347"	0.0313809882934237	-0.475949376508608	0.157	0.5	1	"Ast"	"ZNF347"
"LSM2"	0.0313969911811281	0.960073398912073	0.809	0.5	1	"Ast"	"LSM2"
"ATP8A1"	0.0315417389787246	0.386347405870649	0.483	0	1	"Ast"	"ATP8A1"
"CDK19"	0.0315417389787246	0.604461060538868	0.483	0	1	"Ast"	"CDK19"
"CEP170B"	0.0315417389787246	0.276658737387414	0.483	0	1	"Ast"	"CEP170B"
"DNAJC1"	0.0315417389787246	1.16014293503316	0.483	0	1	"Ast"	"DNAJC1"
"DTX1"	0.0315417389787246	0.543134142491966	0.483	0	1	"Ast"	"DTX1"
"FABP3"	0.0315417389787246	0.278671532726508	0.483	0	1	"Ast"	"FABP3"
"FOPNL"	0.0315417389787246	0.438513749178579	0.483	0	1	"Ast"	"FOPNL"
"GAS7"	0.0315417389787246	0.297472932473597	0.483	0	1	"Ast"	"GAS7"
"IGSF21"	0.0315417389787246	0.435663660454461	0.483	0	1	"Ast"	"IGSF21"
"LIMD2"	0.0315417389787246	0.471239276658765	0.483	0	1	"Ast"	"LIMD2"
"NOL4"	0.0315417389787246	0.576730845922237	0.483	0	1	"Ast"	"NOL4"
"R3HDM4"	0.0315417389787246	0.355941477401859	0.483	0	1	"Ast"	"R3HDM4"
"SDAD1"	0.0315417389787246	0.985183510755978	0.483	0	1	"Ast"	"SDAD1"
"SHANK2"	0.0315417389787246	0.344882188321654	0.483	0	1	"Ast"	"SHANK2"
"STXBP5"	0.0315417389787246	0.453716486837488	0.483	0	1	"Ast"	"STXBP5"
"TET3"	0.0315417389787246	0.222953483300452	0.483	0	1	"Ast"	"TET3"
"TMEM70"	0.0315417389787246	0.632110256716107	0.483	0	1	"Ast"	"TMEM70"
"UBAC1"	0.0315417389787246	0.703098463190698	0.483	0	1	"Ast"	"UBAC1"
"XPO6"	0.0315417389787246	0.560158642591936	0.483	0	1	"Ast"	"XPO6"
"BLOC1S1"	0.031552329991759	-0.642479463959307	0.921	1	1	"Ast"	"BLOC1S1"
"AKAP9"	0.0315737640506106	0.751005616100612	0.955	0.833	1	"Ast"	"AKAP9"
"GPM6A"	0.031585673753679	-0.658523972608235	1	1	1	"Ast"	"GPM6A"
"SEPT7"	0.031585673753679	-0.650538823534088	1	1	1	"Ast"	"SEPT7"
"TSPAN7"	0.031585673753679	-0.749559220964842	0.989	1	1	"Ast"	"TSPAN7"
"LARP1"	0.0315872691607323	1.02984522419088	0.775	0.5	1	"Ast"	"LARP1"
"PDGFD"	0.0316431016527059	-1.64854507894998	0.202	0.5	1	"Ast"	"PDGFD"
"EDC4"	0.0316551317651856	0.584908263254417	0.618	0.167	1	"Ast"	"EDC4"
"CCDC136"	0.0317841333696267	0.498623218552743	0.607	0.167	1	"Ast"	"CCDC136"
"DNAJC24"	0.0318506607625681	-0.947443433146781	0.18	0.5	1	"Ast"	"DNAJC24"
"PNRC2"	0.0318800575907934	-0.551347449991656	0.764	1	1	"Ast"	"PNRC2"
"PEX16"	0.0319823063710888	0.217501821572488	0.382	0.833	1	"Ast"	"PEX16"
"DTX4"	0.0320076676681439	0.66277119028402	0.573	0.167	1	"Ast"	"DTX4"
"MCF2L"	0.0320076676681439	0.615423892507504	0.573	0.167	1	"Ast"	"MCF2L"
"FOXP4"	0.0320144452304995	0.018865133319224	0.067	0.333	1	"Ast"	"FOXP4"
"MPL"	0.0320144452304995	-0.00425288097182845	0.067	0.333	1	"Ast"	"MPL"
"CFLAR"	0.0321902492572013	0.717972060817801	0.966	0.833	1	"Ast"	"CFLAR"
"VPS53"	0.032257142866743	0.667167650971855	0.708	0.167	1	"Ast"	"VPS53"
"GRIA1"	0.0323572482732038	0.87044587623682	0.787	0.5	1	"Ast"	"GRIA1"
"KATNBL1"	0.0325201922835625	0.804080739844211	0.663	0.333	1	"Ast"	"KATNBL1"
"QPRT"	0.0326109146400731	-0.566391722660744	0.169	0.5	1	"Ast"	"QPRT"
"VSTM2L"	0.0326566268932244	0.76501636824101	0.775	0.333	1	"Ast"	"VSTM2L"
"MARK3"	0.0327715702843093	0.62971192840887	0.629	0.167	1	"Ast"	"MARK3"
"LINC01158"	0.0328169764850956	-0.999074526726262	0.989	1	1	"Ast"	"LINC01158"
"HSDL2"	0.0328479684655696	-0.833213751452706	0.382	0.667	1	"Ast"	"HSDL2"
"FBXW5"	0.0328778048243058	0.998071770690587	0.674	0.333	1	"Ast"	"FBXW5"
"CAMK2B"	0.0329845283443552	0.873974300766009	0.798	0.333	1	"Ast"	"CAMK2B"
"MAST2"	0.0330155455738439	0.615630878551599	0.64	0.333	1	"Ast"	"MAST2"
"SEC11A"	0.0330773502038416	1.06214007710783	0.73	0.333	1	"Ast"	"SEC11A"
"PAICS"	0.0333158642765719	-0.73824171589822	0.708	0.833	1	"Ast"	"PAICS"
"SYT5"	0.0333161485061343	0.495631382846792	0.573	0.167	1	"Ast"	"SYT5"
"PSMA2"	0.0334417012964104	0.154260920971692	0.966	0.833	1	"Ast"	"PSMA2"
"SSR3"	0.0336637799698845	-0.636051187714576	0.82	1	1	"Ast"	"SSR3"
"CDH20"	0.0337602721618361	-0.463364047654386	0.079	0.333	1	"Ast"	"CDH20"
"LOC102546226"	0.0337602721618361	-0.240062903385748	0.079	0.333	1	"Ast"	"LOC102546226"
"NFATC4"	0.0337602721618361	-0.569318641089023	0.079	0.333	1	"Ast"	"NFATC4"
"HNRNPA0"	0.0338885224560007	0.598152743511974	0.629	0.333	1	"Ast"	"HNRNPA0"
"TMEM170A"	0.0338885224560007	0.713105105882148	0.64	0.167	1	"Ast"	"TMEM170A"
"C6orf62"	0.0339857952079366	-1.0261434062035	0.888	1	1	"Ast"	"C6orf62"
"BSG"	0.0340891496575842	-0.600878849136062	0.989	1	1	"Ast"	"BSG"
"MKLN1"	0.0344757018541377	0.700769358245296	0.674	0.167	1	"Ast"	"MKLN1"
"NBEA"	0.0345885265074455	0.421924499977494	0.787	0.167	1	"Ast"	"NBEA"
"BCAR3"	0.0346466842172464	0.0550621232404432	0.067	0.333	1	"Ast"	"BCAR3"
"PDIA2"	0.0346701315614036	0.486710569437574	0.573	0.167	1	"Ast"	"PDIA2"
"PRKCB"	0.0346701315614036	1.0322285055119	0.573	0.167	1	"Ast"	"PRKCB"
"ARFGEF3"	0.034670144954088	0.452976964624604	0.472	0	1	"Ast"	"ARFGEF3"
"CDK1"	0.034670144954088	0.964596983848558	0.472	0	1	"Ast"	"CDK1"
"DIAPH1"	0.034670144954088	0.472737330143652	0.472	0	1	"Ast"	"DIAPH1"
"HNRNPUL2"	0.034670144954088	0.39577129215313	0.472	0	1	"Ast"	"HNRNPUL2"
"NR2F1-AS1"	0.034670144954088	0.425122022413335	0.472	0	1	"Ast"	"NR2F1-AS1"
"PCDH19"	0.034670144954088	0.533503368218182	0.472	0	1	"Ast"	"PCDH19"
"POLH"	0.034670144954088	0.39613932559586	0.472	0	1	"Ast"	"POLH"
"SMG7"	0.034670144954088	0.629306810570174	0.472	0	1	"Ast"	"SMG7"
"TMEM167B"	0.034670144954088	0.490516142961639	0.472	0	1	"Ast"	"TMEM167B"
"UBE4B"	0.034670144954088	0.260319659143746	0.472	0	1	"Ast"	"UBE4B"
"ZNF516"	0.034670144954088	0.401894648548965	0.472	0	1	"Ast"	"ZNF516"
"ERH"	0.0347513311724687	0.871609443080426	0.652	0.333	1	"Ast"	"ERH"
"SMG1"	0.0347513311724687	0.770950062643065	0.652	0.333	1	"Ast"	"SMG1"
"WTAP"	0.0347513311724687	0.646986161817947	0.652	0.333	1	"Ast"	"WTAP"
"TRIM37"	0.0348527843165628	0.863536715435572	0.708	0.167	1	"Ast"	"TRIM37"
"PRPF40A"	0.0350401314102414	1.38438829734004	0.719	0.5	1	"Ast"	"PRPF40A"
"HEMK1"	0.0351388100671726	-1.26546188930511	0.202	0.5	1	"Ast"	"HEMK1"
"BHLHE22"	0.0351595030960815	0.94735156692474	0.708	0.333	1	"Ast"	"BHLHE22"
"JKAMP"	0.0351983680331554	-1.340375105973	0.652	0.833	1	"Ast"	"JKAMP"
"MTDH"	0.0352196011566126	-0.775894774153777	0.865	1	1	"Ast"	"MTDH"
"HDGF"	0.0352370979585138	0.543984929492123	0.629	0.333	1	"Ast"	"HDGF"
"SQLE"	0.0353672638461578	1.05150851709868	0.944	0.667	1	"Ast"	"SQLE"
"SBDS"	0.0358395203346963	-0.990645263741384	0.674	0.833	1	"Ast"	"SBDS"
"CNIH2"	0.036005192848395	0.270009811559185	0.584	0.167	1	"Ast"	"CNIH2"
"SNX27"	0.0360114854224214	1.12568301812772	0.82	0.5	1	"Ast"	"SNX27"
"CRELD1"	0.036103698975179	0.901799049439456	0.562	0.167	1	"Ast"	"CRELD1"
"EMID1"	0.036103698975179	0.676557074757524	0.562	0.167	1	"Ast"	"EMID1"
"FUT9"	0.0362161522437515	0.74057642033335	0.708	0.167	1	"Ast"	"FUT9"
"NSMF"	0.0362161522437515	0.839088988812808	0.685	0.5	1	"Ast"	"NSMF"
"TMPO"	0.0362161522437515	0.659898958279479	0.697	0.333	1	"Ast"	"TMPO"
"ABCA13"	0.0363660294340005	-0.011197861275401	0.079	0.333	1	"Ast"	"ABCA13"
"CEACAM8"	0.0363660294340005	0.0163118826217227	0.079	0.333	1	"Ast"	"CEACAM8"
"TRIB2"	0.0365720651003405	-1.10405782902593	0.865	1	1	"Ast"	"TRIB2"
"MRFAP1"	0.0367603178257474	-0.568833482711775	0.989	1	1	"Ast"	"MRFAP1"
"ERAL1"	0.0371014921730783	0.820699846221307	0.73	0.333	1	"Ast"	"ERAL1"
"SST"	0.037205971712557	0.698361074320938	0.607	0.167	1	"Ast"	"SST"
"MYL6B"	0.0372647293235985	0.576003692828123	0.899	0.5	1	"Ast"	"MYL6B"
"CBLN2"	0.0374465256158671	0.422645649985448	0.584	0.167	1	"Ast"	"CBLN2"
"ZFP36L2"	0.037508829550352	-1.00057725598526	0.798	1	1	"Ast"	"ZFP36L2"
"AMER2"	0.0377839367613636	1.03744307922871	0.854	0.667	1	"Ast"	"AMER2"
"APEX1"	0.0377839367613636	0.799420326973678	0.876	0.333	1	"Ast"	"APEX1"
"CGGBP1"	0.0379987815877479	0.473843433420278	0.697	0.167	1	"Ast"	"CGGBP1"
"BRPF3"	0.0380507678704044	0.358439208639096	0.461	0	1	"Ast"	"BRPF3"
"C2orf80"	0.0380507678704044	0.461421866724371	0.461	0	1	"Ast"	"C2orf80"
